Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
unmatched_applicants,5483.0,4364.0,4364.0,4364.0,4365.0,4370.0,4390.0,4453.0,4552.0,4632.0,4702.0,4805.0,4893.0,4930.0,4977.0,5058.0,5092.0,5158.0,5161.0,5212.0,5255.0,5292.0,5292.0,5340.0,5357.0,5380.0,5373.0,5421.0,5428.0,5458.0,5466.0
unmatched_applicants,5485.0,4364.0,4364.0,4364.0,4364.0,4368.0,4400.0,4454.0,4516.0,4638.0,4699.0,4810.0,4880.0,4942.0,4996.0,5054.0,5089.0,5153.0,5182.0,5207.0,5257.0,5272.0,5301.0,5328.0,5356.0,5386.0,5399.0,5411.0,5442.0,5445.0,5469.0
unmatched_applicants,5487.0,4364.0,4364.0,4364.0,4366.0,4365.0,4398.0,4452.0,4538.0,4623.0,4698.0,4765.0,4871.0,4942.0,4995.0,5069.0,5065.0,5137.0,5175.0,5200.0,5249.0,5278.0,5311.0,5334.0,5361.0,5376.0,5391.0,5415.0,5417.0,5457.0,5474.0
unmatched_applicants,5481.0,4364.0,4364.0,4364.0,4364.0,4365.0,4392.0,4439.0,4542.0,4615.0,4715.0,4798.0,4868.0,4923.0,4977.0,5050.0,5099.0,5136.0,5165.0,5222.0,5248.0,5266.0,5299.0,5330.0,5352.0,5370.0,5410.0,5408.0,5426.0,5445.0,5469.0
unmatched_applicants,5480.0,4364.0,4364.0,4364.0,4364.0,4367.0,4405.0,4455.0,4514.0,4635.0,4697.0,4778.0,4893.0,4937.0,4993.0,5066.0,5107.0,5139.0,5184.0,5216.0,5249.0,5286.0,5295.0,5348.0,5357.0,5376.0,5405.0,5422.0,5420.0,5449.0,5460.0
unmatched_applicants,5489.0,4364.0,4364.0,4364.0,4364.0,4382.0,4394.0,4436.0,4536.0,4628.0,4713.0,4816.0,4860.0,4943.0,4996.0,5051.0,5102.0,5135.0,5175.0,5229.0,5254.0,5276.0,5315.0,5321.0,5344.0,5378.0,5400.0,5405.0,5425.0,5436.0,5464.0
unmatched_applicants,5491.0,4364.0,4364.0,4364.0,4365.0,4366.0,4398.0,4447.0,4505.0,4627.0,4699.0,4808.0,4856.0,4929.0,4984.0,5034.0,5100.0,5134.0,5180.0,5224.0,5254.0,5270.0,5306.0,5333.0,5358.0,5371.0,5404.0,5425.0,5436.0,5459.0,5471.0
unmatched_applicants,5498.0,4364.0,4364.0,4364.0,4364.0,4371.0,4390.0,4449.0,4539.0,4617.0,4737.0,4794.0,4878.0,4947.0,4994.0,5054.0,5087.0,5126.0,5150.0,5223.0,5255.0,5273.0,5301.0,5333.0,5353.0,5362.0,5403.0,5406.0,5442.0,5466.0,5470.0
unmatched_applicants,5483.0,4364.0,4364.0,4364.0,4364.0,4375.0,4389.0,4459.0,4549.0,4623.0,4708.0,4812.0,4852.0,4935.0,5016.0,5042.0,5091.0,5161.0,5183.0,5236.0,5242.0,5286.0,5289.0,5318.0,5351.0,5382.0,5391.0,5422.0,5432.0,5443.0,5458.0
unmatched_applicants,5476.0,4364.0,4364.0,4364.0,4364.0,4370.0,4378.0,4484.0,4532.0,4619.0,4693.0,4778.0,4854.0,4951.0,4979.0,5049.0,5109.0,5126.0,5180.0,5215.0,5263.0,5277.0,5303.0,5327.0,5355.0,5383.0,5392.0,5422.0,5428.0,5450.0,5467.0
unfilled_spots,1119.0,0.0,0.0,0.0,1.0,6.0,26.0,89.0,188.0,268.0,338.0,441.0,529.0,566.0,613.0,694.0,728.0,794.0,797.0,848.0,891.0,928.0,928.0,976.0,993.0,1016.0,1009.0,1057.0,1064.0,1094.0,1102.0
unfilled_spots,1121.0,0.0,0.0,0.0,0.0,4.0,36.0,90.0,152.0,274.0,335.0,446.0,516.0,578.0,632.0,690.0,725.0,789.0,818.0,843.0,893.0,908.0,937.0,964.0,992.0,1022.0,1035.0,1047.0,1078.0,1081.0,1105.0
unfilled_spots,1123.0,0.0,0.0,0.0,2.0,1.0,34.0,88.0,174.0,259.0,334.0,401.0,507.0,578.0,631.0,705.0,701.0,773.0,811.0,836.0,885.0,914.0,947.0,970.0,997.0,1012.0,1027.0,1051.0,1053.0,1093.0,1110.0
unfilled_spots,1117.0,0.0,0.0,0.0,0.0,1.0,28.0,75.0,178.0,251.0,351.0,434.0,504.0,559.0,613.0,686.0,735.0,772.0,801.0,858.0,884.0,902.0,935.0,966.0,988.0,1006.0,1046.0,1044.0,1062.0,1081.0,1105.0
unfilled_spots,1116.0,0.0,0.0,0.0,0.0,3.0,41.0,91.0,150.0,271.0,333.0,414.0,529.0,573.0,629.0,702.0,743.0,775.0,820.0,852.0,885.0,922.0,931.0,984.0,993.0,1012.0,1041.0,1058.0,1056.0,1085.0,1096.0
unfilled_spots,1125.0,0.0,0.0,0.0,0.0,18.0,30.0,72.0,172.0,264.0,349.0,452.0,496.0,579.0,632.0,687.0,738.0,771.0,811.0,865.0,890.0,912.0,951.0,957.0,980.0,1014.0,1036.0,1041.0,1061.0,1072.0,1100.0
unfilled_spots,1127.0,0.0,0.0,0.0,1.0,2.0,34.0,83.0,141.0,263.0,335.0,444.0,492.0,565.0,620.0,670.0,736.0,770.0,816.0,860.0,890.0,906.0,942.0,969.0,994.0,1007.0,1040.0,1061.0,1072.0,1095.0,1107.0
unfilled_spots,1134.0,0.0,0.0,0.0,0.0,7.0,26.0,85.0,175.0,253.0,373.0,430.0,514.0,583.0,630.0,690.0,723.0,762.0,786.0,859.0,891.0,909.0,937.0,969.0,989.0,998.0,1039.0,1042.0,1078.0,1102.0,1106.0
unfilled_spots,1119.0,0.0,0.0,0.0,0.0,11.0,25.0,95.0,185.0,259.0,344.0,448.0,488.0,571.0,652.0,678.0,727.0,797.0,819.0,872.0,878.0,922.0,925.0,954.0,987.0,1018.0,1027.0,1058.0,1068.0,1079.0,1094.0
unfilled_spots,1112.0,0.0,0.0,0.0,0.0,6.0,14.0,120.0,168.0,255.0,329.0,414.0,490.0,587.0,615.0,685.0,745.0,762.0,816.0,851.0,899.0,913.0,939.0,963.0,991.0,1019.0,1028.0,1058.0,1064.0,1086.0,1103.0
reviews_per_program,561.9574468085107,558.693009118541,226.73252279635258,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617,380.6808510638298,398.8085106382979,416.93617021276594,435.06382978723406,453.1914893617021,471.3191489361702,489.4468085106383,507.5744680851064,525.7021276595744,543.8297872340426
reviews_per_program,561.9574468085107,560.4103343465046,225.9452887537994,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617,380.6808510638298,398.8085106382979,416.93617021276594,435.06382978723406,453.1914893617021,471.3191489361702,489.4468085106383,507.5744680851064,525.7021276595744,543.8297872340426
