Parameter,0,1,2,3,4,5,6,7
unmatched_applicants,275.0,214.0,210.0,210.0,216.0,226.0,244.0,262.0
unmatched_applicants,284.0,213.0,208.0,210.0,213.0,230.0,248.0,258.0
unmatched_applicants,286.0,211.0,211.0,208.0,214.0,224.0,242.0,257.0
unmatched_applicants,274.0,211.0,214.0,210.0,215.0,227.0,246.0,265.0
unmatched_applicants,272.0,216.0,208.0,208.0,213.0,226.0,243.0,250.0
unmatched_applicants,276.0,215.0,211.0,211.0,219.0,229.0,249.0,260.0
unmatched_applicants,281.0,211.0,210.0,215.0,215.0,232.0,248.0,261.0
unmatched_applicants,267.0,212.0,211.0,208.0,220.0,238.0,245.0,269.0
unmatched_applicants,271.0,214.0,210.0,210.0,215.0,225.0,245.0,263.0
unmatched_applicants,282.0,215.0,208.0,211.0,219.0,228.0,238.0,252.0
unfilled_spots,67.0,6.0,2.0,2.0,8.0,18.0,36.0,54.0
unfilled_spots,76.0,5.0,0.0,2.0,5.0,22.0,40.0,50.0
unfilled_spots,78.0,3.0,3.0,0.0,6.0,16.0,34.0,49.0
unfilled_spots,66.0,3.0,6.0,2.0,7.0,19.0,38.0,57.0
unfilled_spots,64.0,8.0,0.0,0.0,5.0,18.0,35.0,42.0
unfilled_spots,68.0,7.0,3.0,3.0,11.0,21.0,41.0,52.0
unfilled_spots,73.0,3.0,2.0,7.0,7.0,24.0,40.0,53.0
unfilled_spots,59.0,4.0,3.0,0.0,12.0,30.0,37.0,61.0
unfilled_spots,63.0,6.0,2.0,2.0,7.0,17.0,37.0,55.0
unfilled_spots,74.0,7.0,0.0,3.0,11.0,20.0,30.0,44.0
reviews_per_program,31.47107438016529,31.289256198347108,27.05785123966942,19.84297520661157,17.553719008264462,19.958677685950413,23.60330578512397,27.537190082644628
reviews_per_program,31.47107438016529,31.223140495867767,25.975206611570247,19.15702479338843,18.09917355371901,20.28099173553719,23.677685950413224,27.537190082644628
reviews_per_program,31.47107438016529,31.47107438016529,26.99173553719008,18.93388429752066,17.239669421487605,20.03305785123967,23.60330578512397,27.537190082644628
reviews_per_program,31.47107438016529,31.47107438016529,25.677685950413224,19.016528925619834,17.59504132231405,19.884297520661157,23.71900826446281,27.537190082644628
reviews_per_program,31.47107438016529,31.47107438016529,27.00826446280992,19.68595041322314,17.14876033057851,20.09917355371901,23.65289256198347,27.537190082644628
reviews_per_program,31.47107438016529,31.231404958677686,27.917355371900825,20.421487603305785,17.272727272727273,20.00826446280992,23.801652892561982,27.537190082644628
reviews_per_program,31.47107438016529,31.181818181818183,25.950413223140497,19.628099173553718,17.760330578512395,20.272727272727273,23.60330578512397,27.537190082644628
reviews_per_program,31.47107438016529,31.33884297520661,26.570247933884296,18.66115702479339,18.25619834710744,20.0,23.60330578512397,27.537190082644628
