Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
unmatched_applicants,2305.0,1218.0,1214.0,1212.0,1226.0,1303.0,1472.0,1608.0,1756.0,1863.0,1949.0,2051.0,2099.0,2176.0,2207.0,2273.0
unmatched_applicants,2316.0,1215.0,1212.0,1212.0,1217.0,1339.0,1454.0,1621.0,1756.0,1859.0,1958.0,2044.0,2121.0,2177.0,2213.0,2275.0
unmatched_applicants,2317.0,1220.0,1212.0,1212.0,1237.0,1320.0,1484.0,1611.0,1758.0,1876.0,1964.0,2037.0,2097.0,2174.0,2228.0,2258.0
unmatched_applicants,2304.0,1223.0,1212.0,1212.0,1228.0,1310.0,1460.0,1623.0,1755.0,1867.0,1954.0,2021.0,2118.0,2176.0,2231.0,2260.0
unmatched_applicants,2326.0,1226.0,1212.0,1212.0,1222.0,1307.0,1470.0,1630.0,1728.0,1872.0,1950.0,2038.0,2121.0,2185.0,2227.0,2281.0
unmatched_applicants,2334.0,1223.0,1213.0,1212.0,1231.0,1321.0,1492.0,1626.0,1749.0,1873.0,1960.0,2035.0,2109.0,2182.0,2239.0,2280.0
unmatched_applicants,2302.0,1222.0,1215.0,1212.0,1230.0,1284.0,1474.0,1589.0,1740.0,1857.0,1980.0,2048.0,2108.0,2165.0,2232.0,2281.0
unmatched_applicants,2318.0,1222.0,1212.0,1212.0,1234.0,1353.0,1473.0,1614.0,1741.0,1862.0,1964.0,2030.0,2101.0,2155.0,2222.0,2275.0
unmatched_applicants,2302.0,1215.0,1212.0,1212.0,1237.0,1334.0,1468.0,1594.0,1773.0,1839.0,1973.0,2045.0,2115.0,2158.0,2223.0,2278.0
unmatched_applicants,2327.0,1227.0,1213.0,1212.0,1221.0,1321.0,1487.0,1625.0,1742.0,1851.0,1969.0,2055.0,2133.0,2155.0,2217.0,2279.0
unfilled_spots,1093.0,6.0,2.0,0.0,14.0,91.0,260.0,396.0,544.0,651.0,737.0,839.0,887.0,964.0,995.0,1061.0
unfilled_spots,1104.0,3.0,0.0,0.0,5.0,127.0,242.0,409.0,544.0,647.0,746.0,832.0,909.0,965.0,1001.0,1063.0
unfilled_spots,1105.0,8.0,0.0,0.0,25.0,108.0,272.0,399.0,546.0,664.0,752.0,825.0,885.0,962.0,1016.0,1046.0
unfilled_spots,1092.0,11.0,0.0,0.0,16.0,98.0,248.0,411.0,543.0,655.0,742.0,809.0,906.0,964.0,1019.0,1048.0
unfilled_spots,1114.0,14.0,0.0,0.0,10.0,95.0,258.0,418.0,516.0,660.0,738.0,826.0,909.0,973.0,1015.0,1069.0
unfilled_spots,1122.0,11.0,1.0,0.0,19.0,109.0,280.0,414.0,537.0,661.0,748.0,823.0,897.0,970.0,1027.0,1068.0
