Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
unmatched_applicants,2057.0,1770.0,1770.0,1770.0,1774.0,1794.0,1816.0,1850.0,1869.0,1892.0,1897.0,1931.0,1946.0,1949.0,1962.0,1983.0,1987.0,1987.0,1997.0,2004.0,2010.0,2015.0,2021.0,2022.0,2027.0,2035.0,2039.0,2042.0,2040.0,2045.0,2052.0,2058.0
unmatched_applicants,2059.0,1770.0,1770.0,1771.0,1774.0,1778.0,1817.0,1844.0,1877.0,1893.0,1902.0,1929.0,1947.0,1956.0,1967.0,1970.0,1983.0,1982.0,2001.0,2003.0,2007.0,2015.0,2020.0,2028.0,2028.0,2035.0,2034.0,2042.0,2043.0,2053.0,2050.0,2058.0
unmatched_applicants,2060.0,1770.0,1770.0,1770.0,1779.0,1783.0,1819.0,1845.0,1865.0,1883.0,1917.0,1928.0,1949.0,1961.0,1971.0,1977.0,1985.0,1993.0,1996.0,2015.0,2014.0,2017.0,2025.0,2029.0,2029.0,2028.0,2041.0,2043.0,2049.0,2046.0,2049.0,2051.0
unmatched_applicants,2063.0,1770.0,1770.0,1770.0,1771.0,1803.0,1825.0,1848.0,1875.0,1892.0,1918.0,1934.0,1953.0,1956.0,1963.0,1970.0,1975.0,1988.0,1995.0,2006.0,2015.0,2012.0,2020.0,2030.0,2039.0,2037.0,2043.0,2041.0,2045.0,2045.0,2054.0,2050.0
unmatched_applicants,2064.0,1770.0,1770.0,1770.0,1773.0,1800.0,1823.0,1846.0,1874.0,1882.0,1911.0,1928.0,1939.0,1959.0,1968.0,1980.0,1981.0,1993.0,1998.0,2007.0,2010.0,2014.0,2024.0,2027.0,2031.0,2040.0,2037.0,2040.0,2042.0,2046.0,2055.0,2052.0
unmatched_applicants,2060.0,1770.0,1770.0,1770.0,1775.0,1794.0,1838.0,1837.0,1865.0,1894.0,1915.0,1926.0,1945.0,1952.0,1965.0,1980.0,1980.0,1991.0,2004.0,2003.0,2014.0,2012.0,2023.0,2033.0,2032.0,2031.0,2040.0,2041.0,2043.0,2047.0,2048.0,2052.0
unmatched_applicants,2059.0,1770.0,1770.0,1772.0,1772.0,1794.0,1820.0,1847.0,1863.0,1890.0,1914.0,1919.0,1945.0,1956.0,1968.0,1975.0,1977.0,1991.0,1993.0,2004.0,2016.0,2014.0,2027.0,2025.0,2028.0,2036.0,2037.0,2039.0,2039.0,2049.0,2050.0,2052.0
unmatched_applicants,2058.0,1770.0,1770.0,1772.0,1774.0,1787.0,1813.0,1845.0,1876.0,1901.0,1909.0,1930.0,1941.0,1957.0,1960.0,1980.0,1987.0,1995.0,1998.0,2006.0,2012.0,2014.0,2021.0,2018.0,2035.0,2027.0,2039.0,2040.0,2042.0,2045.0,2047.0,2050.0
unmatched_applicants,2059.0,1770.0,1770.0,1770.0,1774.0,1793.0,1835.0,1848.0,1877.0,1889.0,1916.0,1932.0,1945.0,1956.0,1968.0,1971.0,1983.0,1992.0,1995.0,2002.0,2007.0,2014.0,2016.0,2022.0,2029.0,2031.0,2029.0,2044.0,2046.0,2047.0,2052.0,2053.0
unmatched_applicants,2060.0,1770.0,1770.0,1770.0,1778.0,1790.0,1812.0,1850.0,1871.0,1887.0,1918.0,1930.0,1947.0,1952.0,1958.0,1977.0,1984.0,1999.0,1998.0,2006.0,2014.0,2014.0,2023.0,2030.0,2030.0,2031.0,2041.0,2033.0,2049.0,2043.0,2052.0,2047.0
