Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
unmatched_applicants,371.0,236.0,234.0,234.0,234.0,236.0,243.0,252.0,258.0,279.0,285.0,302.0,307.0,322.0,321.0,332.0,337.0,336.0,345.0,352.0
unmatched_applicants,368.0,239.0,238.0,234.0,234.0,236.0,243.0,251.0,261.0,268.0,286.0,301.0,303.0,307.0,322.0,327.0,338.0,345.0,352.0,353.0
unmatched_applicants,368.0,241.0,235.0,234.0,235.0,237.0,241.0,245.0,265.0,271.0,286.0,294.0,304.0,317.0,315.0,333.0,339.0,342.0,353.0,350.0
unmatched_applicants,371.0,236.0,236.0,234.0,234.0,234.0,238.0,252.0,261.0,273.0,283.0,296.0,301.0,316.0,324.0,332.0,341.0,347.0,348.0,349.0
unmatched_applicants,370.0,243.0,236.0,235.0,234.0,234.0,244.0,251.0,260.0,271.0,280.0,294.0,302.0,316.0,322.0,324.0,340.0,342.0,348.0,352.0
unmatched_applicants,370.0,236.0,235.0,234.0,234.0,235.0,243.0,250.0,258.0,277.0,288.0,289.0,302.0,315.0,322.0,322.0,336.0,343.0,353.0,359.0
unmatched_applicants,372.0,238.0,235.0,234.0,235.0,236.0,244.0,250.0,262.0,270.0,286.0,293.0,305.0,316.0,325.0,331.0,342.0,347.0,355.0,352.0
unmatched_applicants,372.0,241.0,234.0,234.0,235.0,234.0,248.0,246.0,260.0,268.0,280.0,292.0,304.0,312.0,323.0,328.0,334.0,345.0,354.0,358.0
unmatched_applicants,369.0,241.0,235.0,234.0,234.0,235.0,238.0,249.0,265.0,272.0,283.0,296.0,305.0,317.0,322.0,330.0,335.0,340.0,350.0,354.0
unmatched_applicants,366.0,242.0,240.0,236.0,234.0,236.0,244.0,250.0,264.0,272.0,286.0,293.0,311.0,313.0,316.0,333.0,339.0,346.0,348.0,358.0
unfilled_spots,137.0,2.0,0.0,0.0,0.0,2.0,9.0,18.0,24.0,45.0,51.0,68.0,73.0,88.0,87.0,98.0,103.0,102.0,111.0,118.0
unfilled_spots,134.0,5.0,4.0,0.0,0.0,2.0,9.0,17.0,27.0,34.0,52.0,67.0,69.0,73.0,88.0,93.0,104.0,111.0,118.0,119.0
unfilled_spots,134.0,7.0,1.0,0.0,1.0,3.0,7.0,11.0,31.0,37.0,52.0,60.0,70.0,83.0,81.0,99.0,105.0,108.0,119.0,116.0
unfilled_spots,137.0,2.0,2.0,0.0,0.0,0.0,4.0,18.0,27.0,39.0,49.0,62.0,67.0,82.0,90.0,98.0,107.0,113.0,114.0,115.0
unfilled_spots,136.0,9.0,2.0,1.0,0.0,0.0,10.0,17.0,26.0,37.0,46.0,60.0,68.0,82.0,88.0,90.0,106.0,108.0,114.0,118.0
unfilled_spots,136.0,2.0,1.0,0.0,0.0,1.0,9.0,16.0,24.0,43.0,54.0,55.0,68.0,81.0,88.0,88.0,102.0,109.0,119.0,125.0
unfilled_spots,138.0,4.0,1.0,0.0,1.0,2.0,10.0,16.0,28.0,36.0,52.0,59.0,71.0,82.0,91.0,97.0,108.0,113.0,121.0,118.0
unfilled_spots,138.0,7.0,0.0,0.0,1.0,0.0,14.0,12.0,26.0,34.0,46.0,58.0,70.0,78.0,89.0,94.0,100.0,111.0,120.0,124.0
unfilled_spots,135.0,7.0,1.0,0.0,0.0,1.0,4.0,15.0,31.0,38.0,49.0,62.0,71.0,83.0,88.0,96.0,101.0,106.0,116.0,120.0
unfilled_spots,132.0,8.0,6.0,2.0,0.0,2.0,10.0,16.0,30.0,38.0,52.0,59.0,77.0,79.0,82.0,99.0,105.0,112.0,114.0,124.0
reviews_per_program,86.54545454545455,86.54545454545455,84.04132231404958,63.70247933884298,35.760330578512395,23.47107438016529,24.66115702479339,28.06611570247934,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256
reviews_per_program,86.54545454545455,86.54545454545455,82.87603305785125,65.28099173553719,36.14049586776859,22.132231404958677,24.58677685950413,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256
reviews_per_program,86.54545454545455,86.54545454545455,84.85123966942149,65.04132231404958,34.84297520661157,23.65289256198347,24.628099173553718,27.90082644628099,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256
reviews_per_program,86.54545454545455,86.54545454545455,83.27272727272727,63.429752066115704,37.8099173553719,23.239669421487605,24.115702479338843,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256
reviews_per_program,86.54545454545455,86.54545454545455,82.68595041322314,65.43801652892562,38.27272727272727,25.801652892561982,24.074380165289256,28.05785123966942,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256
reviews_per_program,86.54545454545455,86.54545454545455,84.02479338842976,64.75206611570248,34.446280991735534,25.520661157024794,24.00826446280992,28.041322314049587,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256
reviews_per_program,86.54545454545455,86.54545454545455,84.88429752066116,65.80165289256199,34.752066115702476,26.24793388429752,24.09090909090909,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256
reviews_per_program,86.54545454545455,86.54545454545455,83.72727272727273,66.69421487603306,33.48760330578512,25.90909090909091,24.03305785123967,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256
reviews_per_program,86.54545454545455,86.54545454545455,83.81818181818181,66.09917355371901,34.14049586776859,27.47107438016529,24.520661157024794,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256
reviews_per_program,86.54545454545455,86.54545454545455,82.58677685950413,63.30578512396694,39.735537190082646,23.024793388429753,25.132231404958677,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256
pct_interview_given_signal,0.0,1.0336134453781514,1.0115546218487395,0.9677871148459384,0.8282563025210085,0.7058823529411765,0.592436974789916,0.5078031212484994,0.44485294117647056,0.3954248366013072,0.3558823529411765,0.3235294117647059,0.2965686274509804,0.2737556561085973,0.2542016806722689,0.2372549019607843,0.22242647058823528,0.2093425605536332,0.1977124183006536,0.1873065015479876
pct_interview_given_signal,0.0,1.0084033613445378,1.0084033613445378,0.9544817927170869,0.8287815126050421,0.7088235294117647,0.592436974789916,0.5084033613445378,0.44485294117647056,0.3954248366013072,0.3558823529411765,0.3235294117647059,0.2965686274509804,0.2737556561085973,0.2542016806722689,0.2372549019607843,0.22242647058823528,0.2093425605536332,0.1977124183006536,0.1873065015479876
pct_interview_given_signal,0.0,1.01890756302521,1.0126050420168067,0.9523809523809523,0.8377100840336135,0.7063025210084034,0.5920868347338936,0.5081032412965186,0.44485294117647056,0.3954248366013072,0.3558823529411765,0.3235294117647059,0.2965686274509804,0.2737556561085973,0.2542016806722689,0.2372549019607843,0.22242647058823528,0.2093425605536332,0.1977124183006536,0.1873065015479876
pct_interview_given_signal,0.0,1.0084033613445378,1.0052521008403361,0.957983193277311,0.8440126050420168,0.7046218487394958,0.592436974789916,0.5084033613445378,0.44485294117647056,0.3954248366013072,0.3558823529411765,0.3235294117647059,0.2965686274509804,0.2737556561085973,0.2542016806722689,0.2372549019607843,0.22242647058823528,0.2093425605536332,0.1977124183006536,0.1873065015479876
pct_interview_given_signal,0.0,1.0147058823529411,1.0021008403361344,0.9642857142857143,0.832983193277311,0.7012605042016806,0.5927871148459384,0.5078031212484994,0.44485294117647056,0.3954248366013072,0.3558823529411765,0.3235294117647059,0.2965686274509804,0.2737556561085973,0.2542016806722689,0.2372549019607843,0.22242647058823528,0.2093425605536332,0.1977124183006536,0.1873065015479876
pct_interview_given_signal,0.0,1.0210084033613445,1.0157563025210083,0.9509803921568627,0.8429621848739496,0.7008403361344537,0.592436974789916,0.5084033613445378,0.44485294117647056,0.3954248366013072,0.3558823529411765,0.3235294117647059,0.2965686274509804,0.2737556561085973,0.2542016806722689,0.2372549019607843,0.22242647058823528,0.2093425605536332,0.1977124183006536,0.1873065015479876
pct_interview_given_signal,0.0,1.0252100840336134,1.0052521008403361,0.9516806722689075,0.8434873949579832,0.7021008403361344,0.5920868347338936,0.5084033613445378,0.44485294117647056,0.3954248366013072,0.3558823529411765,0.3235294117647059,0.2965686274509804,0.2737556561085973,0.2542016806722689,0.2372549019607843,0.22242647058823528,0.2093425605536332,0.1977124183006536,0.1873065015479876
pct_interview_given_signal,0.0,1.0252100840336134,1.0084033613445378,0.9509803921568627,0.8371848739495799,0.7008403361344537,0.5927871148459384,0.5084033613445378,0.44485294117647056,0.3954248366013072,0.3558823529411765,0.3235294117647059,0.2965686274509804,0.2737556561085973,0.2542016806722689,0.2372549019607843,0.22242647058823528,0.2093425605536332,0.1977124183006536,0.1873065015479876
pct_interview_given_signal,0.0,1.0084033613445378,1.0105042016806722,0.9656862745098039,0.8434873949579832,0.7004201680672268,0.5917366946778712,0.5084033613445378,0.44485294117647056,0.3954248366013072,0.3558823529411765,0.3235294117647059,0.2965686274509804,0.2737556561085973,0.2542016806722689,0.2372549019607843,0.22242647058823528,0.2093425605536332,0.1977124183006536,0.1873065015479876
pct_interview_given_signal,0.0,1.0273109243697478,1.0031512605042017,0.9467787114845938,0.8377100840336135,0.7063025210084034,0.5917366946778712,0.5084033613445378,0.44485294117647056,0.3954248366013072,0.3558823529411765,0.3235294117647059,0.2965686274509804,0.2737556561085973,0.2542016806722689,0.2372549019607843,0.22242647058823528,0.2093425605536332,0.1977124183006536,0.1873065015479876
pct_interview_given_nosignal,0.16176470588235295,0.12024809923969587,0.07678571428571429,0.03449800973020787,0.01365546218487395,0.0017301038062283738,0.0002626050420168067,0.00028011204481792715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.16176470588235295,0.12144857943177272,0.07710084033613446,0.03659885006634233,0.01353874883286648,0.0008650519031141869,0.0002626050420168067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.16176470588235295,0.1209483793517407,0.07668067226890757,0.036930561698363555,0.011554621848739496,0.001606524962926347,0.0003939075630252101,0.00014005602240896358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.16176470588235295,0.12144857943177272,0.07741596638655462,0.036045997346306945,0.01015406162464986,0.0021008403361344537,0.0002626050420168067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.16176470588235295,0.1211484593837535,0.07773109243697479,0.035050862450243254,0.012605042016806723,0.003089471082550667,0.00013130252100840336,0.00028011204481792715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.16176470588235295,0.1208483393357343,0.0763655462184874,0.03715170278637771,0.010387488328664799,0.003213049925852694,0.0002626050420168067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.16176470588235295,0.12064825930372149,0.07741596638655462,0.037041132242370635,0.01027077497665733,0.002842313395946614,0.0003939075630252101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.16176470588235295,0.12064825930372149,0.07710084033613446,0.03715170278637771,0.011671335200746966,0.003213049925852694,0.00013130252100840336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.16176470588235295,0.12144857943177272,0.07689075630252101,0.0348297213622291,0.01027077497665733,0.0033366287691547207,0.0005252100840336134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.16176470588235295,0.12054821928771509,0.07762605042016807,0.037815126050420166,0.011554621848739496,0.001606524962926347,0.0005252100840336134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.16176470588235295,0.16176470588235295,0.16176470588235295,0.16176470588235295,0.16176470588235295,0.16176470588235295,0.16176470588235295,0.16176470588235295,0.16176470588235295,0.16176470588235295,0.16176470588235295,0.16176470588235295,0.16176470588235295,0.16176470588235295,0.16176470588235295,0.16176470588235295,0.16176470588235295,0.16176470588235295,0.16176470588235295,0.16176470588235295
