Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
unmatched_applicants,1970.0,1219.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1213.0,1220.0,1240.0,1275.0,1327.0,1371.0,1423.0,1472.0,1558.0,1567.0,1649.0,1679.0,1736.0,1769.0,1798.0,1863.0,1907.0,1913.0
unmatched_applicants,1957.0,1224.0,1215.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1234.0,1251.0,1269.0,1303.0,1376.0,1419.0,1492.0,1537.0,1587.0,1628.0,1701.0,1718.0,1776.0,1820.0,1858.0,1864.0,1917.0
unmatched_applicants,1970.0,1216.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1213.0,1215.0,1250.0,1290.0,1311.0,1369.0,1425.0,1475.0,1525.0,1619.0,1648.0,1683.0,1735.0,1775.0,1805.0,1843.0,1892.0,1933.0
unmatched_applicants,1962.0,1219.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1222.0,1224.0,1269.0,1343.0,1374.0,1473.0,1476.0,1538.0,1597.0,1641.0,1680.0,1751.0,1777.0,1820.0,1851.0,1858.0,1941.0
unmatched_applicants,1956.0,1221.0,1214.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1214.0,1220.0,1221.0,1277.0,1286.0,1368.0,1432.0,1477.0,1523.0,1573.0,1648.0,1693.0,1736.0,1778.0,1807.0,1827.0,1896.0,1933.0
unmatched_applicants,1955.0,1218.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1220.0,1237.0,1285.0,1327.0,1371.0,1448.0,1466.0,1540.0,1583.0,1645.0,1706.0,1731.0,1787.0,1816.0,1837.0,1865.0,1923.0
unmatched_applicants,1951.0,1220.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1218.0,1246.0,1252.0,1291.0,1360.0,1435.0,1476.0,1522.0,1597.0,1663.0,1676.0,1723.0,1788.0,1811.0,1873.0,1903.0,1940.0
unmatched_applicants,1965.0,1223.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1220.0,1238.0,1249.0,1304.0,1372.0,1429.0,1479.0,1547.0,1587.0,1621.0,1670.0,1748.0,1762.0,1819.0,1844.0,1883.0,1932.0
unmatched_applicants,1947.0,1224.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1218.0,1242.0,1255.0,1308.0,1383.0,1448.0,1482.0,1522.0,1601.0,1652.0,1705.0,1717.0,1765.0,1820.0,1840.0,1891.0,1933.0
unmatched_applicants,1958.0,1219.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1227.0,1244.0,1256.0,1343.0,1375.0,1429.0,1508.0,1520.0,1581.0,1644.0,1693.0,1740.0,1776.0,1837.0,1871.0,1913.0,1936.0
