Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
unmatched_applicants,376.0,235.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,239.0,239.0,249.0,256.0,261.0,269.0,272.0,282.0,291.0,297.0,307.0,310.0,319.0,324.0,325.0,330.0,335.0,345.0,342.0,348.0,351.0,352.0,361.0,363.0,368.0,369.0,372.0
unmatched_applicants,378.0,234.0,236.0,235.0,234.0,234.0,234.0,234.0,234.0,239.0,239.0,241.0,245.0,255.0,259.0,270.0,275.0,282.0,287.0,297.0,306.0,307.0,318.0,324.0,326.0,333.0,337.0,343.0,346.0,350.0,350.0,357.0,365.0,365.0,361.0,370.0,364.0
unmatched_applicants,378.0,234.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,238.0,239.0,247.0,253.0,262.0,266.0,279.0,283.0,289.0,298.0,310.0,312.0,317.0,323.0,327.0,332.0,340.0,340.0,343.0,346.0,351.0,356.0,361.0,363.0,368.0,364.0,368.0
unmatched_applicants,380.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,238.0,240.0,245.0,253.0,262.0,263.0,283.0,284.0,295.0,295.0,303.0,311.0,316.0,316.0,328.0,330.0,337.0,343.0,347.0,350.0,349.0,354.0,362.0,365.0,363.0,367.0,369.0
unmatched_applicants,375.0,236.0,236.0,234.0,234.0,234.0,234.0,234.0,234.0,238.0,238.0,243.0,244.0,254.0,263.0,273.0,273.0,284.0,292.0,295.0,307.0,315.0,313.0,326.0,326.0,331.0,330.0,342.0,346.0,347.0,355.0,354.0,359.0,366.0,366.0,369.0,372.0
unmatched_applicants,378.0,234.0,235.0,234.0,234.0,234.0,234.0,234.0,235.0,234.0,239.0,240.0,241.0,263.0,255.0,258.0,281.0,283.0,292.0,302.0,299.0,308.0,315.0,319.0,328.0,334.0,343.0,340.0,343.0,349.0,352.0,361.0,357.0,364.0,362.0,361.0,373.0
unmatched_applicants,380.0,237.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,238.0,241.0,250.0,256.0,262.0,270.0,278.0,286.0,288.0,296.0,308.0,312.0,318.0,325.0,326.0,332.0,337.0,338.0,346.0,352.0,352.0,358.0,362.0,364.0,366.0,371.0,373.0
unmatched_applicants,378.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,239.0,247.0,247.0,255.0,264.0,270.0,275.0,288.0,294.0,293.0,299.0,311.0,319.0,321.0,329.0,334.0,339.0,344.0,347.0,352.0,353.0,358.0,360.0,364.0,368.0,370.0,374.0
unmatched_applicants,382.0,234.0,234.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,237.0,249.0,256.0,262.0,264.0,276.0,280.0,290.0,296.0,304.0,309.0,312.0,319.0,328.0,335.0,339.0,346.0,350.0,347.0,353.0,354.0,358.0,360.0,366.0,367.0,375.0
unmatched_applicants,381.0,236.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,236.0,243.0,243.0,258.0,266.0,274.0,276.0,279.0,291.0,302.0,304.0,309.0,320.0,317.0,328.0,332.0,336.0,341.0,343.0,352.0,356.0,359.0,364.0,359.0,365.0,368.0,368.0
unfilled_spots,142.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,15.0,22.0,27.0,35.0,38.0,48.0,57.0,63.0,73.0,76.0,85.0,90.0,91.0,96.0,101.0,111.0,108.0,114.0,117.0,118.0,127.0,129.0,134.0,135.0,138.0
unfilled_spots,144.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,7.0,11.0,21.0,25.0,36.0,41.0,48.0,53.0,63.0,72.0,73.0,84.0,90.0,92.0,99.0,103.0,109.0,112.0,116.0,116.0,123.0,131.0,131.0,127.0,136.0,130.0
unfilled_spots,144.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,13.0,19.0,28.0,32.0,45.0,49.0,55.0,64.0,76.0,78.0,83.0,89.0,93.0,98.0,106.0,106.0,109.0,112.0,117.0,122.0,127.0,129.0,134.0,130.0,134.0
