Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
unmatched_applicants,493.0,204.0,204.0,204.0,204.0,204.0,204.0,207.0,206.0,225.0,249.0,265.0,281.0,282.0,314.0,324.0,345.0,358.0,359.0,380.0,384.0,389.0,408.0,415.0,421.0,425.0,430.0,431.0,441.0,446.0,454.0,462.0,457.0,471.0,470.0,477.0,480.0
unmatched_applicants,488.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,211.0,223.0,248.0,247.0,284.0,297.0,312.0,329.0,342.0,353.0,373.0,379.0,387.0,398.0,407.0,411.0,425.0,434.0,430.0,440.0,450.0,451.0,451.0,466.0,465.0,472.0,471.0,474.0,478.0
unmatched_applicants,485.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,214.0,229.0,245.0,254.0,278.0,292.0,313.0,327.0,342.0,361.0,362.0,376.0,383.0,401.0,398.0,412.0,429.0,424.0,434.0,443.0,444.0,446.0,453.0,465.0,467.0,469.0,476.0,476.0,479.0
unmatched_applicants,487.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,211.0,218.0,243.0,261.0,288.0,292.0,310.0,318.0,341.0,358.0,358.0,378.0,392.0,402.0,407.0,415.0,426.0,431.0,432.0,436.0,446.0,444.0,457.0,463.0,456.0,468.0,474.0,474.0,479.0
unmatched_applicants,485.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,216.0,221.0,245.0,261.0,273.0,298.0,316.0,328.0,350.0,354.0,360.0,374.0,386.0,389.0,398.0,415.0,420.0,421.0,443.0,439.0,445.0,450.0,455.0,457.0,461.0,460.0,471.0,477.0,483.0
unmatched_applicants,484.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,205.0,222.0,238.0,262.0,280.0,290.0,307.0,330.0,333.0,364.0,364.0,388.0,380.0,398.0,403.0,414.0,421.0,429.0,437.0,439.0,444.0,449.0,454.0,462.0,467.0,464.0,474.0,471.0,477.0
unmatched_applicants,487.0,204.0,204.0,204.0,207.0,204.0,205.0,205.0,207.0,222.0,237.0,266.0,284.0,302.0,307.0,325.0,343.0,353.0,369.0,386.0,397.0,399.0,412.0,416.0,419.0,426.0,434.0,448.0,442.0,450.0,459.0,466.0,465.0,465.0,471.0,470.0,484.0
unmatched_applicants,486.0,204.0,204.0,204.0,204.0,204.0,204.0,205.0,208.0,225.0,234.0,249.0,277.0,295.0,317.0,323.0,338.0,364.0,374.0,377.0,390.0,398.0,403.0,414.0,424.0,424.0,430.0,443.0,448.0,452.0,457.0,457.0,466.0,469.0,467.0,478.0,469.0
unmatched_applicants,485.0,204.0,205.0,204.0,204.0,204.0,204.0,208.0,210.0,218.0,239.0,257.0,268.0,304.0,314.0,324.0,343.0,358.0,370.0,377.0,392.0,397.0,405.0,412.0,419.0,424.0,436.0,439.0,441.0,445.0,448.0,460.0,466.0,470.0,474.0,476.0,478.0
unmatched_applicants,493.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,209.0,217.0,242.0,255.0,278.0,296.0,310.0,317.0,346.0,345.0,367.0,381.0,386.0,399.0,407.0,419.0,420.0,430.0,428.0,436.0,441.0,451.0,457.0,463.0,457.0,469.0,472.0,474.0,478.0
unfilled_spots,289.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,21.0,45.0,61.0,77.0,78.0,110.0,120.0,141.0,154.0,155.0,176.0,180.0,185.0,204.0,211.0,217.0,221.0,226.0,227.0,237.0,242.0,250.0,258.0,253.0,267.0,266.0,273.0,276.0
unfilled_spots,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,44.0,43.0,80.0,93.0,108.0,125.0,138.0,149.0,169.0,175.0,183.0,194.0,203.0,207.0,221.0,230.0,226.0,236.0,246.0,247.0,247.0,262.0,261.0,268.0,267.0,270.0,274.0
