Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
unmatched_applicants,1385.0,846.0,844.0,844.0,846.0,856.0,904.0,954.0,1002.0,1072.0,1133.0,1170.0,1204.0,1259.0,1290.0,1319.0,1350.0,1362.0
unmatched_applicants,1378.0,850.0,844.0,844.0,845.0,866.0,896.0,937.0,1023.0,1080.0,1121.0,1178.0,1226.0,1274.0,1300.0,1317.0,1351.0,1367.0
unmatched_applicants,1377.0,856.0,844.0,844.0,847.0,858.0,904.0,944.0,1018.0,1076.0,1123.0,1160.0,1225.0,1247.0,1270.0,1320.0,1341.0,1364.0
unmatched_applicants,1375.0,850.0,844.0,844.0,844.0,853.0,912.0,956.0,1021.0,1073.0,1144.0,1174.0,1205.0,1250.0,1271.0,1311.0,1342.0,1360.0
unmatched_applicants,1384.0,851.0,844.0,844.0,846.0,863.0,907.0,967.0,1035.0,1091.0,1152.0,1184.0,1223.0,1256.0,1278.0,1310.0,1336.0,1356.0
unmatched_applicants,1380.0,848.0,844.0,844.0,846.0,869.0,913.0,969.0,1022.0,1058.0,1132.0,1179.0,1214.0,1252.0,1298.0,1317.0,1345.0,1372.0
unmatched_applicants,1376.0,856.0,844.0,844.0,848.0,860.0,905.0,964.0,1010.0,1052.0,1140.0,1176.0,1228.0,1243.0,1282.0,1308.0,1345.0,1363.0
unmatched_applicants,1383.0,849.0,844.0,844.0,845.0,853.0,905.0,951.0,1014.0,1073.0,1124.0,1182.0,1225.0,1246.0,1288.0,1316.0,1341.0,1371.0
unmatched_applicants,1394.0,849.0,844.0,844.0,846.0,859.0,913.0,959.0,1009.0,1080.0,1124.0,1167.0,1212.0,1255.0,1287.0,1313.0,1324.0,1381.0
unmatched_applicants,1381.0,852.0,844.0,844.0,846.0,856.0,903.0,967.0,1029.0,1092.0,1129.0,1184.0,1224.0,1254.0,1289.0,1301.0,1341.0,1363.0
unfilled_spots,541.0,2.0,0.0,0.0,2.0,12.0,60.0,110.0,158.0,228.0,289.0,326.0,360.0,415.0,446.0,475.0,506.0,518.0
unfilled_spots,534.0,6.0,0.0,0.0,1.0,22.0,52.0,93.0,179.0,236.0,277.0,334.0,382.0,430.0,456.0,473.0,507.0,523.0
unfilled_spots,533.0,12.0,0.0,0.0,3.0,14.0,60.0,100.0,174.0,232.0,279.0,316.0,381.0,403.0,426.0,476.0,497.0,520.0
unfilled_spots,531.0,6.0,0.0,0.0,0.0,9.0,68.0,112.0,177.0,229.0,300.0,330.0,361.0,406.0,427.0,467.0,498.0,516.0
unfilled_spots,540.0,7.0,0.0,0.0,2.0,19.0,63.0,123.0,191.0,247.0,308.0,340.0,379.0,412.0,434.0,466.0,492.0,512.0
unfilled_spots,536.0,4.0,0.0,0.0,2.0,25.0,69.0,125.0,178.0,214.0,288.0,335.0,370.0,408.0,454.0,473.0,501.0,528.0
unfilled_spots,532.0,12.0,0.0,0.0,4.0,16.0,61.0,120.0,166.0,208.0,296.0,332.0,384.0,399.0,438.0,464.0,501.0,519.0
unfilled_spots,539.0,5.0,0.0,0.0,1.0,9.0,61.0,107.0,170.0,229.0,280.0,338.0,381.0,402.0,444.0,472.0,497.0,527.0
unfilled_spots,550.0,5.0,0.0,0.0,2.0,15.0,69.0,115.0,165.0,236.0,280.0,323.0,368.0,411.0,443.0,469.0,480.0,537.0
unfilled_spots,537.0,8.0,0.0,0.0,2.0,12.0,59.0,123.0,185.0,248.0,285.0,340.0,380.0,410.0,445.0,457.0,497.0,519.0
reviews_per_program,201.0566037735849,201.0566037735849,198.8490566037736,131.91194968553458,58.25157232704402,55.84905660377358,67.01886792452831,78.18867924528301,89.35849056603773,100.52830188679245,111.69811320754717,122.86792452830188,134.03773584905662,145.20754716981133,156.37735849056602,167.54716981132074,178.71698113207546,189.88679245283018
reviews_per_program,201.0566037735849,201.0566037735849,198.9559748427673,130.77987421383648,54.65408805031446,55.84905660377358,67.01886792452831,78.18867924528301,89.35849056603773,100.52830188679245,111.69811320754717,122.86792452830188,134.03773584905662,145.20754716981133,156.37735849056602,167.54716981132074,178.71698113207546,189.88679245283018
reviews_per_program,201.0566037735849,201.0566037735849,201.0566037735849,135.83647798742138,55.63522012578616,55.84905660377358,67.01886792452831,78.18867924528301,89.35849056603773,100.52830188679245,111.69811320754717,122.86792452830188,134.03773584905662,145.20754716981133,156.37735849056602,167.54716981132074,178.71698113207546,189.88679245283018
reviews_per_program,201.0566037735849,201.0566037735849,201.0566037735849,123.44654088050315,54.16981132075472,55.84905660377358,67.01886792452831,78.18867924528301,89.35849056603773,100.52830188679245,111.69811320754717,122.86792452830188,134.03773584905662,145.20754716981133,156.37735849056602,167.54716981132074,178.71698113207546,189.88679245283018
reviews_per_program,201.0566037735849,201.0566037735849,201.0566037735849,124.76729559748428,54.874213836477985,55.84905660377358,67.01886792452831,78.18867924528301,89.35849056603773,100.52830188679245,111.69811320754717,122.86792452830188,134.03773584905662,145.20754716981133,156.37735849056602,167.54716981132074,178.71698113207546,189.88679245283018
reviews_per_program,201.0566037735849,201.0566037735849,195.70440251572327,133.0943396226415,53.679245283018865,55.84905660377358,67.01886792452831,78.18867924528301,89.35849056603773,100.52830188679245,111.69811320754717,122.86792452830188,134.03773584905662,145.20754716981133,156.37735849056602,167.54716981132074,178.71698113207546,189.88679245283018
reviews_per_program,201.0566037735849,201.0566037735849,199.83647798742138,121.86792452830188,56.515723270440255,56.704402515723274,67.01886792452831,78.18867924528301,89.35849056603773,100.52830188679245,111.69811320754717,122.86792452830188,134.03773584905662,145.20754716981133,156.37735849056602,167.54716981132074,178.71698113207546,189.88679245283018
reviews_per_program,201.0566037735849,201.0566037735849,199.83647798742138,132.86163522012578,57.81132075471698,55.84905660377358,67.01886792452831,78.18867924528301,89.35849056603773,100.52830188679245,111.69811320754717,122.86792452830188,134.03773584905662,145.20754716981133,156.37735849056602,167.54716981132074,178.71698113207546,189.88679245283018
reviews_per_program,201.0566037735849,201.0566037735849,196.86163522012578,135.19496855345912,50.42138364779874,55.84905660377358,67.01886792452831,78.18867924528301,89.35849056603773,100.52830188679245,111.69811320754717,122.86792452830188,134.03773584905662,145.20754716981133,156.37735849056602,167.54716981132074,178.71698113207546,189.88679245283018
