Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
unmatched_applicants,2057.0,1213.0,1213.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1230.0,1241.0,1271.0,1317.0,1391.0,1433.0,1459.0,1550.0,1598.0,1620.0,1701.0,1725.0,1775.0,1804.0,1847.0,1882.0,1918.0,1958.0,1999.0,2020.0,2052.0
unmatched_applicants,2079.0,1225.0,1216.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1216.0,1226.0,1280.0,1341.0,1375.0,1399.0,1488.0,1554.0,1588.0,1657.0,1692.0,1722.0,1774.0,1812.0,1879.0,1897.0,1949.0,1965.0,1993.0,2004.0,2055.0
unmatched_applicants,2063.0,1229.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1219.0,1229.0,1290.0,1330.0,1367.0,1418.0,1481.0,1534.0,1610.0,1667.0,1699.0,1751.0,1772.0,1809.0,1846.0,1890.0,1934.0,1970.0,2006.0,2000.0,2038.0
unmatched_applicants,2067.0,1227.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1220.0,1222.0,1224.0,1266.0,1288.0,1343.0,1418.0,1473.0,1536.0,1599.0,1636.0,1677.0,1712.0,1760.0,1799.0,1848.0,1889.0,1896.0,1959.0,1982.0,2023.0,2045.0
unmatched_applicants,2056.0,1216.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1218.0,1227.0,1278.0,1331.0,1387.0,1409.0,1465.0,1535.0,1600.0,1670.0,1689.0,1752.0,1795.0,1802.0,1855.0,1876.0,1936.0,1956.0,1999.0,2023.0,2043.0
unmatched_applicants,2061.0,1217.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1217.0,1212.0,1223.0,1221.0,1262.0,1317.0,1375.0,1440.0,1480.0,1545.0,1582.0,1647.0,1711.0,1736.0,1783.0,1805.0,1848.0,1873.0,1923.0,1972.0,1967.0,1995.0,2056.0
unmatched_applicants,2070.0,1232.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1214.0,1242.0,1273.0,1315.0,1388.0,1402.0,1459.0,1536.0,1619.0,1628.0,1694.0,1737.0,1765.0,1816.0,1857.0,1880.0,1909.0,1938.0,2005.0,2019.0,2044.0
unmatched_applicants,2053.0,1221.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1217.0,1227.0,1245.0,1281.0,1322.0,1363.0,1400.0,1467.0,1522.0,1578.0,1650.0,1698.0,1741.0,1778.0,1810.0,1842.0,1879.0,1930.0,1974.0,1997.0,1993.0,2044.0
unmatched_applicants,2046.0,1215.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1213.0,1239.0,1266.0,1334.0,1346.0,1406.0,1489.0,1518.0,1601.0,1636.0,1699.0,1739.0,1811.0,1810.0,1843.0,1884.0,1910.0,1952.0,1990.0,2013.0,2033.0
unmatched_applicants,2057.0,1224.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1214.0,1243.0,1269.0,1301.0,1368.0,1429.0,1486.0,1531.0,1610.0,1669.0,1695.0,1707.0,1767.0,1818.0,1853.0,1901.0,1927.0,1968.0,1978.0,2010.0,2044.0
unfilled_spots,845.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,29.0,59.0,105.0,179.0,221.0,247.0,338.0,386.0,408.0,489.0,513.0,563.0,592.0,635.0,670.0,706.0,746.0,787.0,808.0,840.0
