Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
unmatched_applicants,394.0,275.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,275.0,278.0,278.0,284.0,294.0,300.0,304.0,309.0,320.0,318.0,331.0,341.0,345.0,343.0,348.0,358.0,365.0,369.0,375.0,383.0,378.0,382.0,390.0
unmatched_applicants,397.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,277.0,285.0,283.0,290.0,304.0,303.0,304.0,313.0,319.0,328.0,338.0,340.0,354.0,356.0,356.0,361.0,365.0,375.0,378.0,381.0,384.0,392.0
unmatched_applicants,403.0,274.0,274.0,275.0,275.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,281.0,286.0,281.0,294.0,301.0,303.0,311.0,322.0,316.0,329.0,333.0,338.0,346.0,350.0,358.0,364.0,363.0,373.0,378.0,384.0,387.0,389.0
unmatched_applicants,403.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,274.0,276.0,276.0,282.0,293.0,291.0,299.0,305.0,311.0,315.0,323.0,327.0,336.0,346.0,350.0,355.0,355.0,366.0,371.0,375.0,376.0,382.0,386.0,386.0
unmatched_applicants,401.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,274.0,278.0,278.0,284.0,291.0,295.0,299.0,310.0,311.0,316.0,325.0,329.0,341.0,339.0,344.0,351.0,356.0,361.0,363.0,373.0,376.0,377.0,389.0,393.0
unmatched_applicants,400.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,275.0,276.0,276.0,282.0,288.0,289.0,299.0,303.0,315.0,318.0,328.0,335.0,337.0,343.0,352.0,356.0,361.0,368.0,366.0,374.0,373.0,379.0,386.0,387.0
unmatched_applicants,404.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,276.0,275.0,283.0,294.0,293.0,298.0,306.0,312.0,319.0,323.0,331.0,334.0,340.0,348.0,354.0,356.0,362.0,366.0,370.0,375.0,385.0,387.0,387.0
unmatched_applicants,403.0,274.0,275.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,275.0,280.0,280.0,280.0,294.0,299.0,305.0,310.0,318.0,326.0,330.0,342.0,343.0,349.0,358.0,351.0,361.0,371.0,372.0,374.0,379.0,384.0,391.0
unmatched_applicants,400.0,274.0,275.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,277.0,282.0,281.0,284.0,296.0,299.0,300.0,305.0,313.0,322.0,330.0,341.0,341.0,346.0,359.0,355.0,367.0,367.0,376.0,381.0,380.0,379.0,390.0
unmatched_applicants,397.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,276.0,279.0,282.0,291.0,291.0,293.0,290.0,308.0,321.0,319.0,330.0,330.0,341.0,347.0,349.0,354.0,359.0,367.0,372.0,374.0,382.0,385.0,393.0
unfilled_spots,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,10.0,20.0,26.0,30.0,35.0,46.0,44.0,57.0,67.0,71.0,69.0,74.0,84.0,91.0,95.0,101.0,109.0,104.0,108.0,116.0
unfilled_spots,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,11.0,9.0,16.0,30.0,29.0,30.0,39.0,45.0,54.0,64.0,66.0,80.0,82.0,82.0,87.0,91.0,101.0,104.0,107.0,110.0,118.0
unfilled_spots,129.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,12.0,7.0,20.0,27.0,29.0,37.0,48.0,42.0,55.0,59.0,64.0,72.0,76.0,84.0,90.0,89.0,99.0,104.0,110.0,113.0,115.0
unfilled_spots,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,8.0,19.0,17.0,25.0,31.0,37.0,41.0,49.0,53.0,62.0,72.0,76.0,81.0,81.0,92.0,97.0,101.0,102.0,108.0,112.0,112.0
