Parameter,0,1,2,3,4,5,6,7,8
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.91025641025641,32.96153846153846
reviews_per_program,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.80769230769231,32.705128205128204
reviews_per_program,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.756410256410255,32.93589743589744
reviews_per_program,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.87179487179487,32.8974358974359
reviews_per_program,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.73076923076923
reviews_per_program,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.76923076923077
reviews_per_program,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.743589743589745
reviews_per_program,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.92307692307692,32.73076923076923
reviews_per_program,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.91025641025641,32.794871794871796
reviews_per_program,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.82051282051282
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998001998001998,0.9991258741258742
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.995004995004995,0.9982517482517482
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9973776223776224
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999000999000999,0.9973776223776224
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991258741258742
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9978146853146853
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9969405594405595
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9985014985014985,0.9951923076923077
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9938811188811189
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9956293706293706
pct_interview_given_nosignal,0.9864024864024864,0.9807692307692307,0.991008991008991,0.9790209790209791,0.9741258741258741,0.9641608391608392,0.972027972027972,0.9353146853146853,0.958041958041958
pct_interview_given_nosignal,0.9867909867909868,0.9868881118881119,0.9805194805194806,0.9831002331002331,0.965034965034965,0.972027972027972,0.9382284382284383,0.9265734265734266,0.8601398601398601
pct_interview_given_nosignal,0.9805749805749806,0.986013986013986,0.9715284715284715,0.9731934731934732,0.9776223776223776,0.9816433566433567,0.9627039627039627,0.8986013986013986,0.9335664335664335
pct_interview_given_nosignal,0.9871794871794872,0.9694055944055944,0.9820179820179821,0.9667832167832168,0.9755244755244755,0.972027972027972,0.9417249417249417,0.9370629370629371,0.9405594405594405
pct_interview_given_nosignal,0.9825174825174825,0.9921328671328671,0.9765234765234765,0.9766899766899767,0.9811188811188811,0.9571678321678322,0.9324009324009324,0.9178321678321678,0.9020979020979021
pct_interview_given_nosignal,0.9786324786324786,0.9790209790209791,0.9815184815184815,0.9819347319347319,0.9874125874125874,0.972027972027972,0.9568764568764568,0.9527972027972028,0.8986013986013986
pct_interview_given_nosignal,0.9817404817404818,0.9807692307692307,0.9865134865134865,0.9743589743589743,0.9727272727272728,0.9763986013986014,0.972027972027972,0.9440559440559441,0.8741258741258742
pct_interview_given_nosignal,0.9848484848484849,0.9916958041958042,0.97002997002997,0.9790209790209791,0.9594405594405594,0.9545454545454546,0.9627039627039627,0.9423076923076923,0.8846153846153846
pct_interview_given_nosignal,0.9879564879564879,0.9768356643356644,0.99000999000999,0.9784382284382285,0.965034965034965,0.951048951048951,0.9300699300699301,0.9458041958041958,0.916083916083916
pct_interview_given_nosignal,0.9747474747474747,0.9755244755244755,0.9715284715284715,0.9831002331002331,0.9727272727272728,0.9763986013986014,0.9615384615384616,0.9230769230769231,0.9125874125874126
pct_interview_given_application,0.9864024864024864,0.9829059829059829,0.993006993006993,0.986013986013986,0.9856254856254856,0.984071484071484,0.9906759906759907,0.984071484071484,0.9945609945609946
pct_interview_given_application,0.9867909867909868,0.9883449883449883,0.9848484848484849,0.9887334887334888,0.9805749805749806,0.9875679875679876,0.9794094794094794,0.9797979797979798,0.9829059829059829
pct_interview_given_application,0.9805749805749806,0.9875679875679876,0.9778554778554779,0.9821289821289821,0.9875679875679876,0.9918414918414918,0.9875679875679876,0.9774669774669774,0.9902874902874903
pct_interview_given_application,0.9871794871794872,0.9728049728049728,0.986013986013986,0.9778554778554779,0.9864024864024864,0.9875679875679876,0.9805749805749806,0.9852369852369852,0.991064491064491
pct_interview_given_application,0.9825174825174825,0.993006993006993,0.9817404817404818,0.9844599844599845,0.9895104895104895,0.980963480963481,0.9774669774669774,0.9817404817404818,0.9883449883449883
pct_interview_given_application,0.9786324786324786,0.9813519813519813,0.9856254856254856,0.9879564879564879,0.993006993006993,0.9875679875679876,0.9856254856254856,0.9895104895104895,0.9867909867909868
pct_interview_given_application,0.9817404817404818,0.9829059829059829,0.9895104895104895,0.9829059829059829,0.9848484848484849,0.9895104895104895,0.9906759906759907,0.9875679875679876,0.9832944832944833
pct_interview_given_application,0.9848484848484849,0.9926184926184927,0.9766899766899767,0.986013986013986,0.9774669774669774,0.9797979797979798,0.9875679875679876,0.986013986013986,0.9829059829059829
pct_interview_given_application,0.9879564879564879,0.9794094794094794,0.9922299922299922,0.9856254856254856,0.9805749805749806,0.9782439782439782,0.9766899766899767,0.9879564879564879,0.9852369852369852
pct_interview_given_application,0.9747474747474747,0.9782439782439782,0.9778554778554779,0.9887334887334888,0.9848484848484849,0.9895104895104895,0.9871794871794872,0.9829059829059829,0.9864024864024864
pct_of_app_match_via_signal_given_matched,0.0,0.882051282051282,0.9794871794871794,0.9692307692307692,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.8512820512820513,0.9282051282051282,0.9897435897435898,0.9897435897435898,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.8923076923076924,0.9692307692307692,0.9692307692307692,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9076923076923077,0.9641025641025641,1.0,0.9948717948717949,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9025641025641026,0.9692307692307692,0.9794871794871794,0.9948717948717949,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.8974358974358975,0.9846153846153847,0.9948717948717949,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.8461538461538461,0.9846153846153847,0.9948717948717949,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.8974358974358975,0.9743589743589743,0.9692307692307692,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.8717948717948718,0.9897435897435898,0.9948717948717949,0.9948717948717949,1.0,1.0,1.0,0.9948717948717949
pct_of_app_match_via_signal_given_matched,0.0,0.882051282051282,0.9692307692307692,0.9948717948717949,1.0,1.0,1.0,1.0,1.0
