Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
unmatched_applicants,1172.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,730.0,735.0,764.0,778.0,815.0,827.0,855.0,882.0,920.0,933.0,964.0,997.0,1008.0,1023.0,1041.0,1071.0,1082.0,1084.0,1107.0,1113.0,1145.0
unmatched_applicants,1182.0,726.0,727.0,726.0,727.0,726.0,726.0,726.0,726.0,726.0,726.0,727.0,730.0,743.0,764.0,784.0,802.0,835.0,862.0,891.0,920.0,943.0,962.0,985.0,1008.0,1033.0,1062.0,1072.0,1079.0,1090.0,1119.0,1126.0,1147.0
unmatched_applicants,1166.0,726.0,727.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,730.0,731.0,740.0,758.0,794.0,814.0,841.0,844.0,896.0,924.0,939.0,986.0,984.0,1018.0,1026.0,1046.0,1059.0,1075.0,1091.0,1100.0,1127.0,1136.0
unmatched_applicants,1177.0,726.0,728.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,735.0,739.0,763.0,782.0,815.0,824.0,871.0,905.0,915.0,957.0,959.0,991.0,1004.0,1043.0,1050.0,1078.0,1073.0,1091.0,1114.0,1130.0,1151.0
unmatched_applicants,1171.0,728.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,727.0,732.0,744.0,749.0,780.0,810.0,839.0,873.0,899.0,904.0,940.0,970.0,982.0,1007.0,1023.0,1052.0,1060.0,1083.0,1082.0,1109.0,1131.0,1137.0
unmatched_applicants,1176.0,727.0,727.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,734.0,737.0,769.0,793.0,801.0,833.0,851.0,898.0,910.0,932.0,965.0,994.0,1015.0,1029.0,1047.0,1054.0,1073.0,1097.0,1111.0,1127.0,1143.0
unmatched_applicants,1171.0,726.0,727.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,731.0,730.0,747.0,753.0,783.0,808.0,845.0,865.0,894.0,918.0,947.0,974.0,978.0,1005.0,1030.0,1043.0,1080.0,1081.0,1100.0,1114.0,1128.0,1137.0
unmatched_applicants,1174.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,730.0,732.0,747.0,763.0,780.0,807.0,837.0,858.0,892.0,916.0,943.0,976.0,986.0,1001.0,1035.0,1045.0,1052.0,1087.0,1104.0,1109.0,1125.0,1139.0
unmatched_applicants,1167.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,729.0,728.0,754.0,758.0,792.0,824.0,840.0,848.0,895.0,922.0,963.0,967.0,993.0,1002.0,1025.0,1052.0,1065.0,1072.0,1109.0,1109.0,1120.0,1136.0
unmatched_applicants,1165.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,730.0,735.0,738.0,759.0,779.0,813.0,845.0,888.0,898.0,910.0,945.0,956.0,994.0,1019.0,1029.0,1047.0,1070.0,1095.0,1102.0,1113.0,1122.0,1138.0
unfilled_spots,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,38.0,52.0,89.0,101.0,129.0,156.0,194.0,207.0,238.0,271.0,282.0,297.0,315.0,345.0,356.0,358.0,381.0,387.0,419.0
unfilled_spots,456.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,17.0,38.0,58.0,76.0,109.0,136.0,165.0,194.0,217.0,236.0,259.0,282.0,307.0,336.0,346.0,353.0,364.0,393.0,400.0,421.0
unfilled_spots,440.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,14.0,32.0,68.0,88.0,115.0,118.0,170.0,198.0,213.0,260.0,258.0,292.0,300.0,320.0,333.0,349.0,365.0,374.0,401.0,410.0
unfilled_spots,451.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,13.0,37.0,56.0,89.0,98.0,145.0,179.0,189.0,231.0,233.0,265.0,278.0,317.0,324.0,352.0,347.0,365.0,388.0,404.0,425.0
unfilled_spots,445.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,18.0,23.0,54.0,84.0,113.0,147.0,173.0,178.0,214.0,244.0,256.0,281.0,297.0,326.0,334.0,357.0,356.0,383.0,405.0,411.0
unfilled_spots,450.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,11.0,43.0,67.0,75.0,107.0,125.0,172.0,184.0,206.0,239.0,268.0,289.0,303.0,321.0,328.0,347.0,371.0,385.0,401.0,417.0
unfilled_spots,445.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,21.0,27.0,57.0,82.0,119.0,139.0,168.0,192.0,221.0,248.0,252.0,279.0,304.0,317.0,354.0,355.0,374.0,388.0,402.0,411.0
unfilled_spots,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,21.0,37.0,54.0,81.0,111.0,132.0,166.0,190.0,217.0,250.0,260.0,275.0,309.0,319.0,326.0,361.0,378.0,383.0,399.0,413.0
unfilled_spots,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,28.0,32.0,66.0,98.0,114.0,122.0,169.0,196.0,237.0,241.0,267.0,276.0,299.0,326.0,339.0,346.0,383.0,383.0,394.0,410.0
unfilled_spots,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,12.0,33.0,53.0,87.0,119.0,162.0,172.0,184.0,219.0,230.0,268.0,293.0,303.0,321.0,344.0,369.0,376.0,387.0,396.0,412.0
reviews_per_program,257.6388888888889,257.6388888888889,257.6388888888889,257.6388888888889,257.6388888888889,255.74074074074073,246.75925925925927,198.96759259259258,126.32870370370371,85.07870370370371,76.22685185185185,80.97222222222223,88.33333333333333,95.69444444444444,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334,161.94444444444446,169.30555555555554,176.66666666666666,184.02777777777777,191.38888888888889,198.75,206.11111111111111,213.47222222222223,220.83333333333334,228.19444444444446,235.55555555555554
reviews_per_program,257.6388888888889,257.6388888888889,257.6388888888889,257.6388888888889,257.6388888888889,257.6388888888889,248.62962962962962,200.91666666666666,124.79166666666667,87.62037037037037,77.11574074074075,80.97222222222223,88.33333333333333,95.69444444444444,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334,161.94444444444446,169.30555555555554,176.66666666666666,184.02777777777777,191.38888888888889,198.75,206.11111111111111,213.47222222222223,220.83333333333334,228.19444444444446,235.55555555555554
