Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
unmatched_applicants,2336.0,998.0,998.0,1002.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1013.0,1016.0,1074.0,1129.0,1235.0,1297.0,1361.0,1466.0,1580.0,1623.0,1709.0,1762.0,1823.0,1890.0,1966.0,2028.0,2101.0,2126.0,2173.0,2225.0
unmatched_applicants,2325.0,998.0,999.0,1000.0,1000.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1004.0,1026.0,1087.0,1136.0,1231.0,1279.0,1410.0,1455.0,1531.0,1613.0,1680.0,1779.0,1817.0,1876.0,1951.0,2012.0,2084.0,2154.0,2205.0,2224.0
unmatched_applicants,2349.0,998.0,1002.0,998.0,1000.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1006.0,1045.0,1045.0,1124.0,1185.0,1278.0,1366.0,1488.0,1533.0,1590.0,1703.0,1754.0,1802.0,1924.0,1975.0,2001.0,2058.0,2101.0,2177.0,2221.0
unmatched_applicants,2364.0,998.0,1001.0,1006.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1000.0,1011.0,1096.0,1121.0,1216.0,1277.0,1375.0,1477.0,1542.0,1634.0,1689.0,1767.0,1855.0,1866.0,1968.0,1984.0,2066.0,2097.0,2174.0,2226.0
unmatched_applicants,2353.0,998.0,998.0,1004.0,1000.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1008.0,1019.0,1089.0,1096.0,1201.0,1294.0,1385.0,1443.0,1528.0,1615.0,1712.0,1740.0,1814.0,1899.0,1955.0,2028.0,2091.0,2130.0,2170.0,2201.0
unmatched_applicants,2342.0,998.0,998.0,1005.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1004.0,1022.0,1061.0,1143.0,1211.0,1291.0,1371.0,1453.0,1538.0,1657.0,1713.0,1790.0,1837.0,1871.0,1937.0,1999.0,2060.0,2116.0,2160.0,2203.0
unmatched_applicants,2360.0,998.0,1003.0,1000.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1009.0,1038.0,1077.0,1151.0,1199.0,1310.0,1387.0,1453.0,1548.0,1620.0,1729.0,1769.0,1830.0,1918.0,1967.0,2031.0,2041.0,2114.0,2180.0,2235.0
unmatched_applicants,2356.0,998.0,1007.0,1007.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1036.0,1052.0,1138.0,1194.0,1290.0,1402.0,1461.0,1540.0,1600.0,1704.0,1745.0,1838.0,1883.0,1958.0,2019.0,2049.0,2142.0,2183.0,2214.0
unmatched_applicants,2346.0,998.0,1002.0,1001.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1010.0,1036.0,1087.0,1156.0,1209.0,1288.0,1385.0,1456.0,1557.0,1612.0,1705.0,1756.0,1811.0,1906.0,1972.0,2013.0,2074.0,2134.0,2175.0,2206.0
unmatched_applicants,2333.0,998.0,1007.0,1000.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1000.0,1016.0,1080.0,1139.0,1223.0,1293.0,1347.0,1495.0,1559.0,1629.0,1683.0,1753.0,1833.0,1908.0,1944.0,2023.0,2057.0,2105.0,2199.0,2190.0
