Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
unmatched_applicants,1698.0,845.0,850.0,855.0,835.0,835.0,835.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,868.0,923.0,994.0,1067.0,1198.0,1277.0,1385.0,1457.0
unmatched_applicants,1715.0,844.0,853.0,843.0,839.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,839.0,864.0,919.0,972.0,1067.0,1192.0,1274.0,1352.0,1442.0
unmatched_applicants,1713.0,835.0,849.0,842.0,834.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,868.0,913.0,1020.0,1129.0,1219.0,1280.0,1395.0,1469.0
unmatched_applicants,1718.0,833.0,860.0,849.0,845.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,846.0,854.0,906.0,981.0,1102.0,1170.0,1268.0,1362.0,1451.0
unmatched_applicants,1694.0,847.0,857.0,845.0,837.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,842.0,841.0,924.0,1009.0,1067.0,1214.0,1285.0,1362.0,1457.0
unmatched_applicants,1698.0,845.0,854.0,846.0,835.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,853.0,926.0,986.0,1114.0,1192.0,1285.0,1377.0,1460.0
unmatched_applicants,1679.0,838.0,859.0,838.0,834.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,848.0,860.0,901.0,1013.0,1061.0,1169.0,1294.0,1401.0,1489.0
unmatched_applicants,1683.0,841.0,855.0,848.0,836.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,840.0,837.0,865.0,912.0,986.0,1063.0,1180.0,1277.0,1368.0,1483.0
unmatched_applicants,1693.0,836.0,868.0,841.0,834.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,838.0,870.0,927.0,984.0,1094.0,1188.0,1288.0,1386.0,1493.0
unmatched_applicants,1704.0,833.0,866.0,839.0,834.0,833.0,834.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,871.0,929.0,967.0,1079.0,1170.0,1275.0,1345.0,1472.0
unfilled_spots,865.0,12.0,17.0,22.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,90.0,161.0,234.0,365.0,444.0,552.0,624.0
unfilled_spots,882.0,11.0,20.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,86.0,139.0,234.0,359.0,441.0,519.0,609.0
unfilled_spots,880.0,2.0,16.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,80.0,187.0,296.0,386.0,447.0,562.0,636.0
unfilled_spots,885.0,0.0,27.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21.0,73.0,148.0,269.0,337.0,435.0,529.0,618.0
unfilled_spots,861.0,14.0,24.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,91.0,176.0,234.0,381.0,452.0,529.0,624.0
unfilled_spots,865.0,12.0,21.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,93.0,153.0,281.0,359.0,452.0,544.0,627.0
unfilled_spots,846.0,5.0,26.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,27.0,68.0,180.0,228.0,336.0,461.0,568.0,656.0
unfilled_spots,850.0,8.0,22.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,32.0,79.0,153.0,230.0,347.0,444.0,535.0,650.0
unfilled_spots,860.0,3.0,35.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.0,94.0,151.0,261.0,355.0,455.0,553.0,660.0
unfilled_spots,871.0,0.0,33.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,96.0,134.0,246.0,337.0,442.0,512.0,639.0
reviews_per_program,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,308.2260273972603,265.07191780821915,204.83561643835617,190.51712328767124,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276
reviews_per_program,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,320.71232876712327,310.5308219178082,264.56164383561645,210.51027397260273,194.15068493150685,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276
reviews_per_program,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,320.5993150684931,307.2157534246575,259.22945205479454,208.78424657534248,189.8595890410959,195.0445205479452,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276
reviews_per_program,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,309.44520547945206,271.68150684931504,209.6027397260274,187.79794520547946,194.11301369863014,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276
reviews_per_program,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,319.4349315068493,307.67123287671234,264.8904109589041,211.27397260273972,190.27397260273972,193.28424657534248,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276
reviews_per_program,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,308.3390410958904,269.1746575342466,212.82191780821918,189.24657534246575,193.6986301369863,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276
reviews_per_program,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,320.763698630137,306.3972602739726,260.1335616438356,208.87328767123287,190.88013698630138,193.1917808219178,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276
reviews_per_program,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,308.25,262.63013698630135,208.22602739726028,188.42123287671234,193.236301369863,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276
reviews_per_program,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,320.6027397260274,308.5308219178082,271.1609589041096,211.74657534246575,185.67123287671234,193.6027397260274,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276
reviews_per_program,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,321.31849315068496,319.98972602739724,310.71232876712327,270.708904109589,209.0068493150685,186.57534246575344,193.30479452054794,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276
pct_interview_given_signal,0.0,1.0349054090061285,1.0353050892619238,1.0331290523137047,1.0312416733280043,1.0249400479616306,1.0209610089706014,1.016900765102204,1.014954702904343,1.0112502590520176,1.0081001865174528,1.0025918659012185,0.984501287858602,0.9476316382791203,0.8868143580373796,0.8299138467004175,0.7780442312816414,0.7322769235591918,0.6915948722503479,0.6551951421319085,0.622435385025313,0.5927956047860125,0.5658503500230119
pct_interview_given_signal,0.0,1.0341060484945377,1.0393018918198775,1.035171862509992,1.0303756994404476,1.0238742339461764,1.0231370459188205,1.0186898100567165,1.015087929656275,1.0112502590520176,1.0083666400213163,1.003415449458615,0.9858779642952304,0.9449875996638587,0.8862243538502531,0.8299138467004175,0.7780442312816414,0.7322769235591918,0.6915948722503479,0.6551951421319085,0.622435385025313,0.5927956047860125,0.5658503500230119
pct_interview_given_signal,0.0,1.0436983746336264,1.033306687982947,1.0336619593214318,1.027644551025846,1.0247268851585398,1.0222488675726087,1.018118838262723,1.015654143351985,1.0103028688160582,1.007673860911271,1.0024465276263836,0.987254640731859,0.9431634179835618,0.8866811312854478,0.8295941024957811,0.7780442312816414,0.7322769235591918,0.6915948722503479,0.6551951421319085,0.622435385025313,0.5927956047860125,0.5658503500230119
pct_interview_given_signal,0.0,1.0386357580602186,1.035704769517719,1.0303756994404476,1.0301092459365842,1.027498001598721,1.0230482280841993,1.018613680484184,1.015620836664002,1.011102229327649,1.0087663202771116,1.0028825424508878,0.9849675814903632,0.9460329172559389,0.8878611396597008,0.8296829203304024,0.7780442312816414,0.7322769235591918,0.6915948722503479,0.6551951421319085,0.622435385025313,0.5927956047860125,0.5658503500230119
pct_interview_given_signal,0.0,1.0354383160138556,1.0355715427657874,1.033217870148326,1.0290434319211297,1.0238209432454037,1.0223820943245403,1.0178523847588596,1.0157873701039168,1.0114871066110074,1.007007727151612,1.00264031199283,0.9838351540989431,0.9439217856484043,0.8875375889764379,0.829878319566569,0.7780442312816414,0.7322769235591918,0.6915948722503479,0.6551951421319085,0.622435385025313,0.5927956047860125,0.5658503500230119
pct_interview_given_signal,0.0,1.0391686650679457,1.0369038102851051,1.0330402344790834,1.0289768185451638,1.0237676525446309,1.0195843325339728,1.0173575425373986,1.0146216360245137,1.0112798649968915,1.00833999467093,1.003076326817334,0.9875877076116885,0.9445776711963763,0.887385329831373,0.8296829203304024,0.7780442312816414,0.7322769235591918,0.6915948722503479,0.6551951421319085,0.622435385025313,0.5927956047860125,0.5658503500230119
pct_interview_given_signal,0.0,1.0394351185718091,1.0385025313082867,1.0311750599520384,1.0303756994404476,1.0235011990407674,1.0216715516475707,1.0196794944996384,1.0134225952571276,1.0122568611777245,1.00804689581668,1.0020105128018797,0.9836353139710454,0.9450285925106069,0.8877469453009021,0.829878319566569,0.7780442312816414,0.7322769235591918,0.6915948722503479,0.6551951421319085,0.622435385025313,0.5927956047860125,0.5658503500230119
pct_interview_given_signal,0.0,1.040767386091127,1.0362376765254464,1.0317079669597655,1.0299760191846523,1.0259525712763122,1.0216271427302603,1.0191846522781776,1.0144884092725819,1.0108357758237854,1.0084465760724755,1.0032458881379744,0.9842348343547385,0.9451925638975999,0.8869285523961783,0.8298605559996447,0.7780442312816414,0.7322769235591918,0.6915948722503479,0.6551951421319085,0.622435385025313,0.5927956047860125,0.5658503500230119
pct_interview_given_signal,0.0,1.035704769517719,1.0341060484945377,1.0310862421174172,1.028310684785505,1.0257394084732214,1.0208277822186695,1.0186898100567165,1.0155542232880361,1.0115167125558813,1.0082867039701573,1.0023738584889663,0.9860778044231282,0.9437373178380373,0.8876517833352365,0.8297895017319478,0.7780442312816414,0.7322769235591918,0.6915948722503479,0.6551951421319085,0.622435385025313,0.5927956047860125,0.5658503500230119
pct_interview_given_signal,0.0,1.0391686650679457,1.0330402344790834,1.0310862421174172,1.0293764988009593,1.025792699173994,1.0234034994226842,1.016215598949412,1.0152544630961897,1.0117239541699974,1.0078070876632028,1.0027856502676646,0.9868771649347189,0.9454795138248375,0.8876898481215028,0.8297717381650236,0.7780442312816414,0.7322769235591918,0.6915948722503479,0.6551951421319085,0.622435385025313,0.5927956047860125,0.5658503500230119
pct_interview_given_nosignal,0.4979483080202505,0.4755750954791722,0.4512216313905397,0.4249691156165976,0.3963686193902021,0.36620037303490544,0.33278640245698177,0.2961334635994908,0.25465118101597156,0.20921596056488143,0.1578470556887823,0.10144265539948993,0.04882248047715674,0.01079136690647482,0.0030278807257224523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.4979483080202505,0.47560840216715516,0.45087408334202206,0.4246905505898312,0.39653356679735574,0.366466826538769,0.33209923289438625,0.2954377238949581,0.254588486073886,0.20921596056488143,0.15766942001953993,0.1007955540329641,0.04755170222796122,0.01365574207300826,0.0037787951457016206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.4979483080202505,0.4752087219113598,0.4513954054147986,0.4248964464791803,0.3970537855429942,0.36625366373567814,0.33237971026687424,0.2956597684815111,0.2543220325700224,0.20974886757260858,0.15813127275957012,0.1015568497582886,0.0462809239787657,0.01563193889332978,0.0031974420463629096,0.00047961630695443646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.4979483080202505,0.4754196642685851,0.45118687658568796,0.4253445728265872,0.39658431984571074,0.36556088462563285,0.33212728063163505,0.2954673298398318,0.2543377063055438,0.2092992272848388,0.15740296651567634,0.10121426668189258,0.04839205558630019,0.012523314681588063,0.0016956132064045732,0.00034638955502264856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.4979483080202505,0.4755528910205169,0.4511984615206386,0.42495700409369475,0.3967873320391306,0.36648014921396216,0.332337638661001,0.29576338928856916,0.25425933762793684,0.20908273381294964,0.15857536193267607,0.10140459061322371,0.04943737317838037,0.014810373923083755,0.002107404985102827,5.329070077271516e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.4979483080202505,0.4753974598099298,0.45108261217113266,0.42498122713950054,0.39680002030121936,0.3664934718891553,0.33322114238433814,0.2959558279302484,0.2548079183711854,0.20919930722088995,0.15768718358646416,0.10106200753682767,0.04597347762815389,0.01409983124611422,0.0023011893515490637,0.00034638955502264856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
