Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,403.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,215.0,220.0,226.0,229.0,261.0,283.0,288.0,304.0,307.0,331.0,340.0,345.0,358.0,362.0,372.0,382.0,390.0,396.0
unmatched_applicants,412.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,214.0,221.0,240.0,248.0,270.0,272.0,276.0,310.0,307.0,317.0,333.0,350.0,357.0,367.0,370.0,384.0,394.0,396.0
unmatched_applicants,413.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,206.0,208.0,222.0,230.0,251.0,265.0,275.0,301.0,299.0,302.0,324.0,342.0,356.0,349.0,363.0,373.0,371.0,382.0,391.0
unmatched_applicants,416.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,207.0,209.0,220.0,233.0,240.0,264.0,273.0,287.0,305.0,311.0,327.0,334.0,339.0,346.0,354.0,374.0,387.0,390.0,395.0
unmatched_applicants,412.0,204.0,204.0,205.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,207.0,209.0,221.0,236.0,241.0,258.0,280.0,287.0,305.0,318.0,331.0,332.0,350.0,352.0,365.0,373.0,379.0,385.0,396.0
unmatched_applicants,412.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,205.0,209.0,216.0,237.0,247.0,255.0,281.0,283.0,296.0,313.0,321.0,338.0,337.0,352.0,367.0,370.0,375.0,383.0,395.0
unmatched_applicants,412.0,204.0,204.0,204.0,205.0,204.0,204.0,204.0,204.0,204.0,206.0,206.0,213.0,221.0,229.0,247.0,257.0,275.0,285.0,303.0,322.0,317.0,334.0,350.0,363.0,371.0,377.0,379.0,389.0,394.0
unmatched_applicants,414.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,206.0,218.0,217.0,231.0,251.0,258.0,262.0,285.0,288.0,306.0,323.0,344.0,346.0,353.0,363.0,377.0,381.0,390.0,396.0
unmatched_applicants,414.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,207.0,214.0,224.0,230.0,245.0,255.0,279.0,288.0,309.0,309.0,317.0,336.0,357.0,356.0,365.0,368.0,377.0,387.0,391.0
unmatched_applicants,412.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,212.0,207.0,214.0,229.0,241.0,264.0,277.0,293.0,295.0,314.0,327.0,336.0,348.0,362.0,362.0,365.0,382.0,388.0,395.0
unfilled_spots,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,22.0,25.0,57.0,79.0,84.0,100.0,103.0,127.0,136.0,141.0,154.0,158.0,168.0,178.0,186.0,192.0
unfilled_spots,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,36.0,44.0,66.0,68.0,72.0,106.0,103.0,113.0,129.0,146.0,153.0,163.0,166.0,180.0,190.0,192.0
unfilled_spots,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,18.0,26.0,47.0,61.0,71.0,97.0,95.0,98.0,120.0,138.0,152.0,145.0,159.0,169.0,167.0,178.0,187.0
unfilled_spots,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,16.0,29.0,36.0,60.0,69.0,83.0,101.0,107.0,123.0,130.0,135.0,142.0,150.0,170.0,183.0,186.0,191.0
unfilled_spots,208.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,17.0,32.0,37.0,54.0,76.0,83.0,101.0,114.0,127.0,128.0,146.0,148.0,161.0,169.0,175.0,181.0,192.0
unfilled_spots,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,33.0,43.0,51.0,77.0,79.0,92.0,109.0,117.0,134.0,133.0,148.0,163.0,166.0,171.0,179.0,191.0
unfilled_spots,208.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,17.0,25.0,43.0,53.0,71.0,81.0,99.0,118.0,113.0,130.0,146.0,159.0,167.0,173.0,175.0,185.0,190.0
unfilled_spots,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,13.0,27.0,47.0,54.0,58.0,81.0,84.0,102.0,119.0,140.0,142.0,149.0,159.0,173.0,177.0,186.0,192.0
unfilled_spots,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,20.0,26.0,41.0,51.0,75.0,84.0,105.0,105.0,113.0,132.0,153.0,152.0,161.0,164.0,173.0,183.0,187.0
unfilled_spots,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,10.0,25.0,37.0,60.0,73.0,89.0,91.0,110.0,123.0,132.0,144.0,158.0,158.0,161.0,178.0,184.0,191.0
reviews_per_program,242.63291139240508,242.63291139240508,242.63291139240508,242.63291139240508,242.63291139240508,242.63291139240508,240.1772151898734,233.0632911392405,205.1139240506329,116.36708860759494,88.31645569620254,85.35443037974683,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114,181.9746835443038,189.55696202531647,197.13924050632912,204.72151898734177,212.30379746835442,219.8860759493671
reviews_per_program,242.63291139240508,242.63291139240508,242.63291139240508,242.63291139240508,242.63291139240508,242.63291139240508,240.31645569620252,228.45569620253164,180.50632911392404,117.15189873417721,92.62025316455696,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583,166.81012658227849,174.39240506329114,181.9746835443038,189.55696202531647,197.13924050632912,204.72151898734177,212.30379746835442,219.8860759493671
