Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
unmatched_applicants,283.0,214.0,215.0,214.0,214.0,214.0,214.0,215.0,214.0,214.0,217.0,217.0,222.0,229.0,243.0,245.0,245.0,250.0,256.0,263.0,269.0,270.0
unmatched_applicants,284.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,218.0,219.0,225.0,227.0,236.0,239.0,245.0,252.0,259.0,268.0,271.0,273.0
unmatched_applicants,289.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,216.0,218.0,217.0,228.0,227.0,235.0,244.0,245.0,250.0,255.0,264.0,265.0,275.0
unmatched_applicants,280.0,214.0,215.0,215.0,214.0,214.0,214.0,214.0,214.0,216.0,216.0,221.0,229.0,226.0,233.0,245.0,246.0,251.0,254.0,261.0,266.0,272.0
unmatched_applicants,282.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,215.0,217.0,218.0,222.0,226.0,235.0,240.0,243.0,253.0,254.0,261.0,268.0,276.0
unmatched_applicants,286.0,214.0,216.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,216.0,216.0,224.0,234.0,227.0,243.0,250.0,259.0,257.0,266.0,263.0,271.0
unmatched_applicants,285.0,214.0,214.0,215.0,214.0,214.0,214.0,214.0,214.0,216.0,217.0,220.0,220.0,224.0,231.0,243.0,242.0,254.0,259.0,265.0,270.0,274.0
unmatched_applicants,284.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,215.0,215.0,219.0,224.0,229.0,233.0,238.0,243.0,248.0,257.0,264.0,273.0,274.0
unmatched_applicants,287.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,215.0,217.0,222.0,221.0,226.0,233.0,233.0,250.0,253.0,257.0,261.0,264.0,276.0
unmatched_applicants,287.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,215.0,221.0,226.0,223.0,240.0,242.0,239.0,248.0,260.0,260.0,267.0,270.0
unfilled_spots,69.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,8.0,15.0,29.0,31.0,31.0,36.0,42.0,49.0,55.0,56.0
unfilled_spots,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,11.0,13.0,22.0,25.0,31.0,38.0,45.0,54.0,57.0,59.0
unfilled_spots,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,14.0,13.0,21.0,30.0,31.0,36.0,41.0,50.0,51.0,61.0
unfilled_spots,66.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,15.0,12.0,19.0,31.0,32.0,37.0,40.0,47.0,52.0,58.0
unfilled_spots,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,8.0,12.0,21.0,26.0,29.0,39.0,40.0,47.0,54.0,62.0
unfilled_spots,72.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,20.0,13.0,29.0,36.0,45.0,43.0,52.0,49.0,57.0
unfilled_spots,71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,6.0,10.0,17.0,29.0,28.0,40.0,45.0,51.0,56.0,60.0
unfilled_spots,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,10.0,15.0,19.0,24.0,29.0,34.0,43.0,50.0,59.0,60.0
unfilled_spots,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,7.0,12.0,19.0,19.0,36.0,39.0,43.0,47.0,50.0,62.0
unfilled_spots,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,12.0,9.0,26.0,28.0,25.0,34.0,46.0,46.0,53.0,56.0
reviews_per_program,104.43956043956044,104.43956043956044,104.43956043956044,104.43956043956044,97.13186813186813,74.36263736263736,55.30769230769231,34.46153846153846,34.81318681318681,39.16483516483517,43.51648351648352,47.86813186813187,52.21978021978022,56.57142857142857,60.92307692307692,65.27472527472527,69.62637362637362,73.97802197802197,78.32967032967034,82.68131868131869,87.03296703296704,91.38461538461539
reviews_per_program,104.43956043956044,104.43956043956044,104.43956043956044,104.43956043956044,94.3076923076923,75.03296703296704,50.23076923076923,37.94505494505494,36.43956043956044,39.16483516483517,43.51648351648352,47.86813186813187,52.21978021978022,56.57142857142857,60.92307692307692,65.27472527472527,69.62637362637362,73.97802197802197,78.32967032967034,82.68131868131869,87.03296703296704,91.38461538461539
reviews_per_program,104.43956043956044,104.43956043956044,104.43956043956044,104.43956043956044,97.75824175824175,77.13186813186813,49.714285714285715,34.67032967032967,35.61538461538461,39.16483516483517,43.51648351648352,47.86813186813187,52.21978021978022,56.57142857142857,60.92307692307692,65.27472527472527,69.62637362637362,73.97802197802197,78.32967032967034,82.68131868131869,87.03296703296704,91.38461538461539
reviews_per_program,104.43956043956044,104.43956043956044,104.43956043956044,103.34065934065934,97.84615384615384,73.63736263736264,47.10989010989011,38.18681318681319,35.43956043956044,39.78021978021978,43.51648351648352,47.86813186813187,52.21978021978022,56.57142857142857,60.92307692307692,65.27472527472527,69.62637362637362,73.97802197802197,78.32967032967034,82.68131868131869,87.03296703296704,91.38461538461539
reviews_per_program,104.43956043956044,104.43956043956044,104.43956043956044,102.50549450549451,102.48351648351648,75.4065934065934,47.31868131868132,32.879120879120876,36.40659340659341,39.747252747252745,43.51648351648352,47.86813186813187,52.21978021978022,56.57142857142857,60.92307692307692,65.27472527472527,69.62637362637362,73.97802197802197,78.32967032967034,82.68131868131869,87.03296703296704,91.38461538461539
reviews_per_program,104.43956043956044,104.43956043956044,104.43956043956044,104.43956043956044,95.65934065934066,73.43956043956044,48.604395604395606,37.64835164835165,36.97802197802198,39.16483516483517,43.51648351648352,47.86813186813187,52.21978021978022,56.57142857142857,60.92307692307692,65.27472527472527,69.62637362637362,73.97802197802197,78.32967032967034,82.68131868131869,87.03296703296704,91.38461538461539
reviews_per_program,104.43956043956044,104.43956043956044,104.43956043956044,104.43956043956044,99.01098901098901,74.46153846153847,51.879120879120876,35.54945054945055,34.81318681318681,39.84615384615385,43.51648351648352,47.86813186813187,52.21978021978022,56.57142857142857,60.92307692307692,65.27472527472527,69.62637362637362,73.97802197802197,78.32967032967034,82.68131868131869,87.03296703296704,91.38461538461539
reviews_per_program,104.43956043956044,104.43956043956044,104.43956043956044,104.43956043956044,95.72527472527473,75.54945054945055,50.120879120879124,39.81318681318681,36.40659340659341,39.91208791208791,43.51648351648352,47.86813186813187,52.21978021978022,56.57142857142857,60.92307692307692,65.27472527472527,69.62637362637362,73.97802197802197,78.32967032967034,82.68131868131869,87.03296703296704,91.38461538461539
reviews_per_program,104.43956043956044,104.43956043956044,104.43956043956044,103.3956043956044,97.87912087912088,79.35164835164835,53.043956043956044,35.43956043956044,36.362637362637365,39.72527472527472,43.51648351648352,47.86813186813187,52.21978021978022,56.57142857142857,60.92307692307692,65.27472527472527,69.62637362637362,73.97802197802197,78.32967032967034,82.68131868131869,87.03296703296704,91.38461538461539
reviews_per_program,104.43956043956044,104.43956043956044,104.43956043956044,104.43956043956044,94.82417582417582,78.64835164835165,53.08791208791209,36.505494505494504,35.51648351648352,39.16483516483517,43.51648351648352,47.86813186813187,52.21978021978022,56.57142857142857,60.92307692307692,65.27472527472527,69.62637362637362,73.97802197802197,78.32967032967034,82.68131868131869,87.03296703296704,91.38461538461539
pct_interview_given_signal,0.0,1.0404040404040404,1.0441919191919191,1.026936026936027,1.0056818181818181,0.9671717171717171,0.8787878787878788,0.7839105339105339,0.6893939393939394,0.6127946127946128,0.5515151515151515,0.5013774104683195,0.4595959595959596,0.42424242424242425,0.3939393939393939,0.36767676767676766,0.3446969696969697,0.3244206773618538,0.3063973063973064,0.2902711323763955,0.27575757575757576,0.26262626262626265
pct_interview_given_signal,0.0,1.053030303030303,1.0404040404040404,1.0311447811447811,0.9974747474747475,0.953030303030303,0.8846801346801347,0.7806637806637806,0.6868686868686869,0.6127946127946128,0.5515151515151515,0.5013774104683195,0.4595959595959596,0.42424242424242425,0.3939393939393939,0.36767676767676766,0.3446969696969697,0.3244206773618538,0.3063973063973064,0.2902711323763955,0.27575757575757576,0.26262626262626265
