Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,2029.0,1723.0,1723.0,1723.0,1723.0,1724.0,1729.0,1730.0,1761.0,1797.0,1818.0,1837.0,1837.0,1872.0,1887.0,1880.0,1903.0,1918.0,1929.0,1935.0,1947.0,1953.0,1963.0,1967.0,1969.0,1975.0,1989.0,1990.0,1995.0,2005.0,2004.0,2011.0,2015.0,2011.0,2019.0,2018.0
unmatched_applicants,2021.0,1723.0,1723.0,1723.0,1723.0,1723.0,1732.0,1747.0,1774.0,1795.0,1812.0,1829.0,1859.0,1865.0,1877.0,1898.0,1914.0,1916.0,1928.0,1945.0,1950.0,1954.0,1958.0,1965.0,1978.0,1981.0,1987.0,1995.0,1996.0,2003.0,2003.0,2014.0,2005.0,2016.0,2020.0,2027.0
unmatched_applicants,2025.0,1723.0,1723.0,1723.0,1723.0,1726.0,1737.0,1742.0,1771.0,1780.0,1816.0,1829.0,1861.0,1870.0,1890.0,1896.0,1895.0,1921.0,1928.0,1939.0,1946.0,1961.0,1958.0,1969.0,1971.0,1984.0,1983.0,1996.0,2003.0,2000.0,2005.0,2003.0,2011.0,2011.0,2020.0,2019.0
unmatched_applicants,2028.0,1723.0,1723.0,1723.0,1723.0,1725.0,1731.0,1753.0,1773.0,1798.0,1811.0,1839.0,1844.0,1868.0,1887.0,1897.0,1908.0,1923.0,1932.0,1947.0,1947.0,1953.0,1959.0,1963.0,1969.0,1984.0,1991.0,2000.0,1990.0,2003.0,2006.0,2006.0,2006.0,2019.0,2025.0,2021.0
unmatched_applicants,2020.0,1723.0,1723.0,1723.0,1723.0,1727.0,1728.0,1753.0,1783.0,1788.0,1810.0,1844.0,1848.0,1875.0,1883.0,1897.0,1911.0,1935.0,1938.0,1946.0,1948.0,1952.0,1966.0,1970.0,1983.0,1977.0,1977.0,1993.0,1993.0,2000.0,2007.0,2005.0,2014.0,2015.0,2021.0,2010.0
unmatched_applicants,2024.0,1723.0,1723.0,1723.0,1723.0,1725.0,1729.0,1748.0,1765.0,1777.0,1811.0,1838.0,1845.0,1860.0,1878.0,1895.0,1909.0,1917.0,1926.0,1941.0,1947.0,1955.0,1967.0,1972.0,1976.0,1977.0,1985.0,1991.0,2001.0,2002.0,2005.0,2009.0,2014.0,2016.0,2017.0,2020.0
unmatched_applicants,2026.0,1723.0,1723.0,1723.0,1723.0,1723.0,1736.0,1744.0,1771.0,1787.0,1800.0,1837.0,1844.0,1869.0,1884.0,1884.0,1908.0,1921.0,1927.0,1939.0,1940.0,1948.0,1957.0,1965.0,1978.0,1982.0,1990.0,1996.0,1993.0,2004.0,2008.0,2013.0,2018.0,2014.0,2023.0,2024.0
unmatched_applicants,2027.0,1723.0,1723.0,1723.0,1723.0,1728.0,1725.0,1751.0,1767.0,1787.0,1814.0,1817.0,1844.0,1867.0,1891.0,1896.0,1906.0,1928.0,1929.0,1931.0,1945.0,1953.0,1959.0,1968.0,1966.0,1985.0,1995.0,1993.0,1995.0,2003.0,2004.0,2008.0,2017.0,2017.0,2012.0,2019.0
unmatched_applicants,2027.0,1723.0,1723.0,1723.0,1724.0,1723.0,1731.0,1748.0,1773.0,1774.0,1809.0,1834.0,1859.0,1866.0,1877.0,1890.0,1908.0,1924.0,1929.0,1931.0,1958.0,1951.0,1958.0,1970.0,1982.0,1987.0,1988.0,1988.0,1996.0,2001.0,2006.0,2010.0,2014.0,2018.0,2018.0,2020.0
unmatched_applicants,2028.0,1723.0,1723.0,1723.0,1723.0,1724.0,1729.0,1756.0,1767.0,1800.0,1811.0,1824.0,1848.0,1876.0,1888.0,1886.0,1906.0,1917.0,1928.0,1942.0,1948.0,1956.0,1959.0,1969.0,1983.0,1981.0,1984.0,1994.0,2004.0,2002.0,2003.0,2009.0,2016.0,2013.0,2021.0,2019.0
unfilled_spots,306.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,38.0,74.0,95.0,114.0,114.0,149.0,164.0,157.0,180.0,195.0,206.0,212.0,224.0,230.0,240.0,244.0,246.0,252.0,266.0,267.0,272.0,282.0,281.0,288.0,292.0,288.0,296.0,295.0
unfilled_spots,298.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,51.0,72.0,89.0,106.0,136.0,142.0,154.0,175.0,191.0,193.0,205.0,222.0,227.0,231.0,235.0,242.0,255.0,258.0,264.0,272.0,273.0,280.0,280.0,291.0,282.0,293.0,297.0,304.0
unfilled_spots,302.0,0.0,0.0,0.0,0.0,3.0,14.0,19.0,48.0,57.0,93.0,106.0,138.0,147.0,167.0,173.0,172.0,198.0,205.0,216.0,223.0,238.0,235.0,246.0,248.0,261.0,260.0,273.0,280.0,277.0,282.0,280.0,288.0,288.0,297.0,296.0
unfilled_spots,305.0,0.0,0.0,0.0,0.0,2.0,8.0,30.0,50.0,75.0,88.0,116.0,121.0,145.0,164.0,174.0,185.0,200.0,209.0,224.0,224.0,230.0,236.0,240.0,246.0,261.0,268.0,277.0,267.0,280.0,283.0,283.0,283.0,296.0,302.0,298.0
unfilled_spots,297.0,0.0,0.0,0.0,0.0,4.0,5.0,30.0,60.0,65.0,87.0,121.0,125.0,152.0,160.0,174.0,188.0,212.0,215.0,223.0,225.0,229.0,243.0,247.0,260.0,254.0,254.0,270.0,270.0,277.0,284.0,282.0,291.0,292.0,298.0,287.0
unfilled_spots,301.0,0.0,0.0,0.0,0.0,2.0,6.0,25.0,42.0,54.0,88.0,115.0,122.0,137.0,155.0,172.0,186.0,194.0,203.0,218.0,224.0,232.0,244.0,249.0,253.0,254.0,262.0,268.0,278.0,279.0,282.0,286.0,291.0,293.0,294.0,297.0
unfilled_spots,303.0,0.0,0.0,0.0,0.0,0.0,13.0,21.0,48.0,64.0,77.0,114.0,121.0,146.0,161.0,161.0,185.0,198.0,204.0,216.0,217.0,225.0,234.0,242.0,255.0,259.0,267.0,273.0,270.0,281.0,285.0,290.0,295.0,291.0,300.0,301.0
unfilled_spots,304.0,0.0,0.0,0.0,0.0,5.0,2.0,28.0,44.0,64.0,91.0,94.0,121.0,144.0,168.0,173.0,183.0,205.0,206.0,208.0,222.0,230.0,236.0,245.0,243.0,262.0,272.0,270.0,272.0,280.0,281.0,285.0,294.0,294.0,289.0,296.0
unfilled_spots,304.0,0.0,0.0,0.0,1.0,0.0,8.0,25.0,50.0,51.0,86.0,111.0,136.0,143.0,154.0,167.0,185.0,201.0,206.0,208.0,235.0,228.0,235.0,247.0,259.0,264.0,265.0,265.0,273.0,278.0,283.0,287.0,291.0,295.0,295.0,297.0
unfilled_spots,305.0,0.0,0.0,0.0,0.0,1.0,6.0,33.0,44.0,77.0,88.0,101.0,125.0,153.0,165.0,163.0,183.0,194.0,205.0,219.0,225.0,233.0,236.0,246.0,260.0,258.0,261.0,271.0,281.0,279.0,280.0,286.0,293.0,290.0,298.0,296.0
reviews_per_program,844.2197802197802,763.3186813186813,55.97802197802198,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934,703.5164835164835,726.967032967033,750.4175824175824,773.8681318681319,797.3186813186813,820.7692307692307
reviews_per_program,844.2197802197802,755.4285714285714,64.57142857142857,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934,703.5164835164835,726.967032967033,750.4175824175824,773.8681318681319,797.3186813186813,820.7692307692307
reviews_per_program,844.2197802197802,781.4505494505495,64.58241758241758,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934,703.5164835164835,726.967032967033,750.4175824175824,773.8681318681319,797.3186813186813,820.7692307692307
reviews_per_program,844.2197802197802,764.1868131868132,55.472527472527474,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934,703.5164835164835,726.967032967033,750.4175824175824,773.8681318681319,797.3186813186813,820.7692307692307
reviews_per_program,844.2197802197802,746.2637362637363,73.98901098901099,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934,703.5164835164835,726.967032967033,750.4175824175824,773.8681318681319,797.3186813186813,820.7692307692307
reviews_per_program,844.2197802197802,754.7362637362637,46.9010989010989,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.6043956043956,211.05494505494505,234.5054945054945,257.95604395604397,281.4065934065934,304.85714285714283,328.3076923076923,351.75824175824175,375.2087912087912,398.65934065934067,422.1098901098901,445.56043956043953,469.010989010989,492.46153846153845,515.9120879120879,539.3626373626373,562.8131868131868,586.2637362637363,609.7142857142857,633.1648351648352,656.6153846153846,680.065934065934,703.5164835164835,726.967032967033,750.4175824175824,773.8681318681319,797.3186813186813,820.7692307692307
