Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
unmatched_applicants,1292.0,850.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,850.0,849.0,853.0,859.0,875.0,877.0,897.0,961.0,987.0,987.0,1022.0,1038.0,1059.0,1101.0,1129.0,1145.0,1149.0,1182.0,1190.0,1211.0,1233.0,1228.0,1250.0,1262.0,1279.0
unmatched_applicants,1295.0,848.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,849.0,844.0,866.0,867.0,903.0,914.0,941.0,970.0,996.0,1022.0,1041.0,1068.0,1083.0,1115.0,1138.0,1145.0,1152.0,1184.0,1201.0,1226.0,1246.0,1249.0,1273.0,1276.0
unmatched_applicants,1291.0,851.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,849.0,849.0,863.0,876.0,887.0,914.0,927.0,976.0,991.0,1026.0,1053.0,1075.0,1091.0,1137.0,1151.0,1151.0,1171.0,1206.0,1213.0,1220.0,1244.0,1249.0,1265.0,1277.0
unmatched_applicants,1275.0,848.0,845.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,848.0,845.0,847.0,875.0,869.0,901.0,913.0,939.0,972.0,1004.0,1009.0,1049.0,1058.0,1094.0,1127.0,1147.0,1143.0,1171.0,1184.0,1211.0,1217.0,1243.0,1250.0,1267.0,1274.0
unmatched_applicants,1299.0,849.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,847.0,845.0,860.0,862.0,910.0,920.0,945.0,961.0,996.0,1027.0,1054.0,1084.0,1095.0,1125.0,1139.0,1162.0,1176.0,1183.0,1205.0,1214.0,1231.0,1250.0,1266.0,1285.0
unmatched_applicants,1301.0,845.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,851.0,852.0,858.0,863.0,893.0,937.0,952.0,974.0,995.0,1023.0,1040.0,1064.0,1081.0,1115.0,1134.0,1166.0,1162.0,1192.0,1209.0,1226.0,1220.0,1257.0,1278.0,1265.0
unmatched_applicants,1287.0,848.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,851.0,866.0,875.0,897.0,920.0,939.0,956.0,985.0,1033.0,1046.0,1077.0,1089.0,1135.0,1128.0,1142.0,1167.0,1187.0,1203.0,1228.0,1231.0,1255.0,1263.0,1288.0
unmatched_applicants,1286.0,845.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,848.0,855.0,866.0,870.0,900.0,925.0,956.0,987.0,999.0,1016.0,1043.0,1069.0,1086.0,1108.0,1132.0,1163.0,1181.0,1190.0,1199.0,1226.0,1242.0,1254.0,1268.0,1281.0
unmatched_applicants,1288.0,844.0,846.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,847.0,844.0,847.0,849.0,864.0,873.0,884.0,921.0,944.0,978.0,1003.0,1031.0,1044.0,1060.0,1099.0,1113.0,1145.0,1169.0,1174.0,1194.0,1209.0,1224.0,1241.0,1255.0,1269.0,1272.0
unmatched_applicants,1298.0,848.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,849.0,849.0,861.0,875.0,886.0,922.0,932.0,967.0,1008.0,1030.0,1055.0,1087.0,1086.0,1118.0,1142.0,1148.0,1173.0,1176.0,1214.0,1216.0,1241.0,1246.0,1260.0,1286.0
unfilled_spots,448.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,9.0,15.0,31.0,33.0,53.0,117.0,143.0,143.0,178.0,194.0,215.0,257.0,285.0,301.0,305.0,338.0,346.0,367.0,389.0,384.0,406.0,418.0,435.0
