Parameter,0,1,2,3,4,5,6
unmatched_applicants,676.0,676.0,676.0,676.0,676.0,676.0,676.0
unmatched_applicants,676.0,676.0,676.0,676.0,676.0,676.0,676.0
unmatched_applicants,676.0,676.0,676.0,676.0,676.0,676.0,676.0
unmatched_applicants,676.0,676.0,676.0,676.0,676.0,676.0,676.0
unmatched_applicants,676.0,676.0,676.0,676.0,676.0,676.0,676.0
unmatched_applicants,676.0,676.0,676.0,676.0,676.0,676.0,676.0
unmatched_applicants,676.0,676.0,676.0,676.0,676.0,676.0,676.0
unmatched_applicants,676.0,676.0,676.0,676.0,676.0,676.0,676.0
unmatched_applicants,676.0,676.0,676.0,676.0,676.0,676.0,676.0
unmatched_applicants,676.0,676.0,676.0,676.0,676.0,676.0,676.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932
reviews_per_program,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932
reviews_per_program,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932
reviews_per_program,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932
reviews_per_program,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932
reviews_per_program,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932
reviews_per_program,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932
reviews_per_program,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932
reviews_per_program,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932
reviews_per_program,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932,65.62372881355932
pct_interview_given_signal,0.0,1.0232450023245003,1.0197582519758253,1.023554935688827,1.0141794514179452,1.0126452812645281,1.011390051139005
pct_interview_given_signal,0.0,1.0292887029288702,1.0241748024174802,1.0195258019525801,1.0152254765225477,1.0145048814504882,1.0082132341546568
pct_interview_given_signal,0.0,1.0199907019990702,1.0220827522082752,1.0203006353633968,1.0153417015341701,1.0159925615992562,1.0096079342941267
pct_interview_given_signal,0.0,1.0264993026499303,1.0216178521617851,1.0172013017201302,1.0169688516968851,1.012459321245932,1.01022780102278
pct_interview_given_signal,0.0,1.0283589028358904,1.0234774523477452,1.0170463350379668,1.0155741515574153,1.010971641097164,1.0093754842708818
pct_interview_given_signal,0.0,1.0227801022780103,1.0225476522547652,1.018905935223927,1.0142956764295676,1.012273361227336,1.010925151092515
pct_interview_given_signal,0.0,1.0269642026964203,1.0251046025104602,1.0209205020920502,1.0162715016271502,1.0131101813110182,1.0101503176816984
pct_interview_given_signal,0.0,1.0274291027429103,1.0216178521617851,1.01906090190609,1.0173175267317527,1.0149697814969783,1.0104602510460252
pct_interview_given_signal,0.0,1.0195258019525801,1.0216178521617851,1.0218503021850303,1.0168526266852627,1.014690841469084,1.0099178676584535
pct_interview_given_signal,0.0,1.0237099023709901,1.0264993026499303,1.0207655354098868,1.0175499767549976,1.012924221292422,1.0106927010692701
pct_interview_given_nosignal,0.9938529882741877,0.9879707112970711,0.9837949126652056,0.9766000309933365,0.9704323570432357,0.9629242212924222,0.9542848287618162
pct_interview_given_nosignal,0.9927682214990444,0.9859367735936774,0.9835956697881384,0.9792344645901131,0.9735936773593677,0.9628079962807996,0.9611033627770029
pct_interview_given_nosignal,0.9886357766413555,0.9884356113435612,0.9819353124792455,0.9792344645901131,0.9750813575081357,0.953393770339377,0.9552146288547962
pct_interview_given_nosignal,0.9925615992561599,0.9889586238958624,0.9842598127116956,0.976212614287928,0.9754532775453277,0.9660622966062297,0.9505656283898962
pct_interview_given_nosignal,0.9928198770597655,0.9907019990702,0.9831307697416484,0.9791569812490315,0.9759181775918178,0.9649000464900046,0.9626530295986363
pct_interview_given_nosignal,0.9939562993956299,0.9869827986982799,0.9822009696486684,0.9786920812025415,0.9780567178056718,0.9665271966527197,0.9617232295056563
pct_interview_given_nosignal,0.9915801436024588,0.9883774988377498,0.9810055123862655,0.9781496978149697,0.9751743375174338,0.9624593212459321,0.9583139624980629
pct_interview_given_nosignal,0.9912702102381321,0.9850650860065086,0.9857209271435213,0.9796218812955214,0.9724779172477918,0.9660622966062297,0.9617232295056563
pct_interview_given_nosignal,0.9910635879952477,0.9892491864249187,0.9868499701135685,0.9815589648225631,0.9708042770804277,0.9625755462575546,0.9542848287618162
pct_interview_given_nosignal,0.9916317991631799,0.9888423988842399,0.9798100551238627,0.9788470478847048,0.9735006973500697,0.9653649465364946,0.9527351619401828
pct_interview_given_application,0.9938529882741877,0.9918900769667854,0.9917867658453432,0.9922516658918332,0.9898755100986621,0.9905470323880365,0.9923549770132755
pct_interview_given_application,0.9927682214990444,0.990753654630921,0.992613254816881,0.9926649103776022,0.9920966992096699,0.9915284880417377,0.9925099436954388
pct_interview_given_application,0.9886357766413555,0.9919417325275066,0.9908569657523633,0.9929231881812077,0.9929748437419288,0.9881708765948655,0.9914768324810166
pct_interview_given_application,0.9925615992561599,0.9931298104240922,0.9925615992561599,0.9898755100986621,0.9939046438349088,0.9918384214060644,0.9903404101451522
pct_interview_given_application,0.9928198770597655,0.99488609948861,0.9920966992096699,0.9917867658453432,0.9935430549098611,0.9904953768273155,0.9938013327134666
pct_interview_given_application,0.9939562993956299,0.9909602768738055,0.9911668991166899,0.9920966992096699,0.9941629216385144,0.9919417325275066,0.9945245105635622
pct_interview_given_application,0.9915801436024588,0.9926649103776022,0.9908053101916421,0.9924066325739966,0.9934397437884188,0.9905986879487577,0.9928715326204866
pct_interview_given_application,0.9912702102381321,0.9897721989772199,0.9936980215920244,0.9927682214990444,0.9924066325739966,0.9932331215455343,0.9942145771992354
pct_interview_given_application,0.9910635879952477,0.992613254816881,0.9945761661242832,0.9949894106100522,0.9912702102381321,0.9915284880417377,0.9913735213595744
pct_interview_given_application,0.9916317991631799,0.9927165659383232,0.9901854434629888,0.9928198770597655,0.993078154863371,0.9917867658453432,0.9913735213595744
pct_of_app_match_via_signal_given_matched,0.0,0.9511864406779661,0.9925423728813559,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9430508474576271,0.9877966101694915,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9511864406779661,0.9884745762711864,0.9986440677966102,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9444067796610169,0.9816949152542372,0.9979661016949153,0.9993220338983051,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9511864406779661,0.9871186440677966,1.0,0.9986440677966102,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9498305084745763,0.9864406779661017,0.9959322033898305,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.951864406779661,0.9857627118644068,0.9979661016949153,0.9993220338983051,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9484745762711865,0.9871186440677966,1.0,0.9993220338983051,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9545762711864407,0.9905084745762712,0.9993220338983051,0.9993220338983051,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9505084745762712,0.9864406779661017,0.9966101694915255,1.0,1.0,1.0
