Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
unmatched_applicants,2316.0,1009.0,1019.0,1003.0,998.0,998.0,998.0,998.0,998.0,998.0,999.0,1016.0,1114.0,1223.0,1337.0,1440.0,1582.0,1712.0,1809.0,1902.0,1986.0,2097.0
unmatched_applicants,2299.0,1014.0,1019.0,1004.0,998.0,998.0,998.0,998.0,998.0,998.0,1005.0,1013.0,1102.0,1176.0,1309.0,1432.0,1627.0,1740.0,1814.0,1898.0,1998.0,2083.0
unmatched_applicants,2325.0,1002.0,1021.0,1001.0,998.0,998.0,998.0,998.0,998.0,998.0,1001.0,1037.0,1092.0,1225.0,1338.0,1465.0,1594.0,1690.0,1797.0,1924.0,2003.0,2094.0
unmatched_applicants,2307.0,998.0,1019.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1005.0,1034.0,1066.0,1219.0,1330.0,1450.0,1570.0,1708.0,1801.0,1903.0,2008.0,2097.0
unmatched_applicants,2293.0,999.0,1010.0,1008.0,999.0,998.0,998.0,998.0,998.0,1001.0,998.0,1024.0,1096.0,1189.0,1324.0,1450.0,1582.0,1714.0,1806.0,1949.0,2003.0,2083.0
unmatched_applicants,2322.0,998.0,1019.0,1001.0,998.0,998.0,998.0,998.0,998.0,998.0,1003.0,1038.0,1081.0,1207.0,1320.0,1494.0,1610.0,1684.0,1841.0,1931.0,2033.0,2090.0
unmatched_applicants,2289.0,1003.0,1009.0,1004.0,999.0,998.0,998.0,998.0,998.0,1005.0,1008.0,1028.0,1070.0,1220.0,1327.0,1434.0,1618.0,1706.0,1832.0,1895.0,1993.0,2144.0
unmatched_applicants,2325.0,1001.0,1016.0,1001.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1027.0,1109.0,1206.0,1296.0,1492.0,1654.0,1673.0,1801.0,1893.0,2047.0,2076.0
unmatched_applicants,2312.0,999.0,1008.0,1008.0,1001.0,998.0,998.0,998.0,998.0,998.0,1008.0,1022.0,1121.0,1175.0,1344.0,1444.0,1563.0,1700.0,1830.0,1883.0,1998.0,2105.0
unmatched_applicants,2311.0,1004.0,1016.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1022.0,1126.0,1225.0,1315.0,1480.0,1590.0,1698.0,1812.0,1923.0,1986.0,2108.0
unfilled_spots,1318.0,11.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,116.0,225.0,339.0,442.0,584.0,714.0,811.0,904.0,988.0,1099.0
unfilled_spots,1301.0,16.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,104.0,178.0,311.0,434.0,629.0,742.0,816.0,900.0,1000.0,1085.0
unfilled_spots,1327.0,4.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.0,94.0,227.0,340.0,467.0,596.0,692.0,799.0,926.0,1005.0,1096.0
unfilled_spots,1309.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,36.0,68.0,221.0,332.0,452.0,572.0,710.0,803.0,905.0,1010.0,1099.0
unfilled_spots,1295.0,1.0,12.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,26.0,98.0,191.0,326.0,452.0,584.0,716.0,808.0,951.0,1005.0,1085.0
unfilled_spots,1324.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,83.0,209.0,322.0,496.0,612.0,686.0,843.0,933.0,1035.0,1092.0
unfilled_spots,1291.0,5.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,7.0,10.0,30.0,72.0,222.0,329.0,436.0,620.0,708.0,834.0,897.0,995.0,1146.0
unfilled_spots,1327.0,3.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,111.0,208.0,298.0,494.0,656.0,675.0,803.0,895.0,1049.0,1078.0
unfilled_spots,1314.0,1.0,10.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,123.0,177.0,346.0,446.0,565.0,702.0,832.0,885.0,1000.0,1107.0
unfilled_spots,1313.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,128.0,227.0,317.0,482.0,592.0,700.0,814.0,925.0,988.0,1110.0
reviews_per_program,383.808,383.808,383.808,383.808,383.808,383.808,383.808,383.808,364.044,255.844,177.876,178.464,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832
reviews_per_program,383.808,383.808,383.808,383.808,383.808,383.808,383.808,383.808,369.616,262.416,178.86,176.592,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832
reviews_per_program,383.808,383.808,383.808,383.808,383.808,383.808,383.808,382.74,362.416,265.788,180.768,177.476,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832
reviews_per_program,383.808,383.808,383.808,383.808,383.808,383.808,383.808,382.688,361.384,267.124,178.032,176.796,192.744,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832
reviews_per_program,383.808,383.808,383.808,383.808,383.808,383.808,383.808,383.808,364.368,263.184,183.62,179.096,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832
reviews_per_program,383.808,383.808,383.808,383.808,383.808,383.808,383.808,383.808,369.764,267.252,184.464,179.204,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832
reviews_per_program,383.808,383.808,383.808,383.808,383.808,383.808,383.808,383.808,366.808,274.416,177.724,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832
reviews_per_program,383.808,383.808,383.808,383.808,383.808,383.808,383.808,383.808,364.108,262.292,174.072,178.436,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832
reviews_per_program,383.808,383.808,383.808,383.808,383.808,383.808,383.808,382.768,366.48,259.368,180.744,176.684,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832
reviews_per_program,383.808,383.808,383.808,383.808,383.808,383.808,383.808,383.808,357.172,258.508,181.992,177.596,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832
pct_interview_given_signal,0.0,1.0287643821910955,1.0257628814407203,1.0260130065032516,1.0206978489244622,1.0152576288144073,1.0118392529598133,1.008504252126063,1.0009067033516759,0.9709577010727586,0.8972486243121561,0.8182272954659148,0.7503751875937968,0.6926540193173509,0.6431787322232545,0.6003001500750376,0.5627813906953477,0.5296766030073861,0.5002501250625313,0.4739211711118717,0.4502251125562781,0.42878582148216965
