Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
unmatched_applicants,432.0,219.0,203.0,202.0,201.0,202.0,201.0,201.0,201.0,201.0,204.0,204.0,216.0,225.0,238.0,264.0,276.0,287.0,293.0,315.0,337.0,340.0,351.0,364.0,356.0,375.0,394.0,395.0,390.0,412.0,414.0,412.0,422.0,422.0
unmatched_applicants,425.0,223.0,202.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,204.0,210.0,216.0,231.0,239.0,270.0,280.0,287.0,307.0,312.0,329.0,342.0,347.0,358.0,367.0,385.0,382.0,389.0,406.0,401.0,404.0,415.0,425.0,429.0
unmatched_applicants,430.0,216.0,201.0,204.0,201.0,201.0,201.0,201.0,201.0,201.0,202.0,206.0,222.0,235.0,247.0,271.0,271.0,293.0,309.0,322.0,336.0,336.0,352.0,363.0,372.0,379.0,389.0,387.0,410.0,406.0,416.0,410.0,422.0,419.0
unmatched_applicants,432.0,214.0,202.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,209.0,206.0,215.0,234.0,239.0,264.0,269.0,295.0,294.0,314.0,328.0,337.0,349.0,358.0,367.0,378.0,384.0,395.0,399.0,405.0,409.0,413.0,420.0,418.0
unmatched_applicants,429.0,216.0,203.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,206.0,220.0,229.0,237.0,269.0,291.0,284.0,311.0,306.0,331.0,333.0,352.0,360.0,375.0,362.0,384.0,392.0,391.0,404.0,407.0,418.0,418.0,429.0
unmatched_applicants,429.0,216.0,203.0,202.0,201.0,201.0,201.0,201.0,201.0,201.0,202.0,207.0,211.0,230.0,251.0,262.0,267.0,289.0,311.0,306.0,327.0,337.0,348.0,362.0,368.0,380.0,380.0,389.0,401.0,411.0,406.0,415.0,426.0,425.0
unmatched_applicants,429.0,214.0,202.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,203.0,217.0,219.0,239.0,267.0,268.0,295.0,300.0,313.0,336.0,338.0,347.0,374.0,375.0,379.0,380.0,386.0,404.0,403.0,414.0,416.0,412.0,427.0
unmatched_applicants,432.0,216.0,202.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,202.0,210.0,213.0,240.0,246.0,275.0,278.0,291.0,311.0,323.0,324.0,332.0,348.0,358.0,364.0,367.0,387.0,394.0,406.0,408.0,404.0,418.0,413.0,426.0
unmatched_applicants,434.0,213.0,203.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,205.0,207.0,214.0,240.0,243.0,255.0,282.0,292.0,308.0,318.0,324.0,338.0,346.0,369.0,362.0,382.0,383.0,394.0,387.0,401.0,413.0,421.0,421.0,428.0
unmatched_applicants,425.0,216.0,201.0,202.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,206.0,217.0,234.0,243.0,266.0,281.0,288.0,299.0,314.0,329.0,336.0,355.0,354.0,369.0,375.0,387.0,391.0,394.0,405.0,419.0,410.0,421.0,429.0
