Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
unmatched_applicants,2062.0,828.0,769.0,714.0,697.0,692.0,685.0,685.0,685.0,685.0,685.0,685.0,703.0,737.0,789.0,868.0,969.0,1097.0,1227.0,1276.0,1421.0,1517.0,1568.0,1658.0,1737.0,1805.0,1874.0,1945.0,2003.0
unmatched_applicants,2041.0,833.0,754.0,718.0,694.0,691.0,685.0,685.0,685.0,685.0,685.0,685.0,700.0,703.0,808.0,893.0,963.0,1127.0,1215.0,1303.0,1424.0,1477.0,1586.0,1676.0,1739.0,1810.0,1873.0,1903.0,2030.0
unmatched_applicants,2031.0,831.0,780.0,705.0,699.0,691.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,728.0,799.0,877.0,1015.0,1065.0,1205.0,1292.0,1402.0,1507.0,1612.0,1691.0,1718.0,1836.0,1894.0,1931.0,2010.0
unmatched_applicants,2057.0,807.0,746.0,714.0,693.0,689.0,685.0,685.0,685.0,685.0,685.0,685.0,692.0,735.0,781.0,849.0,1034.0,1105.0,1153.0,1323.0,1393.0,1513.0,1601.0,1664.0,1747.0,1822.0,1897.0,1944.0,2003.0
unmatched_applicants,2050.0,829.0,789.0,708.0,694.0,686.0,689.0,685.0,686.0,685.0,685.0,685.0,698.0,725.0,765.0,861.0,940.0,1063.0,1193.0,1309.0,1345.0,1484.0,1590.0,1663.0,1757.0,1811.0,1903.0,1956.0,2003.0
unmatched_applicants,2071.0,821.0,776.0,732.0,692.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,705.0,718.0,788.0,858.0,980.0,1138.0,1192.0,1311.0,1391.0,1500.0,1577.0,1705.0,1704.0,1811.0,1916.0,1940.0,2009.0
unmatched_applicants,2059.0,833.0,768.0,725.0,694.0,687.0,685.0,685.0,685.0,685.0,685.0,685.0,695.0,732.0,788.0,906.0,928.0,1071.0,1167.0,1284.0,1396.0,1483.0,1558.0,1687.0,1752.0,1799.0,1867.0,1967.0,1988.0
unmatched_applicants,2067.0,812.0,784.0,725.0,707.0,686.0,685.0,685.0,685.0,685.0,685.0,685.0,691.0,775.0,768.0,865.0,976.0,1129.0,1178.0,1324.0,1443.0,1508.0,1575.0,1677.0,1737.0,1839.0,1905.0,1945.0,1994.0
unmatched_applicants,2080.0,814.0,776.0,723.0,699.0,686.0,685.0,685.0,685.0,685.0,685.0,685.0,697.0,738.0,779.0,851.0,1011.0,1078.0,1222.0,1296.0,1405.0,1493.0,1585.0,1680.0,1746.0,1789.0,1910.0,1968.0,2013.0
unmatched_applicants,2073.0,814.0,773.0,724.0,701.0,690.0,685.0,685.0,685.0,685.0,685.0,694.0,691.0,752.0,768.0,873.0,1016.0,1068.0,1205.0,1307.0,1417.0,1486.0,1581.0,1641.0,1761.0,1836.0,1895.0,1943.0,2015.0
unfilled_spots,1377.0,143.0,84.0,29.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,52.0,104.0,183.0,284.0,412.0,542.0,591.0,736.0,832.0,883.0,973.0,1052.0,1120.0,1189.0,1260.0,1318.0
unfilled_spots,1356.0,148.0,69.0,33.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,18.0,123.0,208.0,278.0,442.0,530.0,618.0,739.0,792.0,901.0,991.0,1054.0,1125.0,1188.0,1218.0,1345.0
unfilled_spots,1346.0,146.0,95.0,20.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,114.0,192.0,330.0,380.0,520.0,607.0,717.0,822.0,927.0,1006.0,1033.0,1151.0,1209.0,1246.0,1325.0
unfilled_spots,1372.0,122.0,61.0,29.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,50.0,96.0,164.0,349.0,420.0,468.0,638.0,708.0,828.0,916.0,979.0,1062.0,1137.0,1212.0,1259.0,1318.0
unfilled_spots,1365.0,144.0,104.0,23.0,9.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,13.0,40.0,80.0,176.0,255.0,378.0,508.0,624.0,660.0,799.0,905.0,978.0,1072.0,1126.0,1218.0,1271.0,1318.0
unfilled_spots,1386.0,136.0,91.0,47.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,33.0,103.0,173.0,295.0,453.0,507.0,626.0,706.0,815.0,892.0,1020.0,1019.0,1126.0,1231.0,1255.0,1324.0
unfilled_spots,1374.0,148.0,83.0,40.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,47.0,103.0,221.0,243.0,386.0,482.0,599.0,711.0,798.0,873.0,1002.0,1067.0,1114.0,1182.0,1282.0,1303.0
unfilled_spots,1382.0,127.0,99.0,40.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,90.0,83.0,180.0,291.0,444.0,493.0,639.0,758.0,823.0,890.0,992.0,1052.0,1154.0,1220.0,1260.0,1309.0
unfilled_spots,1395.0,129.0,91.0,38.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,53.0,94.0,166.0,326.0,393.0,537.0,611.0,720.0,808.0,900.0,995.0,1061.0,1104.0,1225.0,1283.0,1328.0
unfilled_spots,1388.0,129.0,88.0,39.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,67.0,83.0,188.0,331.0,383.0,520.0,622.0,732.0,801.0,896.0,956.0,1076.0,1151.0,1210.0,1258.0,1330.0
reviews_per_program,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,369.9828767123288,355.1849315068493,291.43150684931504,218.67808219178082,179.03082191780823,182.57534246575344,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496,334.17123287671234,347.0239726027397,359.8767123287671
reviews_per_program,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,355.8767123287671,293.1917808219178,223.2945205479452,181.68150684931507,179.93835616438355,193.3835616438356,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496,334.17123287671234,347.0239726027397,359.8767123287671
reviews_per_program,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,369.972602739726,357.1232876712329,292.20205479452056,218.4486301369863,183.2568493150685,182.6027397260274,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496,334.17123287671234,347.0239726027397,359.8767123287671
reviews_per_program,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,370.9486301369863,355.56849315068496,296.2808219178082,222.55479452054794,179.61986301369862,182.09246575342465,193.3904109589041,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496,334.17123287671234,347.0239726027397,359.8767123287671
reviews_per_program,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,370.9178082191781,350.2671232876712,288.722602739726,222.83219178082192,183.5958904109589,181.74657534246575,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496,334.17123287671234,347.0239726027397,359.8767123287671
reviews_per_program,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,369.33561643835617,349.42808219178085,294.6678082191781,218.09246575342465,178.40068493150685,185.2123287671233,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496,334.17123287671234,347.0239726027397,359.8767123287671
reviews_per_program,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,371.07876712328766,352.23972602739724,293.8013698630137,221.17808219178082,180.0068493150685,181.986301369863,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496,334.17123287671234,347.0239726027397,359.8767123287671
reviews_per_program,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,371.8664383561644,351.08561643835617,288.8150684931507,222.81164383561645,182.8458904109589,181.4041095890411,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496,334.17123287671234,347.0239726027397,359.8767123287671
reviews_per_program,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,370.15410958904107,359.527397260274,291.6746575342466,218.93150684931507,184.03082191780823,182.50342465753425,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496,334.17123287671234,347.0239726027397,359.8767123287671
reviews_per_program,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,372.72945205479454,370.98972602739724,354.5068493150685,289.61301369863014,222.4623287671233,179.32534246575344,183.43150684931507,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496,334.17123287671234,347.0239726027397,359.8767123287671
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995855167717678,0.9967759126032507,0.9781508126831868,0.9373834265920596,0.8777798274201152,0.817060637204522,0.7629807265298872,0.7152944311217693,0.6732182881146064,0.6358172721082394,0.6023532051551741,0.5722355448974153,0.5449862332356337,0.5202141317249231,0.49759612599775255,0.4768629540811795,0.45778843591793233,0.4401811883826272,0.4238781814054929,0.4087396749267253
