Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
unmatched_applicants,9636.0,6212.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6198.0,6202.0,6328.0,6498.0,6646.0,6990.0,7181.0,7563.0,7886.0,8122.0,8478.0,8773.0,8944.0,9179.0,9439.0
unmatched_applicants,9646.0,6213.0,6191.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6191.0,6190.0,6224.0,6353.0,6418.0,6693.0,6960.0,7269.0,7567.0,7939.0,8177.0,8482.0,8719.0,8952.0,9223.0,9473.0
unmatched_applicants,9653.0,6206.0,6196.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6191.0,6201.0,6300.0,6521.0,6673.0,6924.0,7289.0,7595.0,7920.0,8174.0,8427.0,8666.0,8983.0,9201.0,9483.0
unmatched_applicants,9628.0,6210.0,6197.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6196.0,6193.0,6239.0,6292.0,6445.0,6648.0,6964.0,7269.0,7556.0,7895.0,8102.0,8513.0,8663.0,8981.0,9184.0,9444.0
unmatched_applicants,9713.0,6202.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6217.0,6332.0,6452.0,6728.0,6965.0,7269.0,7614.0,7913.0,8168.0,8432.0,8663.0,8905.0,9212.0,9410.0
unmatched_applicants,9630.0,6200.0,6190.0,6192.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6208.0,6328.0,6423.0,6690.0,6988.0,7332.0,7631.0,7911.0,8187.0,8441.0,8693.0,8976.0,9189.0,9447.0
unmatched_applicants,9635.0,6205.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6191.0,6198.0,6326.0,6490.0,6722.0,6968.0,7281.0,7611.0,7842.0,8251.0,8447.0,8652.0,8936.0,9203.0,9329.0
unmatched_applicants,9664.0,6216.0,6195.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6232.0,6324.0,6434.0,6641.0,6931.0,7286.0,7610.0,7974.0,8239.0,8382.0,8704.0,8945.0,9210.0,9492.0
unmatched_applicants,9632.0,6217.0,6191.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6231.0,6293.0,6494.0,6663.0,6954.0,7318.0,7610.0,7788.0,8200.0,8479.0,8667.0,8965.0,9220.0,9464.0
unmatched_applicants,9700.0,6212.0,6191.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6197.0,6211.0,6219.0,6307.0,6400.0,6751.0,6939.0,7253.0,7574.0,7956.0,8123.0,8381.0,8758.0,8978.0,9214.0,9411.0
unfilled_spots,3446.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,138.0,308.0,456.0,800.0,991.0,1373.0,1696.0,1932.0,2288.0,2583.0,2754.0,2989.0,3249.0
unfilled_spots,3456.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,163.0,228.0,503.0,770.0,1079.0,1377.0,1749.0,1987.0,2292.0,2529.0,2762.0,3033.0,3283.0
