Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
unmatched_applicants,2217.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1320.0,1316.0,1338.0,1382.0,1407.0,1482.0,1547.0,1623.0,1676.0,1714.0,1783.0,1824.0,1848.0,1910.0,1952.0,1986.0,2035.0,2041.0,2093.0,2116.0,2127.0
unmatched_applicants,2208.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1327.0,1347.0,1427.0,1472.0,1537.0,1612.0,1663.0,1729.0,1779.0,1819.0,1872.0,1910.0,1933.0,1994.0,2025.0,2078.0,2096.0,2120.0,2119.0
unmatched_applicants,2204.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1339.0,1355.0,1416.0,1462.0,1548.0,1645.0,1680.0,1741.0,1766.0,1833.0,1875.0,1907.0,1951.0,2002.0,2009.0,2068.0,2095.0,2122.0,2156.0
unmatched_applicants,2221.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1321.0,1322.0,1334.0,1371.0,1391.0,1462.0,1541.0,1604.0,1670.0,1713.0,1791.0,1821.0,1886.0,1913.0,1941.0,1974.0,2039.0,2056.0,2087.0,2102.0,2146.0
unmatched_applicants,2220.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1347.0,1397.0,1387.0,1474.0,1519.0,1619.0,1657.0,1721.0,1769.0,1831.0,1868.0,1904.0,1950.0,1996.0,2030.0,2063.0,2092.0,2123.0,2163.0
unmatched_applicants,2219.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1321.0,1338.0,1372.0,1453.0,1467.0,1551.0,1602.0,1673.0,1712.0,1783.0,1805.0,1853.0,1927.0,1968.0,1990.0,2015.0,2037.0,2081.0,2095.0,2135.0
unmatched_applicants,2224.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1318.0,1331.0,1367.0,1424.0,1491.0,1539.0,1607.0,1654.0,1727.0,1763.0,1805.0,1891.0,1911.0,1943.0,2004.0,2037.0,2048.0,2092.0,2111.0,2140.0
unmatched_applicants,2220.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1323.0,1334.0,1366.0,1437.0,1475.0,1532.0,1617.0,1670.0,1727.0,1764.0,1811.0,1866.0,1916.0,1961.0,1993.0,2020.0,2073.0,2101.0,2102.0,2152.0
unmatched_applicants,2201.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1317.0,1324.0,1333.0,1387.0,1417.0,1482.0,1550.0,1601.0,1662.0,1753.0,1763.0,1819.0,1866.0,1913.0,1958.0,2006.0,2023.0,2061.0,2096.0,2113.0,2155.0
unmatched_applicants,2192.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1316.0,1318.0,1333.0,1380.0,1404.0,1482.0,1561.0,1625.0,1660.0,1706.0,1762.0,1840.0,1865.0,1913.0,1951.0,1980.0,2026.0,2047.0,2091.0,2121.0,2130.0
