Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
unmatched_applicants,262.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,249.0,247.0,247.0,251.0,247.0,253.0,257.0,258.0,259.0,260.0
unmatched_applicants,264.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,249.0,251.0,252.0,250.0,254.0,255.0,258.0,261.0
unmatched_applicants,261.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,251.0,250.0,252.0,251.0,256.0,255.0,258.0,258.0
unmatched_applicants,265.0,247.0,247.0,247.0,247.0,248.0,248.0,247.0,248.0,247.0,247.0,250.0,252.0,251.0,255.0,257.0,257.0,259.0
unmatched_applicants,260.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,249.0,251.0,249.0,252.0,254.0,258.0,259.0,262.0
unmatched_applicants,262.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,247.0,250.0,254.0,254.0,256.0,256.0,262.0
unmatched_applicants,261.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,248.0,248.0,251.0,252.0,252.0,254.0,252.0,256.0,258.0,261.0
unmatched_applicants,261.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,247.0,248.0,249.0,249.0,250.0,252.0,254.0,257.0,258.0,262.0
unmatched_applicants,261.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,251.0,251.0,251.0,253.0,256.0,256.0,259.0,258.0
unmatched_applicants,264.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,249.0,250.0,253.0,253.0,256.0,255.0,258.0,259.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,6.0,10.0,11.0,12.0,13.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,3.0,7.0,8.0,11.0,14.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,5.0,4.0,9.0,8.0,11.0,11.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,5.0,4.0,8.0,10.0,10.0,12.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,5.0,7.0,11.0,12.0,15.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,7.0,7.0,9.0,9.0,15.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,5.0,5.0,7.0,5.0,9.0,11.0,14.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,5.0,7.0,10.0,11.0,15.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,6.0,9.0,9.0,12.0,11.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,6.0,6.0,9.0,8.0,11.0,12.0
reviews_per_program,199.33333333333334,192.44444444444446,90.18518518518519,39.888888888888886,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481,132.88888888888889,143.96296296296296,155.03703703703704,166.11111111111111,177.1851851851852,188.25925925925927
reviews_per_program,199.33333333333334,192.44444444444446,88.44444444444444,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481,132.88888888888889,143.96296296296296,155.03703703703704,166.11111111111111,177.1851851851852,188.25925925925927
reviews_per_program,199.33333333333334,192.33333333333334,102.74074074074075,40.111111111111114,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481,132.88888888888889,143.96296296296296,155.03703703703704,166.11111111111111,177.1851851851852,188.25925925925927
reviews_per_program,199.33333333333334,185.40740740740742,95.77777777777777,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481,132.88888888888889,143.96296296296296,155.03703703703704,166.11111111111111,177.1851851851852,188.25925925925927
reviews_per_program,199.33333333333334,192.2962962962963,95.0,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481,132.88888888888889,143.96296296296296,155.03703703703704,166.11111111111111,177.1851851851852,188.25925925925927
reviews_per_program,199.33333333333334,192.03703703703704,87.44444444444444,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481,132.88888888888889,143.96296296296296,155.03703703703704,166.11111111111111,177.1851851851852,188.25925925925927
reviews_per_program,199.33333333333334,192.77777777777777,108.07407407407408,39.44444444444444,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481,132.88888888888889,143.96296296296296,155.03703703703704,166.11111111111111,177.1851851851852,188.25925925925927
reviews_per_program,199.33333333333334,192.44444444444446,107.25925925925925,40.25925925925926,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481,132.88888888888889,143.96296296296296,155.03703703703704,166.11111111111111,177.1851851851852,188.25925925925927
reviews_per_program,199.33333333333334,192.77777777777777,96.03703703703704,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481,132.88888888888889,143.96296296296296,155.03703703703704,166.11111111111111,177.1851851851852,188.25925925925927
reviews_per_program,199.33333333333334,199.33333333333334,103.18518518518519,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481,132.88888888888889,143.96296296296296,155.03703703703704,166.11111111111111,177.1851851851852,188.25925925925927
pct_interview_given_signal,0.0,0.9933110367892977,0.8779264214046822,0.6276477146042363,0.4782608695652174,0.3826086956521739,0.3188405797101449,0.2732919254658385,0.2391304347826087,0.21256038647342995,0.19130434782608696,0.17391304347826086,0.15942028985507245,0.14715719063545152,0.13664596273291926,0.12753623188405797,0.11956521739130435,0.11253196930946291
pct_interview_given_signal,0.0,1.0,0.8779264214046822,0.6376811594202898,0.4782608695652174,0.3826086956521739,0.3188405797101449,0.2732919254658385,0.2391304347826087,0.21256038647342995,0.19130434782608696,0.17391304347826086,0.15942028985507245,0.14715719063545152,0.13664596273291926,0.12753623188405797,0.11956521739130435,0.11253196930946291
pct_interview_given_signal,0.0,1.0,0.862876254180602,0.6365663322185061,0.4782608695652174,0.3826086956521739,0.3188405797101449,0.2732919254658385,0.2391304347826087,0.21256038647342995,0.19130434782608696,0.17391304347826086,0.15942028985507245,0.14715719063545152,0.13664596273291926,0.12753623188405797,0.11956521739130435,0.11253196930946291
pct_interview_given_signal,0.0,0.959866220735786,0.8795986622073578,0.6376811594202898,0.4782608695652174,0.3826086956521739,0.3188405797101449,0.2732919254658385,0.2391304347826087,0.21256038647342995,0.19130434782608696,0.17391304347826086,0.15942028985507245,0.14715719063545152,0.13664596273291926,0.12753623188405797,0.11956521739130435,0.11253196930946291
pct_interview_given_signal,0.0,1.0,0.8712374581939799,0.6376811594202898,0.4782608695652174,0.3826086956521739,0.3188405797101449,0.2732919254658385,0.2391304347826087,0.21256038647342995,0.19130434782608696,0.17391304347826086,0.15942028985507245,0.14715719063545152,0.13664596273291926,0.12753623188405797,0.11956521739130435,0.11253196930946291
pct_interview_given_signal,0.0,0.9899665551839465,0.9096989966555183,0.6376811594202898,0.4782608695652174,0.3826086956521739,0.3188405797101449,0.2732919254658385,0.2391304347826087,0.21256038647342995,0.19130434782608696,0.17391304347826086,0.15942028985507245,0.14715719063545152,0.13664596273291926,0.12753623188405797,0.11956521739130435,0.11253196930946291
pct_interview_given_signal,0.0,0.9966555183946488,0.8862876254180602,0.6354515050167224,0.4782608695652174,0.3826086956521739,0.3188405797101449,0.2732919254658385,0.2391304347826087,0.21256038647342995,0.19130434782608696,0.17391304347826086,0.15942028985507245,0.14715719063545152,0.13664596273291926,0.12753623188405797,0.11956521739130435,0.11253196930946291
pct_interview_given_signal,0.0,0.9899665551839465,0.8846153846153846,0.6343366778149386,0.4782608695652174,0.3826086956521739,0.3188405797101449,0.2732919254658385,0.2391304347826087,0.21256038647342995,0.19130434782608696,0.17391304347826086,0.15942028985507245,0.14715719063545152,0.13664596273291926,0.12753623188405797,0.11956521739130435,0.11253196930946291
pct_interview_given_signal,0.0,1.0,0.8795986622073578,0.6376811594202898,0.4782608695652174,0.3826086956521739,0.3188405797101449,0.2732919254658385,0.2391304347826087,0.21256038647342995,0.19130434782608696,0.17391304347826086,0.15942028985507245,0.14715719063545152,0.13664596273291926,0.12753623188405797,0.11956521739130435,0.11253196930946291
pct_interview_given_signal,0.0,1.0,0.8946488294314381,0.6376811594202898,0.4782608695652174,0.3826086956521739,0.3188405797101449,0.2732919254658385,0.2391304347826087,0.21256038647342995,0.19130434782608696,0.17391304347826086,0.15942028985507245,0.14715719063545152,0.13664596273291926,0.12753623188405797,0.11956521739130435,0.11253196930946291
pct_interview_given_nosignal,0.10628019323671498,0.05410190832185717,0.009824414715719064,0.002006688963210702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10628019323671498,0.05370843989769821,0.009824414715719064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10628019323671498,0.05370843989769821,0.011705685618729096,0.0002229654403567447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10628019323671498,0.05606925044265198,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10628019323671498,0.05370843989769821,0.010660535117056856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10628019323671498,0.05429864253393665,0.005852842809364548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10628019323671498,0.05390517410977769,0.008779264214046822,0.0004459308807134894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10628019323671498,0.05429864253393665,0.00898829431438127,0.0006688963210702341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10628019323671498,0.05370843989769821,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
