Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
unmatched_applicants,364.0,236.0,236.0,235.0,234.0,234.0,236.0,246.0,248.0,257.0,275.0,280.0,285.0,295.0,308.0,321.0,319.0,339.0,339.0,342.0,353.0
unmatched_applicants,367.0,239.0,238.0,234.0,234.0,234.0,236.0,243.0,252.0,262.0,272.0,280.0,294.0,297.0,309.0,317.0,322.0,329.0,337.0,345.0,342.0
unmatched_applicants,365.0,241.0,236.0,234.0,234.0,234.0,240.0,239.0,249.0,252.0,271.0,280.0,290.0,301.0,306.0,316.0,330.0,330.0,331.0,342.0,348.0
unmatched_applicants,361.0,239.0,235.0,234.0,234.0,235.0,234.0,239.0,252.0,263.0,267.0,275.0,285.0,301.0,312.0,311.0,322.0,329.0,335.0,335.0,350.0
unmatched_applicants,369.0,240.0,235.0,234.0,234.0,234.0,238.0,246.0,253.0,260.0,264.0,275.0,290.0,299.0,314.0,313.0,327.0,330.0,332.0,345.0,350.0
unmatched_applicants,363.0,238.0,234.0,235.0,234.0,235.0,235.0,243.0,247.0,263.0,265.0,277.0,296.0,305.0,310.0,321.0,327.0,330.0,327.0,343.0,345.0
unmatched_applicants,367.0,237.0,235.0,234.0,234.0,235.0,235.0,241.0,248.0,257.0,269.0,276.0,293.0,296.0,306.0,316.0,320.0,332.0,338.0,349.0,353.0
unmatched_applicants,366.0,239.0,236.0,234.0,235.0,234.0,237.0,241.0,247.0,263.0,270.0,280.0,292.0,311.0,309.0,312.0,320.0,334.0,336.0,343.0,351.0
unmatched_applicants,361.0,242.0,234.0,234.0,234.0,236.0,237.0,241.0,252.0,258.0,270.0,287.0,292.0,296.0,308.0,316.0,324.0,328.0,336.0,342.0,349.0
unmatched_applicants,360.0,236.0,234.0,235.0,234.0,235.0,239.0,240.0,248.0,261.0,272.0,280.0,283.0,300.0,310.0,316.0,326.0,333.0,335.0,340.0,349.0
unfilled_spots,130.0,2.0,2.0,1.0,0.0,0.0,2.0,12.0,14.0,23.0,41.0,46.0,51.0,61.0,74.0,87.0,85.0,105.0,105.0,108.0,119.0
unfilled_spots,133.0,5.0,4.0,0.0,0.0,0.0,2.0,9.0,18.0,28.0,38.0,46.0,60.0,63.0,75.0,83.0,88.0,95.0,103.0,111.0,108.0
unfilled_spots,131.0,7.0,2.0,0.0,0.0,0.0,6.0,5.0,15.0,18.0,37.0,46.0,56.0,67.0,72.0,82.0,96.0,96.0,97.0,108.0,114.0
unfilled_spots,127.0,5.0,1.0,0.0,0.0,1.0,0.0,5.0,18.0,29.0,33.0,41.0,51.0,67.0,78.0,77.0,88.0,95.0,101.0,101.0,116.0
unfilled_spots,135.0,6.0,1.0,0.0,0.0,0.0,4.0,12.0,19.0,26.0,30.0,41.0,56.0,65.0,80.0,79.0,93.0,96.0,98.0,111.0,116.0
unfilled_spots,129.0,4.0,0.0,1.0,0.0,1.0,1.0,9.0,13.0,29.0,31.0,43.0,62.0,71.0,76.0,87.0,93.0,96.0,93.0,109.0,111.0
