Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
unmatched_applicants,285.0,211.0,210.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0,209.0,209.0,216.0,220.0,222.0,236.0,242.0,241.0,250.0,256.0,263.0,264.0,275.0,270.0,270.0,281.0
unmatched_applicants,280.0,210.0,209.0,208.0,210.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,211.0,211.0,214.0,219.0,215.0,220.0,227.0,234.0,238.0,253.0,251.0,262.0,265.0,272.0,278.0,276.0,281.0
unmatched_applicants,296.0,212.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0,210.0,210.0,213.0,219.0,223.0,228.0,238.0,245.0,244.0,258.0,267.0,266.0,273.0,269.0,278.0,283.0
unmatched_applicants,285.0,209.0,209.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0,210.0,210.0,211.0,214.0,220.0,221.0,233.0,232.0,242.0,250.0,250.0,259.0,258.0,268.0,278.0,272.0,285.0
unmatched_applicants,287.0,212.0,209.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0,210.0,213.0,223.0,221.0,231.0,225.0,243.0,246.0,255.0,262.0,265.0,257.0,280.0,295.0,280.0
unmatched_applicants,288.0,213.0,209.0,209.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,210.0,215.0,212.0,214.0,221.0,226.0,234.0,232.0,238.0,246.0,259.0,262.0,260.0,265.0,278.0,278.0,287.0
unmatched_applicants,283.0,213.0,209.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0,209.0,208.0,214.0,218.0,220.0,216.0,224.0,236.0,235.0,245.0,257.0,257.0,266.0,271.0,277.0,279.0,281.0
unmatched_applicants,286.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,214.0,219.0,220.0,224.0,226.0,233.0,246.0,237.0,249.0,256.0,258.0,268.0,268.0,276.0,279.0
unmatched_applicants,280.0,215.0,212.0,211.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0,208.0,208.0,210.0,216.0,220.0,229.0,229.0,237.0,251.0,245.0,251.0,255.0,261.0,261.0,270.0,283.0,285.0
unmatched_applicants,287.0,212.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0,210.0,209.0,221.0,223.0,226.0,229.0,234.0,248.0,255.0,260.0,270.0,271.0,282.0,280.0,284.0
