Parameter,0,1,2,3,4,5
unmatched_applicants,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,208.0,208.0,208.0,209.0,208.0,208.0
unmatched_applicants,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,208.0,208.0,208.0,208.0,208.0,208.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,1.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.479338842975206
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.462809917355372
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.520661157024794,23.537190082644628
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.56198347107438
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.50413223140496
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.49586776859504
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.52892561983471,23.49586776859504
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.429752066115704
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.545454545454547,23.446280991735538
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.43801652892562
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9978991596638656
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9936974789915967
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9978991596638656
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9970588235294118
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9936974789915967
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9983193277310924
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9970588235294118
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9987394957983193
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9991596638655462
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9978991596638656
pct_interview_given_nosignal,0.9824929971988795,0.9726890756302521,0.9789915966386554,0.9586834733893558,0.9632352941176471,0.9117647058823529
pct_interview_given_nosignal,0.9845938375350141,0.9781512605042016,0.9816176470588235,0.9740896358543417,0.9548319327731093,0.9012605042016807
