Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
unmatched_applicants,324.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,277.0,275.0,276.0,287.0,290.0,299.0,303.0
unmatched_applicants,324.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,275.0,278.0,282.0,284.0,294.0,304.0
unmatched_applicants,324.0,274.0,274.0,275.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,281.0,283.0,286.0,301.0,304.0
unmatched_applicants,326.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,274.0,277.0,278.0,285.0,292.0,302.0
unmatched_applicants,321.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,278.0,277.0,287.0,285.0,293.0,296.0
unmatched_applicants,325.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,275.0,278.0,285.0,291.0,299.0,306.0
unmatched_applicants,328.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,274.0,277.0,276.0,284.0,283.0,297.0,304.0
unmatched_applicants,329.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,277.0,279.0,285.0,291.0,295.0,297.0
unmatched_applicants,328.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,277.0,274.0,277.0,284.0,281.0,299.0,295.0
unmatched_applicants,325.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,274.0,274.0,278.0,279.0,279.0,287.0,296.0,303.0
unfilled_spots,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,13.0,16.0,25.0,29.0
unfilled_spots,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,8.0,10.0,20.0,30.0
unfilled_spots,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,12.0,27.0,30.0
unfilled_spots,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,11.0,18.0,28.0
unfilled_spots,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,13.0,11.0,19.0,22.0
unfilled_spots,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,11.0,17.0,25.0,32.0
unfilled_spots,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,10.0,9.0,23.0,30.0
unfilled_spots,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,11.0,17.0,21.0,23.0
unfilled_spots,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,10.0,7.0,25.0,21.0
unfilled_spots,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,5.0,13.0,22.0,29.0
