Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,854.0,494.0,496.0,493.0,493.0,496.0,502.0,518.0,554.0,579.0,616.0,617.0,655.0,687.0,702.0,726.0,729.0,739.0,757.0,760.0,779.0,787.0,788.0,799.0,811.0,823.0,823.0,828.0,837.0,841.0
unmatched_applicants,861.0,500.0,495.0,493.0,493.0,496.0,509.0,525.0,544.0,575.0,605.0,630.0,666.0,677.0,694.0,711.0,726.0,738.0,741.0,768.0,778.0,788.0,791.0,806.0,810.0,816.0,824.0,832.0,832.0,838.0
unmatched_applicants,860.0,498.0,493.0,493.0,493.0,497.0,506.0,529.0,542.0,591.0,605.0,626.0,662.0,683.0,691.0,726.0,727.0,740.0,755.0,779.0,773.0,788.0,791.0,809.0,812.0,817.0,824.0,830.0,825.0,847.0
unmatched_applicants,861.0,497.0,493.0,493.0,493.0,495.0,510.0,520.0,538.0,581.0,609.0,631.0,645.0,667.0,707.0,705.0,733.0,739.0,765.0,765.0,778.0,781.0,798.0,806.0,806.0,827.0,831.0,832.0,838.0,841.0
unmatched_applicants,863.0,499.0,493.0,493.0,493.0,496.0,505.0,533.0,551.0,582.0,609.0,650.0,654.0,672.0,691.0,710.0,722.0,743.0,754.0,768.0,779.0,790.0,797.0,805.0,814.0,815.0,829.0,836.0,840.0,847.0
unmatched_applicants,864.0,508.0,493.0,493.0,493.0,497.0,500.0,532.0,546.0,572.0,604.0,636.0,656.0,674.0,694.0,703.0,726.0,743.0,760.0,771.0,779.0,786.0,793.0,807.0,808.0,821.0,826.0,832.0,841.0,849.0
unmatched_applicants,861.0,499.0,494.0,494.0,495.0,495.0,502.0,524.0,556.0,586.0,599.0,627.0,654.0,664.0,699.0,707.0,723.0,742.0,758.0,763.0,786.0,791.0,793.0,802.0,811.0,819.0,831.0,833.0,834.0,845.0
unmatched_applicants,860.0,505.0,493.0,493.0,493.0,505.0,504.0,523.0,536.0,581.0,605.0,629.0,658.0,671.0,696.0,708.0,732.0,735.0,752.0,767.0,779.0,783.0,794.0,799.0,809.0,822.0,827.0,826.0,843.0,839.0
unmatched_applicants,854.0,501.0,495.0,493.0,494.0,496.0,507.0,529.0,546.0,584.0,605.0,631.0,654.0,683.0,697.0,717.0,738.0,730.0,748.0,762.0,776.0,789.0,805.0,795.0,808.0,822.0,824.0,835.0,837.0,842.0
unmatched_applicants,858.0,499.0,497.0,493.0,493.0,499.0,502.0,528.0,555.0,576.0,603.0,640.0,657.0,684.0,694.0,715.0,729.0,741.0,759.0,765.0,775.0,789.0,792.0,809.0,815.0,818.0,824.0,830.0,837.0,847.0
unfilled_spots,361.0,1.0,3.0,0.0,0.0,3.0,9.0,25.0,61.0,86.0,123.0,124.0,162.0,194.0,209.0,233.0,236.0,246.0,264.0,267.0,286.0,294.0,295.0,306.0,318.0,330.0,330.0,335.0,344.0,348.0
unfilled_spots,368.0,7.0,2.0,0.0,0.0,3.0,16.0,32.0,51.0,82.0,112.0,137.0,173.0,184.0,201.0,218.0,233.0,245.0,248.0,275.0,285.0,295.0,298.0,313.0,317.0,323.0,331.0,339.0,339.0,345.0
unfilled_spots,367.0,5.0,0.0,0.0,0.0,4.0,13.0,36.0,49.0,98.0,112.0,133.0,169.0,190.0,198.0,233.0,234.0,247.0,262.0,286.0,280.0,295.0,298.0,316.0,319.0,324.0,331.0,337.0,332.0,354.0
unfilled_spots,368.0,4.0,0.0,0.0,0.0,2.0,17.0,27.0,45.0,88.0,116.0,138.0,152.0,174.0,214.0,212.0,240.0,246.0,272.0,272.0,285.0,288.0,305.0,313.0,313.0,334.0,338.0,339.0,345.0,348.0
unfilled_spots,370.0,6.0,0.0,0.0,0.0,3.0,12.0,40.0,58.0,89.0,116.0,157.0,161.0,179.0,198.0,217.0,229.0,250.0,261.0,275.0,286.0,297.0,304.0,312.0,321.0,322.0,336.0,343.0,347.0,354.0
unfilled_spots,371.0,15.0,0.0,0.0,0.0,4.0,7.0,39.0,53.0,79.0,111.0,143.0,163.0,181.0,201.0,210.0,233.0,250.0,267.0,278.0,286.0,293.0,300.0,314.0,315.0,328.0,333.0,339.0,348.0,356.0
unfilled_spots,368.0,6.0,1.0,1.0,2.0,2.0,9.0,31.0,63.0,93.0,106.0,134.0,161.0,171.0,206.0,214.0,230.0,249.0,265.0,270.0,293.0,298.0,300.0,309.0,318.0,326.0,338.0,340.0,341.0,352.0
unfilled_spots,367.0,12.0,0.0,0.0,0.0,12.0,11.0,30.0,43.0,88.0,112.0,136.0,165.0,178.0,203.0,215.0,239.0,242.0,259.0,274.0,286.0,290.0,301.0,306.0,316.0,329.0,334.0,333.0,350.0,346.0
unfilled_spots,361.0,8.0,2.0,0.0,1.0,3.0,14.0,36.0,53.0,91.0,112.0,138.0,161.0,190.0,204.0,224.0,245.0,237.0,255.0,269.0,283.0,296.0,312.0,302.0,315.0,329.0,331.0,342.0,344.0,349.0
unfilled_spots,365.0,6.0,4.0,0.0,0.0,6.0,9.0,35.0,62.0,83.0,110.0,147.0,164.0,191.0,201.0,222.0,236.0,248.0,266.0,272.0,282.0,296.0,299.0,316.0,322.0,325.0,331.0,337.0,344.0,354.0
reviews_per_program,186.14857142857142,186.14857142857142,184.24571428571429,149.32,63.70857142857143,38.81142857142857,35.76571428571429,40.72,46.537142857142854,52.354285714285716,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286
reviews_per_program,186.14857142857142,186.14857142857142,184.15428571428572,145.3542857142857,65.63428571428571,36.64,34.902857142857144,40.72,46.537142857142854,52.354285714285716,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286
reviews_per_program,186.14857142857142,186.14857142857142,185.16,150.53142857142856,72.08,35.457142857142856,37.542857142857144,40.72,46.537142857142854,52.354285714285716,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286
reviews_per_program,186.14857142857142,186.14857142857142,186.14857142857142,149.29142857142858,67.88,37.10857142857143,35.76571428571429,40.72,46.537142857142854,52.354285714285716,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286
