Parameter,0,1,2,3,4,5,6,7,8,9
unmatched_applicants,1060.0,694.0,685.0,676.0,682.0,676.0,679.0,708.0,744.0,824.0
unmatched_applicants,1040.0,685.0,688.0,683.0,676.0,676.0,679.0,691.0,764.0,818.0
unmatched_applicants,1054.0,687.0,686.0,686.0,676.0,676.0,679.0,706.0,760.0,826.0
unmatched_applicants,1035.0,701.0,680.0,677.0,677.0,676.0,683.0,709.0,751.0,826.0
unmatched_applicants,1039.0,695.0,687.0,678.0,676.0,676.0,684.0,701.0,746.0,813.0
unmatched_applicants,1051.0,689.0,687.0,681.0,677.0,676.0,679.0,703.0,748.0,829.0
unmatched_applicants,1040.0,694.0,678.0,677.0,676.0,676.0,682.0,700.0,764.0,834.0
unmatched_applicants,1025.0,691.0,685.0,676.0,676.0,676.0,681.0,696.0,749.0,827.0
unmatched_applicants,1038.0,704.0,688.0,678.0,676.0,676.0,678.0,722.0,752.0,814.0
unmatched_applicants,1064.0,686.0,682.0,679.0,676.0,676.0,682.0,715.0,763.0,854.0
unfilled_spots,384.0,18.0,9.0,0.0,6.0,0.0,3.0,32.0,68.0,148.0
unfilled_spots,364.0,9.0,12.0,7.0,0.0,0.0,3.0,15.0,88.0,142.0
unfilled_spots,378.0,11.0,10.0,10.0,0.0,0.0,3.0,30.0,84.0,150.0
unfilled_spots,359.0,25.0,4.0,1.0,1.0,0.0,7.0,33.0,75.0,150.0
unfilled_spots,363.0,19.0,11.0,2.0,0.0,0.0,8.0,25.0,70.0,137.0
unfilled_spots,375.0,13.0,11.0,5.0,1.0,0.0,3.0,27.0,72.0,153.0
unfilled_spots,364.0,18.0,2.0,1.0,0.0,0.0,6.0,24.0,88.0,158.0
unfilled_spots,349.0,15.0,9.0,0.0,0.0,0.0,5.0,20.0,73.0,151.0
unfilled_spots,362.0,28.0,12.0,2.0,0.0,0.0,2.0,46.0,76.0,138.0
unfilled_spots,388.0,10.0,6.0,3.0,0.0,0.0,6.0,39.0,87.0,178.0
reviews_per_program,87.49830508474577,87.49830508474577,87.49830508474577,87.49830508474577,85.17627118644067,72.43728813559322,54.911864406779664,52.061016949152545,58.6135593220339,65.62372881355932
reviews_per_program,87.49830508474577,87.49830508474577,87.49830508474577,87.49830508474577,85.27457627118645,71.91186440677966,53.898305084745765,53.32542372881356,58.5728813559322,65.62372881355932
reviews_per_program,87.49830508474577,87.49830508474577,87.49830508474577,87.49830508474577,84.95254237288135,71.55254237288136,54.53559322033898,53.152542372881356,58.630508474576274,65.62372881355932
reviews_per_program,87.49830508474577,87.49830508474577,87.49830508474577,87.49830508474577,86.38305084745762,70.04406779661016,55.24067796610169,52.498305084745766,58.552542372881355,65.62372881355932
reviews_per_program,87.49830508474577,87.49830508474577,87.49830508474577,87.49830508474577,85.05762711864406,73.98305084745763,56.03389830508475,52.75932203389831,58.616949152542375,65.62372881355932
