Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
unmatched_applicants,2657.0,1284.0,1265.0,1258.0,1258.0,1258.0,1258.0,1259.0,1273.0,1298.0,1341.0,1447.0,1523.0,1620.0,1670.0,1791.0,1841.0,1928.0,1957.0,2022.0,2076.0,2132.0,2197.0,2210.0,2261.0,2302.0,2324.0,2368.0,2381.0,2407.0,2448.0,2464.0,2502.0,2501.0,2538.0,2557.0,2566.0,2589.0,2608.0
unmatched_applicants,2655.0,1266.0,1269.0,1258.0,1258.0,1258.0,1258.0,1261.0,1263.0,1300.0,1354.0,1442.0,1502.0,1624.0,1688.0,1756.0,1847.0,1915.0,1992.0,2039.0,2071.0,2134.0,2174.0,2213.0,2261.0,2299.0,2334.0,2362.0,2374.0,2435.0,2442.0,2473.0,2509.0,2526.0,2531.0,2544.0,2567.0,2583.0,2617.0
unmatched_applicants,2657.0,1277.0,1269.0,1259.0,1258.0,1258.0,1258.0,1259.0,1260.0,1301.0,1349.0,1401.0,1526.0,1590.0,1698.0,1767.0,1845.0,1890.0,1993.0,2029.0,2073.0,2114.0,2168.0,2213.0,2253.0,2304.0,2326.0,2361.0,2394.0,2412.0,2451.0,2462.0,2489.0,2500.0,2530.0,2550.0,2577.0,2607.0,2593.0
unmatched_applicants,2646.0,1292.0,1265.0,1258.0,1258.0,1258.0,1258.0,1258.0,1271.0,1302.0,1360.0,1444.0,1505.0,1601.0,1696.0,1762.0,1817.0,1903.0,1966.0,2036.0,2117.0,2126.0,2184.0,2240.0,2281.0,2301.0,2332.0,2353.0,2406.0,2411.0,2437.0,2481.0,2496.0,2500.0,2512.0,2558.0,2561.0,2584.0,2619.0
unmatched_applicants,2652.0,1274.0,1265.0,1259.0,1258.0,1258.0,1258.0,1262.0,1263.0,1284.0,1341.0,1424.0,1517.0,1611.0,1669.0,1755.0,1838.0,1903.0,1961.0,2011.0,2079.0,2117.0,2175.0,2221.0,2267.0,2287.0,2328.0,2344.0,2386.0,2434.0,2445.0,2470.0,2469.0,2513.0,2538.0,2552.0,2588.0,2584.0,2610.0
unmatched_applicants,2642.0,1279.0,1268.0,1259.0,1258.0,1258.0,1258.0,1258.0,1273.0,1288.0,1345.0,1418.0,1504.0,1613.0,1706.0,1780.0,1851.0,1907.0,1972.0,2035.0,2093.0,2130.0,2187.0,2204.0,2260.0,2297.0,2323.0,2357.0,2376.0,2434.0,2453.0,2486.0,2505.0,2513.0,2527.0,2568.0,2575.0,2578.0,2612.0
unmatched_applicants,2661.0,1300.0,1264.0,1260.0,1258.0,1258.0,1258.0,1262.0,1267.0,1295.0,1330.0,1424.0,1517.0,1606.0,1680.0,1775.0,1834.0,1893.0,1972.0,2014.0,2073.0,2127.0,2161.0,2206.0,2247.0,2285.0,2335.0,2351.0,2381.0,2414.0,2438.0,2468.0,2494.0,2503.0,2532.0,2560.0,2577.0,2577.0,2613.0
unmatched_applicants,2658.0,1293.0,1260.0,1260.0,1258.0,1258.0,1258.0,1258.0,1263.0,1303.0,1364.0,1414.0,1508.0,1611.0,1680.0,1759.0,1884.0,1905.0,1985.0,2029.0,2081.0,2130.0,2176.0,2222.0,2262.0,2293.0,2320.0,2361.0,2379.0,2417.0,2439.0,2479.0,2501.0,2527.0,2516.0,2553.0,2575.0,2595.0,2621.0
unmatched_applicants,2652.0,1275.0,1262.0,1258.0,1258.0,1258.0,1258.0,1258.0,1267.0,1295.0,1361.0,1397.0,1542.0,1603.0,1673.0,1775.0,1837.0,1907.0,1947.0,2041.0,2076.0,2142.0,2161.0,2229.0,2249.0,2303.0,2311.0,2355.0,2401.0,2435.0,2438.0,2472.0,2508.0,2515.0,2536.0,2559.0,2554.0,2590.0,2625.0
unmatched_applicants,2645.0,1298.0,1265.0,1258.0,1258.0,1258.0,1258.0,1258.0,1260.0,1276.0,1340.0,1426.0,1500.0,1599.0,1718.0,1783.0,1834.0,1903.0,1978.0,2026.0,2077.0,2141.0,2167.0,2225.0,2263.0,2299.0,2319.0,2360.0,2407.0,2408.0,2433.0,2484.0,2496.0,2501.0,2554.0,2538.0,2563.0,2600.0,2602.0
unfilled_spots,1399.0,26.0,7.0,0.0,0.0,0.0,0.0,1.0,15.0,40.0,83.0,189.0,265.0,362.0,412.0,533.0,583.0,670.0,699.0,764.0,818.0,874.0,939.0,952.0,1003.0,1044.0,1066.0,1110.0,1123.0,1149.0,1190.0,1206.0,1244.0,1243.0,1280.0,1299.0,1308.0,1331.0,1350.0
unfilled_spots,1397.0,8.0,11.0,0.0,0.0,0.0,0.0,3.0,5.0,42.0,96.0,184.0,244.0,366.0,430.0,498.0,589.0,657.0,734.0,781.0,813.0,876.0,916.0,955.0,1003.0,1041.0,1076.0,1104.0,1116.0,1177.0,1184.0,1215.0,1251.0,1268.0,1273.0,1286.0,1309.0,1325.0,1359.0
unfilled_spots,1399.0,19.0,11.0,1.0,0.0,0.0,0.0,1.0,2.0,43.0,91.0,143.0,268.0,332.0,440.0,509.0,587.0,632.0,735.0,771.0,815.0,856.0,910.0,955.0,995.0,1046.0,1068.0,1103.0,1136.0,1154.0,1193.0,1204.0,1231.0,1242.0,1272.0,1292.0,1319.0,1349.0,1335.0
unfilled_spots,1388.0,34.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,44.0,102.0,186.0,247.0,343.0,438.0,504.0,559.0,645.0,708.0,778.0,859.0,868.0,926.0,982.0,1023.0,1043.0,1074.0,1095.0,1148.0,1153.0,1179.0,1223.0,1238.0,1242.0,1254.0,1300.0,1303.0,1326.0,1361.0
