Parameter,0,1,2,3,4,5,6,7,8,9,10,11
unmatched_applicants,1080.0,847.0,844.0,844.0,844.0,844.0,849.0,851.0,902.0,922.0,995.0,1030.0
unmatched_applicants,1068.0,844.0,844.0,844.0,844.0,844.0,848.0,859.0,874.0,925.0,974.0,1040.0
unmatched_applicants,1094.0,844.0,844.0,844.0,844.0,844.0,845.0,867.0,887.0,931.0,983.0,1032.0
unmatched_applicants,1065.0,844.0,844.0,844.0,844.0,844.0,847.0,871.0,895.0,956.0,1000.0,1029.0
unmatched_applicants,1090.0,848.0,844.0,844.0,844.0,844.0,844.0,864.0,885.0,931.0,988.0,1018.0
unmatched_applicants,1094.0,849.0,845.0,844.0,844.0,844.0,848.0,858.0,882.0,933.0,983.0,1018.0
unmatched_applicants,1070.0,846.0,844.0,844.0,844.0,844.0,844.0,853.0,879.0,922.0,988.0,1016.0
unmatched_applicants,1076.0,846.0,844.0,844.0,844.0,844.0,845.0,861.0,885.0,937.0,991.0,1032.0
unmatched_applicants,1079.0,846.0,844.0,844.0,844.0,844.0,848.0,853.0,890.0,952.0,987.0,1024.0
unmatched_applicants,1070.0,845.0,844.0,844.0,844.0,844.0,854.0,865.0,904.0,953.0,984.0,1041.0
unfilled_spots,236.0,3.0,0.0,0.0,0.0,0.0,5.0,7.0,58.0,78.0,151.0,186.0
unfilled_spots,224.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,30.0,81.0,130.0,196.0
unfilled_spots,250.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,43.0,87.0,139.0,188.0
unfilled_spots,221.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,51.0,112.0,156.0,185.0
unfilled_spots,246.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,41.0,87.0,144.0,174.0
unfilled_spots,250.0,5.0,1.0,0.0,0.0,0.0,4.0,14.0,38.0,89.0,139.0,174.0
unfilled_spots,226.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,78.0,144.0,172.0
unfilled_spots,232.0,2.0,0.0,0.0,0.0,0.0,1.0,17.0,41.0,93.0,147.0,188.0
unfilled_spots,235.0,2.0,0.0,0.0,0.0,0.0,4.0,9.0,46.0,108.0,143.0,180.0
unfilled_spots,226.0,1.0,0.0,0.0,0.0,0.0,10.0,21.0,60.0,109.0,140.0,197.0
reviews_per_program,134.03773584905662,134.03773584905662,134.03773584905662,130.41509433962264,98.09433962264151,62.19496855345912,67.47798742138365,78.18867924528301,89.35849056603773,100.52830188679245,111.69811320754717,122.86792452830188
reviews_per_program,134.03773584905662,134.03773584905662,134.03773584905662,130.56603773584905,100.22012578616352,63.9496855345912,68.64150943396227,78.18867924528301,89.35849056603773,100.52830188679245,111.69811320754717,122.86792452830188
reviews_per_program,134.03773584905662,134.03773584905662,134.03773584905662,130.88050314465409,99.98113207547169,67.90566037735849,67.39622641509433,78.18867924528301,89.35849056603773,100.52830188679245,111.69811320754717,122.86792452830188
reviews_per_program,134.03773584905662,134.03773584905662,134.03773584905662,131.44025157232704,99.84905660377359,63.666666666666664,67.01886792452831,78.18867924528301,89.35849056603773,100.52830188679245,111.69811320754717,122.86792452830188
reviews_per_program,134.03773584905662,134.03773584905662,134.03773584905662,132.19496855345912,99.66666666666667,65.71698113207547,67.95597484276729,78.18867924528301,89.35849056603773,100.52830188679245,111.69811320754717,122.86792452830188
reviews_per_program,134.03773584905662,134.03773584905662,134.03773584905662,129.79245283018867,97.18238993710692,63.37735849056604,67.01886792452831,78.18867924528301,89.35849056603773,100.52830188679245,111.69811320754717,122.86792452830188
reviews_per_program,134.03773584905662,134.03773584905662,134.03773584905662,130.37735849056602,100.13207547169812,65.87421383647799,67.01886792452831,78.18867924528301,89.35849056603773,100.52830188679245,111.69811320754717,122.86792452830188
reviews_per_program,134.03773584905662,134.03773584905662,134.03773584905662,131.22012578616352,99.41509433962264,63.308176100628934,67.01886792452831,78.18867924528301,89.35849056603773,100.52830188679245,111.69811320754717,122.86792452830188
reviews_per_program,134.03773584905662,134.03773584905662,134.03773584905662,131.54088050314465,96.55345911949685,63.484276729559745,67.01886792452831,78.18867924528301,89.35849056603773,100.52830188679245,111.69811320754717,122.86792452830188
reviews_per_program,134.03773584905662,134.03773584905662,134.03773584905662,131.0188679245283,95.0880503144654,62.84905660377358,67.01886792452831,78.18867924528301,89.35849056603773,100.52830188679245,111.69811320754717,122.86792452830188
pct_interview_given_signal,0.0,1.0,1.0,0.9966216216216216,0.9536880630630631,0.8371621621621622,0.6996058558558559,0.5997425997425997,0.5247747747747747,0.46646646646646645,0.4198198198198198,0.38165438165438165
pct_interview_given_signal,0.0,1.0,1.0,0.9960585585585585,0.954954954954955,0.8336711711711712,0.6985735735735735,0.5997425997425997,0.5247747747747747,0.46646646646646645,0.4198198198198198,0.38165438165438165
pct_interview_given_signal,0.0,1.0,1.0,0.9986861861861862,0.9622747747747747,0.8282657657657657,0.698948948948949,0.5997425997425997,0.5247747747747747,0.46646646646646645,0.4198198198198198,0.38165438165438165
pct_interview_given_signal,0.0,1.0,1.0,0.9998123123123123,0.9517173423423423,0.832545045045045,0.6996996996996997,0.5997425997425997,0.5247747747747747,0.46646646646646645,0.4198198198198198,0.38165438165438165
pct_interview_given_signal,0.0,1.0,1.0,0.9990615615615616,0.9552364864864865,0.8313063063063063,0.6990427927927928,0.5997425997425997,0.5247747747747747,0.46646646646646645,0.4198198198198198,0.38165438165438165
pct_interview_given_signal,0.0,1.0,1.0,0.99756006006006,0.9577702702702703,0.8328828828828829,0.6996996996996997,0.5997425997425997,0.5247747747747747,0.46646646646646645,0.4198198198198198,0.38165438165438165
pct_interview_given_signal,0.0,1.0,1.0,0.9954954954954955,0.9626970720720721,0.8308558558558559,0.6996996996996997,0.5997425997425997,0.5247747747747747,0.46646646646646645,0.4198198198198198,0.38165438165438165
