Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
unmatched_applicants,105.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,96.0,96.0,98.0,98.0,96.0,102.0
unmatched_applicants,108.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,95.0,95.0,96.0,96.0,95.0,101.0,102.0
unmatched_applicants,106.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,96.0,97.0,99.0,102.0,101.0
unmatched_applicants,106.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,97.0,98.0,96.0,98.0,101.0
unmatched_applicants,106.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,99.0,101.0,99.0,100.0
unmatched_applicants,102.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,100.0,97.0,101.0,102.0
unmatched_applicants,106.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,96.0,97.0,98.0,102.0,102.0
unmatched_applicants,106.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,98.0,98.0,96.0,100.0,101.0
unmatched_applicants,110.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,95.0,96.0,98.0,98.0,104.0
unmatched_applicants,108.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,95.0,95.0,97.0,95.0,95.0,97.0,98.0,103.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,7.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,7.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,7.0,6.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,6.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,4.0,5.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,6.0,7.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,7.0,7.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,6.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,9.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,8.0
reviews_per_program,44.675324675324674,44.675324675324674,44.675324675324674,44.675324675324674,43.76623376623377,42.09090909090909,36.8051948051948,30.571428571428573,26.01298701298701,23.376623376623378,23.74025974025974,25.038961038961038,27.155844155844157,29.25974025974026,31.51948051948052,33.506493506493506,35.74025974025974,37.97402597402598
reviews_per_program,44.675324675324674,44.675324675324674,44.675324675324674,44.675324675324674,44.675324675324674,40.5974025974026,36.714285714285715,30.09090909090909,23.935064935064936,23.48051948051948,24.38961038961039,24.766233766233768,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598
reviews_per_program,44.675324675324674,44.675324675324674,44.675324675324674,44.675324675324674,44.675324675324674,41.935064935064936,36.064935064935064,29.68831168831169,25.714285714285715,24.506493506493506,23.92207792207792,24.805194805194805,27.0,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598
reviews_per_program,44.675324675324674,44.675324675324674,44.675324675324674,44.675324675324674,44.675324675324674,43.44155844155844,35.18181818181818,29.51948051948052,25.441558441558442,23.714285714285715,23.363636363636363,24.571428571428573,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598
reviews_per_program,44.675324675324674,44.675324675324674,44.675324675324674,44.675324675324674,43.77922077922078,42.33766233766234,35.467532467532465,31.051948051948052,24.454545454545453,23.844155844155843,24.12987012987013,24.805194805194805,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598
