Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
unmatched_applicants,109.0,95.0,95.0,95.0,95.0,96.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,97.0,99.0,101.0,103.0,103.0,101.0,102.0,109.0
unmatched_applicants,113.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,96.0,98.0,99.0,101.0,100.0,104.0,107.0,105.0
unmatched_applicants,111.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,95.0,96.0,96.0,96.0,97.0,101.0,98.0,102.0,103.0,100.0,104.0,107.0
unmatched_applicants,112.0,95.0,95.0,95.0,95.0,96.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,96.0,95.0,96.0,97.0,95.0,96.0,99.0,101.0,100.0,102.0,105.0,107.0
unmatched_applicants,110.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,97.0,97.0,96.0,100.0,100.0,102.0,105.0,108.0
unmatched_applicants,112.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,95.0,100.0,96.0,102.0,102.0,101.0,105.0,106.0,106.0
unmatched_applicants,111.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,95.0,95.0,96.0,99.0,99.0,103.0,101.0,105.0,104.0,108.0
unmatched_applicants,113.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,97.0,97.0,97.0,97.0,97.0,101.0,106.0,104.0,107.0,103.0
unmatched_applicants,109.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,96.0,96.0,100.0,99.0,97.0,103.0,103.0,106.0,107.0
unmatched_applicants,109.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,96.0,96.0,96.0,97.0,98.0,101.0,99.0,103.0,103.0,106.0,105.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,6.0,8.0,8.0,6.0,7.0,14.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,6.0,5.0,9.0,12.0,10.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,6.0,3.0,7.0,8.0,5.0,9.0,12.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,4.0,6.0,5.0,7.0,10.0,12.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,5.0,5.0,7.0,10.0,13.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,7.0,7.0,6.0,10.0,11.0,11.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,8.0,6.0,10.0,9.0,13.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,6.0,11.0,9.0,12.0,8.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,2.0,8.0,8.0,11.0,12.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,4.0,8.0,8.0,11.0,10.0
reviews_per_program,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,59.714285714285715,59.05194805194805,55.4025974025974,48.87012987012987,42.33766233766234,35.81818181818182,29.92207792207792,29.818181818181817,27.181818181818183,29.662337662337663,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961
reviews_per_program,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,59.675324675324674,56.76623376623377,49.87012987012987,43.18181818181818,34.935064935064936,29.584415584415584,27.01298701298701,28.68831168831169,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961
reviews_per_program,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,57.064935064935064,53.36363636363637,42.5974025974026,34.18181818181818,28.07792207792208,28.493506493506494,28.155844155844157,29.506493506493506,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961
reviews_per_program,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,58.96103896103896,54.63636363636363,49.532467532467535,43.36363636363637,35.33766233766234,29.415584415584416,28.4025974025974,28.09090909090909,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961
reviews_per_program,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,59.61038961038961,59.09090909090909,53.54545454545455,40.84415584415584,35.44155844155844,32.16883116883117,28.805194805194805,28.7012987012987,29.363636363636363,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961
reviews_per_program,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,59.675324675324674,57.83116883116883,49.87012987012987,44.45454545454545,34.857142857142854,29.662337662337663,27.753246753246753,28.246753246753247,29.961038961038962,31.272727272727273,33.84415584415584,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961
reviews_per_program,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,59.701298701298704,59.61038961038961,56.35064935064935,52.37662337662338,42.44155844155844,35.84415584415584,30.571428571428573,27.753246753246753,27.428571428571427,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961
reviews_per_program,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,56.506493506493506,50.81818181818182,41.55844155844156,33.1948051948052,28.662337662337663,25.363636363636363,28.01298701298701,29.467532467532468,31.68831168831169,33.753246753246756,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961
reviews_per_program,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,58.41558441558441,50.5974025974026,42.298701298701296,34.12987012987013,30.83116883116883,27.285714285714285,27.636363636363637,29.467532467532468,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961
reviews_per_program,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,60.311688311688314,58.23376623376623,54.324675324675326,51.54545454545455,43.285714285714285,36.02597402597402,30.376623376623378,29.467532467532468,27.571428571428573,29.337662337662337,31.272727272727273,33.506493506493506,36.05194805194805,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961
pct_interview_given_signal,0.0,1.0813953488372092,1.0988372093023255,1.0484496124031009,1.0508720930232558,1.0430232558139534,1.0164728682170543,0.9883720930232558,0.9556686046511628,0.8959948320413437,0.827906976744186,0.7558139534883721,0.7078488372093024,0.6525044722719141,0.6075581395348837,0.5670542635658915,0.5316133720930233,0.5003419972640218,0.4725452196382429,0.4476744186046512,0.4252906976744186,0.4050387596899225,0.3866279069767442,0.36981799797775533,0.3544089147286822
pct_interview_given_signal,0.0,1.058139534883721,1.0755813953488371,1.060077519379845,1.0508720930232558,1.044186046511628,1.0232558139534884,0.9925249169435216,0.9433139534883721,0.8972868217054264,0.8319767441860465,0.7674418604651163,0.7054263565891473,0.6542933810375671,0.6075581395348837,0.5670542635658915,0.5316133720930233,0.5003419972640218,0.4725452196382429,0.4476744186046512,0.4252906976744186,0.4050387596899225,0.3866279069767442,0.36981799797775533,0.3544089147286822
pct_interview_given_signal,0.0,1.0813953488372092,1.1017441860465116,1.063953488372093,1.0421511627906976,1.0453488372093023,1.0232558139534884,1.005813953488372,0.9476744186046512,0.8914728682170543,0.8325581395348837,0.7637420718816068,0.7059108527131783,0.6538461538461539,0.6075581395348837,0.5670542635658915,0.5316133720930233,0.5003419972640218,0.4725452196382429,0.4476744186046512,0.4252906976744186,0.4050387596899225,0.3866279069767442,0.36981799797775533,0.3544089147286822
pct_interview_given_signal,0.0,1.1104651162790697,1.055232558139535,1.0426356589147288,1.061046511627907,1.0290697674418605,1.0145348837209303,0.9850498338870431,0.9505813953488372,0.8791989664082688,0.8372093023255814,0.764799154334038,0.7059108527131783,0.6542933810375671,0.6075581395348837,0.5670542635658915,0.5316133720930233,0.5003419972640218,0.4725452196382429,0.4476744186046512,0.4252906976744186,0.4050387596899225,0.3866279069767442,0.36981799797775533,0.3544089147286822
pct_interview_given_signal,0.0,1.058139534883721,1.0813953488372092,1.056201550387597,1.052325581395349,1.041860465116279,1.0251937984496124,1.0099667774086378,0.9433139534883721,0.8959948320413437,0.8238372093023256,0.7595137420718816,0.7063953488372093,0.6538461538461539,0.6075581395348837,0.5670542635658915,0.5316133720930233,0.5003419972640218,0.4725452196382429,0.4476744186046512,0.4252906976744186,0.4050387596899225,0.3866279069767442,0.36981799797775533,0.3544089147286822
pct_interview_given_signal,0.0,1.1104651162790697,1.072674418604651,1.063953488372093,1.0625,1.0313953488372094,1.0213178294573644,0.989202657807309,0.936046511627907,0.8914728682170543,0.8273255813953488,0.7653276955602537,0.7068798449612403,0.6525044722719141,0.6075581395348837,0.5666666666666667,0.5316133720930233,0.5003419972640218,0.4725452196382429,0.4476744186046512,0.4252906976744186,0.4050387596899225,0.3866279069767442,0.36981799797775533,0.3544089147286822
pct_interview_given_signal,0.0,1.0813953488372092,1.0843023255813953,1.0484496124031009,1.0508720930232558,1.044186046511628,1.0193798449612403,0.9975083056478405,0.9484011627906976,0.8901808785529716,0.8284883720930233,0.7679704016913319,0.7078488372093024,0.6542933810375671,0.6075581395348837,0.5670542635658915,0.5316133720930233,0.5003419972640218,0.4725452196382429,0.4476744186046512,0.4252906976744186,0.4050387596899225,0.3866279069767442,0.36981799797775533,0.3544089147286822
pct_interview_given_signal,0.0,1.0930232558139534,1.0930232558139534,1.052325581395349,1.0494186046511629,1.0325581395348837,1.0203488372093024,0.989202657807309,0.9527616279069767,0.9011627906976745,0.8348837209302326,0.7716701902748414,0.7059108527131783,0.6538461538461539,0.6071428571428571,0.5655038759689922,0.5316133720930233,0.5003419972640218,0.4725452196382429,0.4476744186046512,0.4252906976744186,0.4050387596899225,0.3866279069767442,0.36981799797775533,0.3544089147286822
pct_interview_given_signal,0.0,1.0755813953488371,1.0872093023255813,1.056201550387597,1.063953488372093,1.0406976744186047,1.0251937984496124,0.9966777408637874,0.9549418604651163,0.8914728682170543,0.825,0.7642706131078224,0.7063953488372093,0.6538461538461539,0.6075581395348837,0.5670542635658915,0.5316133720930233,0.5003419972640218,0.4725452196382429,0.4476744186046512,0.4252906976744186,0.4050387596899225,0.3866279069767442,0.36981799797775533,0.3544089147286822
pct_interview_given_signal,0.0,1.0930232558139534,1.061046511627907,1.058139534883721,1.0508720930232558,1.036046511627907,1.0145348837209303,0.9900332225913622,0.9505813953488372,0.8863049095607235,0.827906976744186,0.7621564482029598,0.7068798449612403,0.6529516994633273,0.6075581395348837,0.5670542635658915,0.5316133720930233,0.5003419972640218,0.4725452196382429,0.4476744186046512,0.4252906976744186,0.4050387596899225,0.3866279069767442,0.36981799797775533,0.3544089147286822
pct_interview_given_nosignal,0.31503014642549526,0.28555456171735244,0.25232558139534883,0.22335271317829458,0.1870576339737108,0.14957716701902748,0.11461794019933555,0.07936046511627907,0.04528763769889841,0.02454780361757106,0.013337893296853625,0.011991279069767442,0.0007751937984496124,0.0016611295681063123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.31503014642549526,0.28644901610017887,0.2541860465116279,0.22189922480620156,0.1870576339737108,0.14931289640591966,0.11267995570321152,0.07790697674418605,0.050489596083231336,0.023901808785529714,0.01094391244870041,0.003997093023255814,0.0027131782945736434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.31503014642549526,0.28555456171735244,0.25209302325581395,0.22141472868217055,0.18857431749241657,0.14904862579281183,0.11267995570321152,0.07325581395348837,0.04865361077111383,0.026808785529715762,0.010601915184678522,0.006540697674418605,0.002325581395348837,0.0004152823920265781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.31503014642549526,0.2844364937388193,0.2558139534883721,0.2240794573643411,0.1852881698685541,0.15274841437632136,0.11517165005537099,0.08052325581395349,0.0474296205630355,0.03294573643410853,0.00786593707250342,0.005813953488372093,0.002325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.31503014642549526,0.28644901610017887,0.25372093023255815,0.22238372093023256,0.18680485338725986,0.1498414376321353,0.11212624584717608,0.07180232558139535,0.050489596083231336,0.02454780361757106,0.01573187414500684,0.00944767441860465,0.001937984496124031,0.0004152823920265781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.31503014642549526,0.2844364937388193,0.2544186046511628,0.22141472868217055,0.18503538928210314,0.1522198731501057,0.11323366555924695,0.07906976744186046,0.053549571603427173,0.026808785529715762,0.013679890560875513,0.005450581395348837,0.0015503875968992248,0.0016611295681063123,0.0,0.00048449612403100775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.31503014642549526,0.28555456171735244,0.2534883720930233,0.22335271317829458,0.1870576339737108,0.14931289640591966,0.11378737541528239,0.07616279069767441,0.04834761321909425,0.027454780361757105,0.012995896032831737,0.003633720930232558,0.0007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.31503014642549526,0.28510733452593917,0.2527906976744186,0.22286821705426357,0.1873104145601618,0.15195560253699789,0.11351052048726468,0.07906976744186046,0.046511627906976744,0.021963824289405683,0.009233926128590971,0.0010901162790697674,0.002325581395348837,0.0004152823920265781,0.0004472271914132379,0.001937984496124031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.31503014642549526,0.28577817531305905,0.2532558139534884,0.22238372093023256,0.18478260869565216,0.15010570824524314,0.11212624584717608,0.07645348837209302,0.045593635250917995,0.026808785529715762,0.015047879616963064,0.0061773255813953485,0.001937984496124031,0.0004152823920265781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.31503014642549526,0.28510733452593917,0.25534883720930235,0.22214147286821706,0.1870576339737108,0.1511627906976744,0.11517165005537099,0.07877906976744187,0.0474296205630355,0.029392764857881136,0.013337893296853625,0.007630813953488372,0.0015503875968992248,0.0012458471760797341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526
pct_interview_given_application,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526
pct_interview_given_application,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526
pct_interview_given_application,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526
pct_interview_given_application,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526
pct_interview_given_application,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526,0.31503014642549526
