Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
unmatched_applicants,225.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,211.0,210.0,214.0,226.0,217.0,228.0
unmatched_applicants,226.0,208.0,208.0,209.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0,208.0,209.0,215.0,216.0,215.0,231.0
unmatched_applicants,228.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,212.0,211.0,214.0,219.0,222.0
unmatched_applicants,229.0,209.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,210.0,212.0,214.0,221.0,224.0
unmatched_applicants,232.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,211.0,211.0,214.0,222.0,222.0
unmatched_applicants,229.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0,208.0,210.0,213.0,217.0,223.0
unmatched_applicants,232.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0,210.0,211.0,216.0,219.0,222.0
unmatched_applicants,237.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0,211.0,217.0,217.0,217.0,226.0
unmatched_applicants,237.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0,209.0,211.0,221.0,214.0
unmatched_applicants,224.0,209.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0,208.0,208.0,210.0,214.0,217.0,221.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,18.0,9.0,20.0
unfilled_spots,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,8.0,7.0,23.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,6.0,11.0,14.0
unfilled_spots,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,13.0,16.0
