Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
unmatched_applicants,1190.0,729.0,724.0,720.0,700.0,686.0,685.0,685.0,685.0,685.0,685.0,688.0,685.0,740.0,795.0,876.0,970.0,1115.0
unmatched_applicants,1232.0,729.0,720.0,701.0,687.0,688.0,690.0,685.0,685.0,685.0,685.0,685.0,695.0,719.0,766.0,868.0,972.0,1104.0
unmatched_applicants,1204.0,726.0,718.0,702.0,690.0,690.0,686.0,685.0,685.0,685.0,685.0,693.0,698.0,724.0,753.0,881.0,960.0,1108.0
unmatched_applicants,1220.0,716.0,711.0,698.0,689.0,695.0,686.0,685.0,685.0,685.0,685.0,688.0,686.0,726.0,789.0,883.0,955.0,1069.0
unmatched_applicants,1168.0,720.0,725.0,701.0,696.0,688.0,685.0,685.0,685.0,685.0,685.0,685.0,690.0,722.0,804.0,891.0,981.0,1063.0
unmatched_applicants,1188.0,721.0,725.0,701.0,691.0,686.0,685.0,685.0,685.0,685.0,685.0,685.0,686.0,754.0,791.0,853.0,974.0,1090.0
unmatched_applicants,1194.0,730.0,719.0,707.0,692.0,688.0,685.0,685.0,685.0,685.0,685.0,685.0,687.0,721.0,798.0,884.0,986.0,1099.0
unmatched_applicants,1173.0,735.0,712.0,699.0,705.0,689.0,685.0,685.0,685.0,685.0,685.0,685.0,694.0,718.0,790.0,899.0,1008.0,1069.0
unmatched_applicants,1156.0,729.0,731.0,715.0,687.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,687.0,704.0,782.0,897.0,976.0,1081.0
unmatched_applicants,1184.0,742.0,723.0,702.0,695.0,687.0,687.0,685.0,685.0,685.0,685.0,685.0,691.0,722.0,818.0,873.0,998.0,1097.0
unfilled_spots,505.0,44.0,39.0,35.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,55.0,110.0,191.0,285.0,430.0
unfilled_spots,547.0,44.0,35.0,16.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,34.0,81.0,183.0,287.0,419.0
unfilled_spots,519.0,41.0,33.0,17.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,8.0,13.0,39.0,68.0,196.0,275.0,423.0
unfilled_spots,535.0,31.0,26.0,13.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,41.0,104.0,198.0,270.0,384.0
unfilled_spots,483.0,35.0,40.0,16.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.0,119.0,206.0,296.0,378.0
unfilled_spots,503.0,36.0,40.0,16.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,106.0,168.0,289.0,405.0
unfilled_spots,509.0,45.0,34.0,22.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,113.0,199.0,301.0,414.0
unfilled_spots,488.0,50.0,27.0,14.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,33.0,105.0,214.0,323.0,384.0
unfilled_spots,471.0,44.0,46.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,97.0,212.0,291.0,396.0
unfilled_spots,499.0,57.0,38.0,17.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,133.0,188.0,313.0,412.0
reviews_per_program,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,230.986301369863,221.93150684931507,199.84931506849315,179.0582191780822,172.08561643835617,180.54109589041096,192.79109589041096,205.64383561643837,218.49657534246575
reviews_per_program,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,230.53424657534248,223.3664383561644,200.06164383561645,176.46917808219177,172.1164383561644,180.6335616438356,192.79109589041096,205.64383561643837,218.49657534246575
reviews_per_program,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,230.8527397260274,230.61986301369862,222.02739726027397,201.32191780821918,178.3527397260274,173.04794520547946,180.61301369863014,192.93493150684932,205.75342465753425,218.49657534246575
reviews_per_program,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,230.60616438356163,223.64383561643837,200.85616438356163,179.12328767123287,174.58561643835617,180.1164383561644,192.79109589041096,205.64383561643837,218.49657534246575
reviews_per_program,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,231.34931506849315,230.57191780821918,224.2123287671233,200.21575342465752,176.83561643835617,171.2294520547945,180.79794520547946,192.79109589041096,205.64383561643837,218.49657534246575
