Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
unmatched_applicants,259.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,247.0,250.0,247.0,250.0,250.0,250.0,252.0,253.0,253.0,255.0,258.0
unmatched_applicants,260.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,247.0,247.0,251.0,251.0,247.0,248.0,249.0,251.0,251.0,254.0,255.0,259.0
unmatched_applicants,261.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,247.0,249.0,248.0,248.0,250.0,252.0,253.0,256.0,255.0,255.0,258.0
unmatched_applicants,259.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,247.0,248.0,247.0,249.0,248.0,250.0,247.0,249.0,253.0,253.0,252.0,253.0,254.0,256.0,259.0
unmatched_applicants,260.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,247.0,247.0,247.0,248.0,248.0,248.0,250.0,250.0,251.0,254.0,256.0,258.0,259.0
unmatched_applicants,261.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,248.0,249.0,248.0,251.0,251.0,252.0,253.0,255.0,258.0,258.0
unmatched_applicants,261.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,247.0,248.0,248.0,247.0,248.0,250.0,252.0,254.0,254.0,254.0,256.0,258.0
unmatched_applicants,259.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,248.0,248.0,248.0,248.0,249.0,247.0,250.0,251.0,252.0,253.0,254.0,258.0,260.0
unmatched_applicants,261.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,247.0,248.0,247.0,249.0,248.0,248.0,251.0,255.0,257.0,255.0,255.0,259.0
unmatched_applicants,257.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,249.0,248.0,249.0,248.0,247.0,250.0,252.0,251.0,257.0,254.0,256.0,259.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,5.0,6.0,6.0,8.0,11.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,4.0,4.0,7.0,8.0,12.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,5.0,6.0,9.0,8.0,8.0,11.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,6.0,6.0,5.0,6.0,7.0,9.0,12.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,4.0,7.0,9.0,11.0,12.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,5.0,6.0,8.0,11.0,11.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,5.0,7.0,7.0,7.0,9.0,11.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,4.0,5.0,6.0,7.0,11.0,13.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,8.0,10.0,8.0,8.0,12.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,5.0,4.0,10.0,7.0,9.0,12.0
reviews_per_program,276.85185185185185,276.85185185185185,257.85185185185185,170.33333333333334,53.407407407407405,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481,132.88888888888889,143.96296296296296,155.03703703703704,166.11111111111111,177.1851851851852,188.25925925925927,199.33333333333334,210.40740740740742,221.4814814814815,232.55555555555554,243.62962962962962,254.7037037037037,265.77777777777777
