Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
unmatched_applicants,407.0,241.0,238.0,235.0,239.0,257.0,264.0,280.0,291.0,305.0,317.0,332.0,336.0,344.0,351.0,360.0,371.0,374.0,374.0,377.0,383.0,392.0,397.0,397.0
unmatched_applicants,402.0,240.0,234.0,236.0,244.0,252.0,263.0,287.0,287.0,308.0,319.0,332.0,339.0,347.0,358.0,359.0,371.0,368.0,375.0,382.0,386.0,385.0,396.0,393.0
unmatched_applicants,404.0,235.0,235.0,238.0,241.0,249.0,263.0,289.0,302.0,304.0,313.0,330.0,341.0,348.0,357.0,368.0,362.0,369.0,377.0,381.0,387.0,386.0,395.0,400.0
unmatched_applicants,403.0,238.0,234.0,235.0,242.0,263.0,266.0,283.0,299.0,311.0,319.0,335.0,346.0,348.0,363.0,362.0,375.0,368.0,377.0,384.0,379.0,393.0,392.0,398.0
unmatched_applicants,405.0,245.0,235.0,239.0,240.0,255.0,263.0,278.0,294.0,313.0,325.0,330.0,342.0,343.0,361.0,367.0,367.0,370.0,380.0,383.0,385.0,387.0,392.0,398.0
unmatched_applicants,407.0,239.0,235.0,235.0,237.0,250.0,270.0,284.0,298.0,311.0,319.0,335.0,340.0,350.0,354.0,360.0,367.0,369.0,372.0,383.0,386.0,394.0,391.0,396.0
unmatched_applicants,403.0,252.0,238.0,236.0,236.0,251.0,267.0,280.0,302.0,310.0,323.0,334.0,335.0,351.0,354.0,359.0,369.0,374.0,376.0,375.0,385.0,389.0,396.0,396.0
unmatched_applicants,404.0,243.0,235.0,234.0,244.0,252.0,270.0,282.0,298.0,306.0,321.0,325.0,342.0,347.0,352.0,364.0,368.0,371.0,377.0,388.0,383.0,388.0,398.0,396.0
unmatched_applicants,402.0,240.0,237.0,234.0,239.0,254.0,264.0,285.0,294.0,313.0,321.0,326.0,336.0,350.0,353.0,365.0,363.0,375.0,378.0,378.0,383.0,388.0,397.0,393.0
unmatched_applicants,409.0,241.0,237.0,235.0,237.0,251.0,267.0,282.0,302.0,308.0,321.0,332.0,343.0,347.0,356.0,361.0,368.0,372.0,374.0,383.0,388.0,386.0,389.0,394.0
unfilled_spots,173.0,7.0,4.0,1.0,5.0,23.0,30.0,46.0,57.0,71.0,83.0,98.0,102.0,110.0,117.0,126.0,137.0,140.0,140.0,143.0,149.0,158.0,163.0,163.0
unfilled_spots,168.0,6.0,0.0,2.0,10.0,18.0,29.0,53.0,53.0,74.0,85.0,98.0,105.0,113.0,124.0,125.0,137.0,134.0,141.0,148.0,152.0,151.0,162.0,159.0
