Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
unmatched_applicants,2076.0,1262.0,1263.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1259.0,1274.0,1280.0,1319.0,1400.0,1443.0,1511.0,1555.0,1624.0,1665.0,1740.0,1777.0,1834.0,1884.0,1943.0,1945.0
unmatched_applicants,2068.0,1263.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1261.0,1275.0,1300.0,1336.0,1370.0,1453.0,1491.0,1539.0,1606.0,1680.0,1740.0,1787.0,1840.0,1863.0,1930.0,1971.0
unmatched_applicants,2088.0,1263.0,1261.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1259.0,1273.0,1284.0,1342.0,1370.0,1449.0,1519.0,1541.0,1613.0,1651.0,1736.0,1788.0,1811.0,1871.0,1926.0,1976.0
unmatched_applicants,2077.0,1266.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1261.0,1281.0,1305.0,1320.0,1394.0,1446.0,1488.0,1547.0,1626.0,1711.0,1725.0,1777.0,1826.0,1882.0,1919.0,1970.0
unmatched_applicants,2086.0,1265.0,1261.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1267.0,1274.0,1281.0,1336.0,1357.0,1434.0,1508.0,1541.0,1629.0,1682.0,1732.0,1753.0,1818.0,1893.0,1928.0,1955.0
unmatched_applicants,2081.0,1267.0,1260.0,1258.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1263.0,1285.0,1296.0,1321.0,1386.0,1427.0,1495.0,1556.0,1609.0,1683.0,1722.0,1781.0,1817.0,1866.0,1920.0,1957.0
unmatched_applicants,2065.0,1263.0,1261.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1263.0,1263.0,1299.0,1337.0,1374.0,1449.0,1489.0,1552.0,1617.0,1671.0,1723.0,1782.0,1826.0,1859.0,1904.0,1950.0
unmatched_applicants,2056.0,1262.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1259.0,1261.0,1265.0,1295.0,1330.0,1398.0,1445.0,1506.0,1543.0,1626.0,1672.0,1732.0,1757.0,1842.0,1873.0,1915.0,1942.0
unmatched_applicants,2092.0,1267.0,1264.0,1261.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1262.0,1268.0,1278.0,1336.0,1372.0,1440.0,1499.0,1545.0,1633.0,1697.0,1719.0,1787.0,1833.0,1847.0,1924.0,1972.0
unmatched_applicants,2069.0,1265.0,1259.0,1260.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1259.0,1258.0,1271.0,1285.0,1318.0,1369.0,1427.0,1481.0,1572.0,1606.0,1668.0,1723.0,1783.0,1820.0,1864.0,1915.0,1952.0
unfilled_spots,818.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,22.0,61.0,142.0,185.0,253.0,297.0,366.0,407.0,482.0,519.0,576.0,626.0,685.0,687.0
unfilled_spots,810.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,42.0,78.0,112.0,195.0,233.0,281.0,348.0,422.0,482.0,529.0,582.0,605.0,672.0,713.0
unfilled_spots,830.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,26.0,84.0,112.0,191.0,261.0,283.0,355.0,393.0,478.0,530.0,553.0,613.0,668.0,718.0
unfilled_spots,819.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,47.0,62.0,136.0,188.0,230.0,289.0,368.0,453.0,467.0,519.0,568.0,624.0,661.0,712.0
unfilled_spots,828.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,23.0,78.0,99.0,176.0,250.0,283.0,371.0,424.0,474.0,495.0,560.0,635.0,670.0,697.0
unfilled_spots,823.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,38.0,63.0,128.0,169.0,237.0,298.0,351.0,425.0,464.0,523.0,559.0,608.0,662.0,699.0
unfilled_spots,807.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,41.0,79.0,116.0,191.0,231.0,294.0,359.0,413.0,465.0,524.0,568.0,601.0,646.0,692.0
unfilled_spots,798.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,37.0,72.0,140.0,187.0,248.0,285.0,368.0,414.0,474.0,499.0,584.0,615.0,657.0,684.0
unfilled_spots,834.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,20.0,78.0,114.0,182.0,241.0,287.0,375.0,439.0,461.0,529.0,575.0,589.0,666.0,714.0
unfilled_spots,811.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,27.0,60.0,111.0,169.0,223.0,314.0,348.0,410.0,465.0,525.0,562.0,606.0,657.0,694.0
reviews_per_program,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.009900990099,246.77227722772278,214.24752475247524,158.5,113.99009900990099,104.5,106.16336633663366,113.85396039603961,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673,202.84653465346534,210.96039603960395,219.0742574257426,227.1881188118812
reviews_per_program,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,244.73762376237624,213.66831683168317,154.04207920792078,114.21782178217822,100.72772277227723,106.25,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673,202.84653465346534,210.96039603960395,219.0742574257426,227.1881188118812
reviews_per_program,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,243.1361386138614,214.3490099009901,156.04455445544554,116.7549504950495,100.35148514851485,105.82178217821782,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673,202.84653465346534,210.96039603960395,219.0742574257426,227.1881188118812
reviews_per_program,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.02475247524754,246.3490099009901,216.37871287128712,152.3960396039604,110.82425742574257,103.30940594059406,106.5990099009901,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673,202.84653465346534,210.96039603960395,219.0742574257426,227.1881188118812
reviews_per_program,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.08415841584159,242.8861386138614,217.6138613861386,151.1881188118812,114.4009900990099,104.43069306930693,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673,202.84653465346534,210.96039603960395,219.0742574257426,227.1881188118812
reviews_per_program,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,243.62871287128712,211.87128712871288,154.32178217821783,109.48267326732673,101.52475247524752,105.83663366336634,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673,202.84653465346534,210.96039603960395,219.0742574257426,227.1881188118812
reviews_per_program,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,245.43316831683168,211.47029702970298,154.02722772277227,107.8019801980198,102.38366336633663,105.82178217821782,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673,202.84653465346534,210.96039603960395,219.0742574257426,227.1881188118812
reviews_per_program,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,250.6608910891089,243.80693069306932,212.97277227722773,155.3589108910891,110.84158415841584,101.92821782178218,106.22029702970298,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673,202.84653465346534,210.96039603960395,219.0742574257426,227.1881188118812
reviews_per_program,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,244.63366336633663,213.26237623762376,153.96534653465346,113.52475247524752,102.5371287128713,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673,202.84653465346534,210.96039603960395,219.0742574257426,227.1881188118812
reviews_per_program,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,251.52970297029702,250.52227722772278,243.32178217821783,207.009900990099,154.37871287128712,113.84653465346534,100.78217821782178,106.27475247524752,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673,202.84653465346534,210.96039603960395,219.0742574257426,227.1881188118812
pct_interview_given_signal,0.0,1.0219646125686395,1.0179987797437462,1.0165751474476308,1.0155582672361196,1.0112263575350824,1.009558673988204,1.0074958598448531,1.0033175716900549,0.9873906853772626,0.950732153752288,0.8863497698152976,0.8198088265202359,0.7582953958792885,0.7042186001917545,0.6573113687207647,0.6162294081757169,0.5799806194594983,0.5477594739339706,0.5189300279374458,0.49298352654057354,0.46950812051483193,0.4481668423096123,0.42868132742658566,0.4108196054504779,0.39438682123245883,0.3792180973389027,0.3651729826226471,0.35213109038612395
pct_interview_given_signal,0.0,1.0201342281879195,1.0183038438071994,1.016981899532235,1.0141854789505795,1.0131787675411836,1.009355297945902,1.0072779569423864,1.0019066503965832,0.9874584773913633,0.9513117754728493,0.8891508125797326,0.8204697986577181,0.7582953958792885,0.7042621807722479,0.6573113687207647,0.6162294081757169,0.5799806194594983,0.5477594739339706,0.5189300279374458,0.49298352654057354,0.46950812051483193,0.4481668423096123,0.42868132742658566,0.4108196054504779,0.39438682123245883,0.3792180973389027,0.3651729826226471,0.35213109038612395
pct_interview_given_signal,0.0,1.0213544844417328,1.0198291641244661,1.0163717714053284,1.0141092129347162,1.0118974984746796,1.008897701850722,1.0071472152009064,1.0022879804759,0.9902040539624433,0.9481391092129348,0.8859615064618115,0.8210799267846248,0.7583423288121275,0.7042621807722479,0.6573113687207647,0.6162294081757169,0.5799806194594983,0.5477594739339706,0.5189300279374458,0.49298352654057354,0.46950812051483193,0.4481668423096123,0.42868132742658566,0.4108196054504779,0.39438682123245883,0.3792180973389027,0.3651729826226471,0.35213109038612395
pct_interview_given_signal,0.0,1.0228798047589993,1.019524100061013,1.016880211511084,1.014490543014033,1.013117754728493,1.0088468578401464,1.0074086986838664,1.0032794386821233,0.9873567893702122,0.949176327028676,0.8892894780631205,0.8200884685784015,0.7581076641479326,0.7042621807722479,0.6573113687207647,0.6162294081757169,0.5799806194594983,0.5477594739339706,0.5189300279374458,0.49298352654057354,0.46950812051483193,0.4481668423096123,0.42868132742658566,0.4108196054504779,0.39438682123245883,0.3792180973389027,0.3651729826226471,0.35213109038612395
pct_interview_given_signal,0.0,1.0189139719341063,1.0198291641244661,1.0172869635956885,1.0147193410616229,1.0106162294081757,1.0094061419564775,1.0069728928789332,1.0030506406345332,0.9907463900752491,0.9505796217205613,0.8882633534860502,0.8198342485255237,0.7584361946778054,0.7042621807722479,0.6573113687207647,0.6162294081757169,0.5799806194594983,0.5477594739339706,0.5189300279374458,0.49298352654057354,0.46950812051483193,0.4481668423096123,0.42868132742658566,0.4108196054504779,0.39438682123245883,0.3792180973389027,0.3651729826226471,0.35213109038612395
pct_interview_given_signal,0.0,1.0186089078706528,1.0173886516168396,1.0151515151515151,1.0146430750457596,1.0125076266015864,1.0092027659141753,1.0063627647520266,1.0025549115314216,0.9865771812080537,0.9517998779743746,0.8893449442564757,0.8206223306894448,0.7582015300136106,0.7042621807722479,0.6573113687207647,0.6162294081757169,0.5799806194594983,0.5477594739339706,0.5189300279374458,0.49298352654057354,0.46950812051483193,0.4481668423096123,0.42868132742658566,0.4108196054504779,0.39438682123245883,0.3792180973389027,0.3651729826226471,0.35213109038612395
pct_interview_given_signal,0.0,1.024405125076266,1.0205918242830994,1.0170835875533861,1.012888956680903,1.0115314215985356,1.009711206019931,1.0064935064935066,1.0028981086028066,0.9880686055182699,0.94816961561928,0.8894558766431859,0.8200122025625382,0.758412728211386,0.7042621807722479,0.6573113687207647,0.6162294081757169,0.5799806194594983,0.5477594739339706,0.5189300279374458,0.49298352654057354,0.46950812051483193,0.4481668423096123,0.42868132742658566,0.4108196054504779,0.39438682123245883,0.3792180973389027,0.3651729826226471,0.35213109038612395
pct_interview_given_signal,0.0,1.0189139719341063,1.0213544844417328,1.0162700833841773,1.0150244051250763,1.0104331909701036,1.0093044539353264,1.0064063453325198,1.0022498474679682,0.9895261338214358,0.9485967053081147,0.8897054745132842,0.8207748627211714,0.758318862345708,0.7042621807722479,0.6573113687207647,0.6162294081757169,0.5799806194594983,0.5477594739339706,0.5189300279374458,0.49298352654057354,0.46950812051483193,0.4481668423096123,0.42868132742658566,0.4108196054504779,0.39438682123245883,0.3792180973389027,0.3651729826226471,0.35213109038612395
pct_interview_given_signal,0.0,1.0241000610128126,1.0183038438071994,1.0163717714053284,1.013804148871263,1.011653447223917,1.0091519219035998,1.0071036346204132,1.0025930445393532,0.9877635414548166,0.949816961561928,0.8879028232292417,0.8202664226154159,0.7584361946778054,0.7042621807722479,0.6573113687207647,0.6162294081757169,0.5799806194594983,0.5477594739339706,0.5189300279374458,0.49298352654057354,0.46950812051483193,0.4481668423096123,0.42868132742658566,0.4108196054504779,0.39438682123245883,0.3792180973389027,0.3651729826226471,0.35213109038612395
pct_interview_given_signal,0.0,1.0231848688224527,1.0187614399023794,1.0171852755745374,1.013804148871263,1.0120805369127517,1.0094061419564775,1.0064935064935066,1.0007245271507017,0.9883736695817232,0.949267846247712,0.8899550723833823,0.8207240187105959,0.758365795278547,0.7042621807722479,0.6573113687207647,0.6162294081757169,0.5799806194594983,0.5477594739339706,0.5189300279374458,0.49298352654057354,0.46950812051483193,0.4481668423096123,0.42868132742658566,0.4108196054504779,0.39438682123245883,0.3792180973389027,0.3651729826226471,0.35213109038612395
