Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
unmatched_applicants,98.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,90.0,91.0,95.0,94.0,94.0,94.0,94.0
unmatched_applicants,100.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,92.0,92.0,92.0,92.0,92.0,97.0,98.0
unmatched_applicants,99.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0,91.0,91.0,93.0,93.0,95.0,96.0
unmatched_applicants,99.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,93.0,93.0,93.0,94.0,95.0,96.0
unmatched_applicants,98.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0,91.0,93.0,92.0,95.0,95.0,95.0
unmatched_applicants,100.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,90.0,90.0,90.0,91.0,90.0,92.0,92.0,93.0,93.0,96.0
unmatched_applicants,97.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,93.0,91.0,91.0,94.0,94.0,96.0,96.0
unmatched_applicants,100.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,93.0,93.0,92.0,94.0,94.0,96.0
unmatched_applicants,98.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,92.0,91.0,91.0,92.0,93.0,94.0,94.0,94.0,96.0
unmatched_applicants,100.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,90.0,90.0,92.0,93.0,93.0,93.0,95.0,94.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,4.0,4.0,4.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,7.0,8.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,6.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,4.0,5.0,6.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,5.0,5.0,5.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,3.0,6.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,4.0,6.0,6.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,4.0,4.0,6.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,6.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,3.0,5.0,4.0
reviews_per_program,74.75,74.75,74.75,73.075,54.925,43.8,26.95,23.925,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0
reviews_per_program,74.75,74.75,74.75,71.35,62.275,44.275,30.725,27.7,27.075,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0
reviews_per_program,74.75,74.75,74.75,73.05,56.625,42.95,23.7,24.075,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0
reviews_per_program,74.75,74.75,74.75,72.95,54.225,46.925,27.9,23.9,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0
reviews_per_program,74.75,74.75,74.75,71.5,61.175,41.775,29.15,27.075,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0
reviews_per_program,74.75,74.75,74.75,73.1,60.95,43.025,24.825,26.95,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0
reviews_per_program,74.75,74.75,74.75,72.85,57.425,41.45,27.35,23.95,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0
reviews_per_program,74.75,74.75,74.75,74.75,63.225,41.175,29.45,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0
reviews_per_program,74.75,74.75,74.75,71.25,62.375,40.8,26.1,24.075,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0
reviews_per_program,74.75,74.75,74.75,73.125,63.725,40.275,27.775,26.475,27.125,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0
pct_interview_given_signal,0.0,1.1076923076923078,1.0692307692307692,1.0461538461538462,1.001923076923077,0.9015384615384615,0.8064102564102564,0.7021978021978021,0.6153846153846154,0.5470085470085471,0.49230769230769234,0.44755244755244755,0.41025641025641024,0.378698224852071,0.3516483516483517,0.3282051282051282,0.3076923076923077,0.2895927601809955,0.27350427350427353,0.2591093117408907,0.24615384615384617
pct_interview_given_signal,0.0,1.0923076923076922,1.0692307692307692,1.0435897435897437,0.9788461538461538,0.9046153846153846,0.7987179487179488,0.6956043956043956,0.614423076923077,0.5470085470085471,0.49230769230769234,0.44755244755244755,0.41025641025641024,0.378698224852071,0.3516483516483517,0.3282051282051282,0.3076923076923077,0.2895927601809955,0.27350427350427353,0.2591093117408907,0.24615384615384617
pct_interview_given_signal,0.0,1.1,1.0769230769230769,1.0307692307692307,0.9884615384615385,0.9123076923076923,0.8076923076923077,0.7021978021978021,0.6153846153846154,0.5470085470085471,0.49230769230769234,0.44755244755244755,0.41025641025641024,0.378698224852071,0.3516483516483517,0.3282051282051282,0.3076923076923077,0.2895927601809955,0.27350427350427353,0.2591093117408907,0.24615384615384617
