Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
unmatched_applicants,1023.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,973.0,972.0,976.0,983.0,989.0,985.0,994.0,997.0,1002.0,1002.0
unmatched_applicants,1017.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,970.0,978.0,980.0,983.0,986.0,993.0,992.0,1000.0,1002.0,1010.0
unmatched_applicants,1016.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,970.0,970.0,979.0,983.0,992.0,996.0,1001.0,1006.0,1007.0
unmatched_applicants,1019.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,976.0,979.0,979.0,987.0,990.0,994.0,995.0,1005.0,1006.0
unmatched_applicants,1019.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,971.0,968.0,977.0,973.0,981.0,986.0,991.0,997.0,998.0,1000.0,1005.0
unmatched_applicants,1017.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,972.0,978.0,977.0,987.0,989.0,990.0,995.0,999.0,999.0,1007.0
unmatched_applicants,1019.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,971.0,974.0,975.0,981.0,984.0,990.0,1000.0,1001.0,1003.0,1002.0
unmatched_applicants,1019.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,971.0,976.0,978.0,977.0,983.0,987.0,995.0,1000.0,1002.0,1006.0
unmatched_applicants,1021.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,972.0,975.0,980.0,985.0,987.0,990.0,997.0,997.0,1001.0,1004.0
unmatched_applicants,1017.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,972.0,971.0,978.0,980.0,984.0,989.0,993.0,993.0,1001.0,1005.0
unfilled_spots,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,8.0,15.0,21.0,17.0,26.0,29.0,34.0,34.0
unfilled_spots,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,12.0,15.0,18.0,25.0,24.0,32.0,34.0,42.0
