Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
unmatched_applicants,3595.0,2078.0,2024.0,1996.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1994.0,2007.0,2048.0,2077.0,2175.0,2253.0,2402.0,2535.0,2664.0,2784.0,2902.0,3026.0,3152.0,3259.0,3371.0,3501.0
unmatched_applicants,3591.0,2100.0,2014.0,1991.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1990.0,2017.0,2083.0,2175.0,2270.0,2397.0,2487.0,2648.0,2779.0,2934.0,3056.0,3136.0,3310.0,3392.0,3473.0
unmatched_applicants,3531.0,2093.0,2028.0,1994.0,1986.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1984.0,1986.0,1995.0,2024.0,2082.0,2191.0,2254.0,2341.0,2511.0,2635.0,2773.0,2848.0,3014.0,3153.0,3305.0,3369.0,3471.0
unmatched_applicants,3574.0,2077.0,2024.0,2002.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1983.0,1997.0,2041.0,2145.0,2181.0,2318.0,2405.0,2503.0,2637.0,2747.0,2901.0,3047.0,3116.0,3249.0,3397.0,3474.0
unmatched_applicants,3583.0,2089.0,2030.0,1993.0,1981.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1982.0,1989.0,1997.0,2022.0,2071.0,2199.0,2298.0,2355.0,2518.0,2610.0,2737.0,2905.0,2976.0,3113.0,3234.0,3392.0,3472.0
unmatched_applicants,3590.0,2076.0,2028.0,1990.0,1983.0,1980.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1988.0,2002.0,2045.0,2096.0,2173.0,2309.0,2401.0,2513.0,2625.0,2805.0,2916.0,3018.0,3133.0,3241.0,3392.0,3509.0
unmatched_applicants,3620.0,2083.0,2037.0,1999.0,1986.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1984.0,1988.0,2035.0,2099.0,2184.0,2290.0,2393.0,2533.0,2647.0,2775.0,2898.0,3054.0,3166.0,3301.0,3398.0,3449.0
unmatched_applicants,3592.0,2103.0,2019.0,1992.0,1984.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,2002.0,1990.0,2032.0,2072.0,2167.0,2275.0,2435.0,2529.0,2672.0,2779.0,2905.0,3000.0,3129.0,3297.0,3374.0,3512.0
unmatched_applicants,3620.0,2080.0,2032.0,1996.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1987.0,2010.0,2013.0,2086.0,2191.0,2257.0,2376.0,2541.0,2628.0,2769.0,2904.0,3044.0,3156.0,3239.0,3379.0,3525.0
unmatched_applicants,3604.0,2066.0,2014.0,1993.0,1982.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1984.0,1981.0,2003.0,2013.0,2093.0,2205.0,2291.0,2396.0,2527.0,2605.0,2768.0,2892.0,3054.0,3125.0,3258.0,3372.0,3468.0
unfilled_spots,1615.0,98.0,44.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,27.0,68.0,97.0,195.0,273.0,422.0,555.0,684.0,804.0,922.0,1046.0,1172.0,1279.0,1391.0,1521.0
unfilled_spots,1611.0,120.0,34.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,37.0,103.0,195.0,290.0,417.0,507.0,668.0,799.0,954.0,1076.0,1156.0,1330.0,1412.0,1493.0
unfilled_spots,1551.0,113.0,48.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,15.0,44.0,102.0,211.0,274.0,361.0,531.0,655.0,793.0,868.0,1034.0,1173.0,1325.0,1389.0,1491.0
