Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
unmatched_applicants,2439.0,1279.0,1268.0,1258.0,1258.0,1258.0,1260.0,1271.0,1280.0,1364.0,1457.0,1521.0,1633.0,1724.0,1801.0,1874.0,1952.0,2025.0,2076.0,2126.0,2187.0,2229.0,2274.0,2305.0,2349.0
unmatched_applicants,2439.0,1301.0,1265.0,1258.0,1258.0,1258.0,1260.0,1281.0,1308.0,1351.0,1460.0,1545.0,1616.0,1713.0,1805.0,1889.0,1954.0,2041.0,2083.0,2123.0,2186.0,2231.0,2268.0,2309.0,2354.0
unmatched_applicants,2445.0,1279.0,1261.0,1258.0,1258.0,1258.0,1258.0,1266.0,1303.0,1358.0,1447.0,1558.0,1640.0,1743.0,1805.0,1897.0,1970.0,2016.0,2096.0,2138.0,2187.0,2227.0,2272.0,2301.0,2348.0
unmatched_applicants,2436.0,1293.0,1268.0,1258.0,1258.0,1258.0,1261.0,1260.0,1282.0,1360.0,1454.0,1529.0,1639.0,1699.0,1802.0,1871.0,1938.0,2018.0,2069.0,2143.0,2185.0,2232.0,2280.0,2321.0,2323.0
unmatched_applicants,2443.0,1283.0,1264.0,1260.0,1258.0,1258.0,1263.0,1261.0,1309.0,1378.0,1450.0,1542.0,1619.0,1697.0,1792.0,1878.0,1959.0,2023.0,2081.0,2127.0,2187.0,2260.0,2272.0,2302.0,2343.0
unmatched_applicants,2426.0,1294.0,1266.0,1261.0,1258.0,1258.0,1261.0,1266.0,1282.0,1365.0,1421.0,1542.0,1617.0,1710.0,1785.0,1898.0,1937.0,2004.0,2095.0,2121.0,2186.0,2219.0,2251.0,2317.0,2345.0
unmatched_applicants,2440.0,1282.0,1263.0,1260.0,1258.0,1258.0,1261.0,1261.0,1290.0,1358.0,1432.0,1537.0,1604.0,1700.0,1795.0,1880.0,1965.0,1998.0,2054.0,2121.0,2170.0,2209.0,2267.0,2311.0,2339.0
unmatched_applicants,2452.0,1285.0,1263.0,1260.0,1258.0,1258.0,1268.0,1266.0,1280.0,1360.0,1444.0,1560.0,1627.0,1742.0,1799.0,1895.0,1978.0,2026.0,2083.0,2115.0,2170.0,2214.0,2265.0,2303.0,2335.0
unmatched_applicants,2436.0,1279.0,1261.0,1261.0,1258.0,1258.0,1258.0,1270.0,1293.0,1360.0,1433.0,1528.0,1617.0,1714.0,1786.0,1873.0,1945.0,2015.0,2056.0,2117.0,2173.0,2221.0,2279.0,2316.0,2342.0
unmatched_applicants,2444.0,1313.0,1264.0,1258.0,1258.0,1258.0,1259.0,1274.0,1296.0,1342.0,1448.0,1527.0,1629.0,1721.0,1820.0,1893.0,1958.0,2033.0,2054.0,2121.0,2194.0,2216.0,2252.0,2292.0,2350.0
unfilled_spots,1181.0,21.0,10.0,0.0,0.0,0.0,2.0,13.0,22.0,106.0,199.0,263.0,375.0,466.0,543.0,616.0,694.0,767.0,818.0,868.0,929.0,971.0,1016.0,1047.0,1091.0
unfilled_spots,1181.0,43.0,7.0,0.0,0.0,0.0,2.0,23.0,50.0,93.0,202.0,287.0,358.0,455.0,547.0,631.0,696.0,783.0,825.0,865.0,928.0,973.0,1010.0,1051.0,1096.0
unfilled_spots,1187.0,21.0,3.0,0.0,0.0,0.0,0.0,8.0,45.0,100.0,189.0,300.0,382.0,485.0,547.0,639.0,712.0,758.0,838.0,880.0,929.0,969.0,1014.0,1043.0,1090.0
unfilled_spots,1178.0,35.0,10.0,0.0,0.0,0.0,3.0,2.0,24.0,102.0,196.0,271.0,381.0,441.0,544.0,613.0,680.0,760.0,811.0,885.0,927.0,974.0,1022.0,1063.0,1065.0
unfilled_spots,1185.0,25.0,6.0,2.0,0.0,0.0,5.0,3.0,51.0,120.0,192.0,284.0,361.0,439.0,534.0,620.0,701.0,765.0,823.0,869.0,929.0,1002.0,1014.0,1044.0,1085.0
unfilled_spots,1168.0,36.0,8.0,3.0,0.0,0.0,3.0,8.0,24.0,107.0,163.0,284.0,359.0,452.0,527.0,640.0,679.0,746.0,837.0,863.0,928.0,961.0,993.0,1059.0,1087.0
unfilled_spots,1182.0,24.0,5.0,2.0,0.0,0.0,3.0,3.0,32.0,100.0,174.0,279.0,346.0,442.0,537.0,622.0,707.0,740.0,796.0,863.0,912.0,951.0,1009.0,1053.0,1081.0
unfilled_spots,1194.0,27.0,5.0,2.0,0.0,0.0,10.0,8.0,22.0,102.0,186.0,302.0,369.0,484.0,541.0,637.0,720.0,768.0,825.0,857.0,912.0,956.0,1007.0,1045.0,1077.0
unfilled_spots,1178.0,21.0,3.0,3.0,0.0,0.0,0.0,12.0,35.0,102.0,175.0,270.0,359.0,456.0,528.0,615.0,687.0,757.0,798.0,859.0,915.0,963.0,1021.0,1058.0,1084.0
unfilled_spots,1186.0,55.0,6.0,0.0,0.0,0.0,1.0,16.0,38.0,84.0,190.0,269.0,371.0,463.0,562.0,635.0,700.0,775.0,796.0,863.0,936.0,958.0,994.0,1034.0,1092.0
reviews_per_program,219.0742574257426,219.0742574257426,219.0742574257426,219.0742574257426,216.21039603960395,170.87871287128712,101.90346534653466,63.695544554455445,65.6509900990099,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673
reviews_per_program,219.0742574257426,219.0742574257426,219.0742574257426,219.0742574257426,214.03217821782178,171.48267326732673,98.85396039603961,62.96287128712871,64.91089108910892,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673
reviews_per_program,219.0742574257426,219.0742574257426,219.0742574257426,219.0742574257426,216.82920792079207,172.6509900990099,96.40346534653466,60.007425742574256,64.91089108910892,73.35643564356435,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673
reviews_per_program,219.0742574257426,219.0742574257426,219.0742574257426,219.0742574257426,214.45544554455446,174.09158415841586,96.71039603960396,63.87376237623762,65.32920792079207,73.78217821782178,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673
reviews_per_program,219.0742574257426,219.0742574257426,219.0742574257426,219.0742574257426,214.55693069306932,173.52722772277227,96.92079207920793,64.87128712871286,65.33168316831683,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673
reviews_per_program,219.0742574257426,219.0742574257426,219.0742574257426,219.0742574257426,217.15346534653466,171.74752475247524,97.95792079207921,65.82425742574257,65.28217821782178,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673
reviews_per_program,219.0742574257426,219.0742574257426,219.0742574257426,219.0742574257426,214.54950495049505,173.4257425742574,92.77970297029702,64.6509900990099,65.27475247524752,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673
reviews_per_program,219.0742574257426,219.0742574257426,219.0742574257426,219.0742574257426,215.38366336633663,176.86138613861385,96.31683168316832,63.5,65.2549504950495,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673
reviews_per_program,219.0742574257426,219.0742574257426,219.0742574257426,219.0742574257426,215.8910891089109,171.41831683168317,95.63118811881188,66.10396039603961,65.3069306930693,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673
reviews_per_program,219.0742574257426,219.0742574257426,219.0742574257426,218.54207920792078,215.27970297029702,175.40346534653466,94.00247524752476,63.995049504950494,65.30445544554455,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644,146.04950495049505,154.16336633663366,162.27722772277227,170.3910891089109,178.5049504950495,186.61881188118812,194.73267326732673
pct_interview_given_signal,0.0,1.013117754728493,1.0079316656497865,1.0062029692902177,1.0025167785234899,0.978523489932886,0.8980069147854383,0.7893314738952323,0.6931055521659548,0.6162294081757169,0.5546064673581452,0.5041876975983138,0.4621720561317877,0.42662035950626553,0.39614747668438943,0.36973764490543015,0.34662904209884077,0.32623909844596777,0.30811470408785846,0.2918981407148133,0.2773032336790726,0.264098317789593,0.2520938487991569,0.24113324667745445,0.23108602806589384
pct_interview_given_signal,0.0,1.0118974984746796,1.0093044539353264,1.0064063453325198,1.00183038438072,0.9788895668090299,0.8977018507219849,0.7900287631831256,0.6932580841976815,0.6162294081757169,0.5546064673581452,0.5041876975983138,0.4621720561317877,0.42662035950626553,0.39614747668438943,0.36973764490543015,0.34662904209884077,0.32623909844596777,0.30811470408785846,0.2918981407148133,0.2773032336790726,0.264098317789593,0.2520938487991569,0.24113324667745445,0.23108602806589384
pct_interview_given_signal,0.0,1.0137278828553997,1.008999389871873,1.0057962172056132,1.00274557657108,0.9775472849298352,0.8973459426479561,0.7908567942124989,0.6932580841976815,0.6161955121686665,0.5546064673581452,0.5041876975983138,0.4621720561317877,0.42662035950626553,0.39614747668438943,0.36973764490543015,0.34662904209884077,0.32623909844596777,0.30811470408785846,0.2918981407148133,0.2773032336790726,0.264098317789593,0.2520938487991569,0.24113324667745445,0.23108602806589384
pct_interview_given_signal,0.0,1.010372178157413,1.0114399023794998,1.0069147854382754,1.0028218425869433,0.9805369127516779,0.8963799064470206,0.7901595049246056,0.6931818181818182,0.6161277201545657,0.5546064673581452,0.5041876975983138,0.4621720561317877,0.42662035950626553,0.39614747668438943,0.36973764490543015,0.34662904209884077,0.32623909844596777,0.30811470408785846,0.2918981407148133,0.2773032336790726,0.264098317789593,0.2520938487991569,0.24113324667745445,0.23108602806589384
pct_interview_given_signal,0.0,1.0091519219035998,1.0088468578401464,1.0071181614805775,1.0021354484441733,0.9772422208663819,0.8982102908277405,0.7895057962172056,0.6932199511897499,0.6162294081757169,0.5546064673581452,0.5041876975983138,0.4621720561317877,0.42662035950626553,0.39614747668438943,0.36973764490543015,0.34662904209884077,0.32623909844596777,0.30811470408785846,0.2918981407148133,0.2773032336790726,0.264098317789593,0.2520938487991569,0.24113324667745445,0.23108602806589384
pct_interview_given_signal,0.0,1.0085417937766932,1.0074740695546065,1.005592841163311,1.0035082367297132,0.97614399023795,0.8971934106162294,0.7899851826026323,0.6931055521659548,0.6162294081757169,0.5546064673581452,0.5041876975983138,0.4621720561317877,0.42662035950626553,0.39614747668438943,0.36973764490543015,0.34662904209884077,0.32623909844596777,0.30811470408785846,0.2918981407148133,0.2773032336790726,0.264098317789593,0.2520938487991569,0.24113324667745445,0.23108602806589384
pct_interview_given_signal,0.0,1.0109823062843197,1.0088468578401464,1.0068130974171243,1.0028218425869433,0.9788895668090299,0.8979560707748627,0.788895668090299,0.6931055521659548,0.6162294081757169,0.5546064673581452,0.5041876975983138,0.4621720561317877,0.42662035950626553,0.39614747668438943,0.36973764490543015,0.34662904209884077,0.32623909844596777,0.30811470408785846,0.2918981407148133,0.2773032336790726,0.264098317789593,0.2520938487991569,0.24113324667745445,0.23108602806589384
