Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
unmatched_applicants,256.0,132.0,130.0,130.0,138.0,140.0,153.0,166.0,166.0,181.0,186.0,194.0,199.0,211.0,210.0,215.0,219.0,221.0,222.0,227.0,231.0,227.0,229.0,235.0,237.0,241.0,240.0,245.0,241.0,247.0,247.0,249.0,249.0,252.0,254.0,253.0,253.0,256.0
unmatched_applicants,257.0,143.0,131.0,131.0,134.0,143.0,155.0,161.0,179.0,178.0,190.0,191.0,196.0,207.0,213.0,212.0,215.0,221.0,224.0,225.0,228.0,231.0,234.0,234.0,236.0,238.0,243.0,244.0,241.0,246.0,246.0,246.0,248.0,252.0,254.0,252.0,253.0,252.0
unmatched_applicants,258.0,133.0,132.0,132.0,135.0,138.0,148.0,159.0,167.0,183.0,187.0,193.0,198.0,206.0,210.0,212.0,215.0,217.0,222.0,226.0,229.0,234.0,233.0,238.0,234.0,243.0,236.0,241.0,242.0,246.0,249.0,248.0,247.0,249.0,254.0,252.0,253.0,256.0
unmatched_applicants,256.0,139.0,130.0,130.0,130.0,139.0,156.0,158.0,173.0,179.0,186.0,196.0,196.0,204.0,207.0,212.0,217.0,216.0,220.0,225.0,231.0,230.0,236.0,238.0,233.0,242.0,242.0,241.0,244.0,245.0,246.0,248.0,250.0,252.0,252.0,251.0,255.0,254.0
unmatched_applicants,258.0,133.0,131.0,132.0,133.0,143.0,150.0,163.0,166.0,180.0,185.0,192.0,199.0,207.0,213.0,212.0,217.0,219.0,225.0,225.0,234.0,235.0,236.0,235.0,235.0,239.0,238.0,244.0,243.0,248.0,243.0,251.0,250.0,252.0,250.0,251.0,255.0,253.0
unmatched_applicants,255.0,137.0,130.0,131.0,135.0,144.0,153.0,161.0,171.0,182.0,186.0,194.0,198.0,204.0,213.0,216.0,217.0,220.0,223.0,226.0,233.0,229.0,231.0,235.0,236.0,235.0,244.0,244.0,243.0,244.0,246.0,249.0,251.0,250.0,249.0,253.0,255.0,256.0
unmatched_applicants,254.0,142.0,132.0,132.0,131.0,143.0,150.0,158.0,172.0,175.0,189.0,194.0,198.0,198.0,212.0,218.0,214.0,223.0,226.0,223.0,230.0,232.0,235.0,237.0,238.0,237.0,243.0,243.0,245.0,244.0,244.0,248.0,249.0,249.0,251.0,250.0,253.0,252.0
unmatched_applicants,256.0,140.0,131.0,130.0,136.0,143.0,150.0,161.0,171.0,175.0,185.0,194.0,201.0,202.0,208.0,212.0,223.0,219.0,222.0,225.0,226.0,235.0,233.0,235.0,238.0,241.0,241.0,243.0,244.0,243.0,247.0,249.0,248.0,249.0,252.0,251.0,253.0,253.0
unmatched_applicants,256.0,132.0,131.0,130.0,137.0,137.0,148.0,158.0,169.0,184.0,188.0,193.0,197.0,202.0,210.0,216.0,219.0,220.0,225.0,221.0,229.0,230.0,231.0,233.0,235.0,239.0,239.0,242.0,244.0,244.0,245.0,250.0,248.0,251.0,252.0,253.0,256.0,253.0
unmatched_applicants,255.0,137.0,132.0,130.0,135.0,140.0,154.0,161.0,180.0,173.0,190.0,192.0,200.0,207.0,207.0,211.0,215.0,222.0,218.0,226.0,226.0,230.0,232.0,234.0,236.0,241.0,243.0,243.0,242.0,245.0,245.0,249.0,249.0,252.0,251.0,254.0,252.0,253.0
unfilled_spots,126.0,2.0,0.0,0.0,8.0,10.0,23.0,36.0,36.0,51.0,56.0,64.0,69.0,81.0,80.0,85.0,89.0,91.0,92.0,97.0,101.0,97.0,99.0,105.0,107.0,111.0,110.0,115.0,111.0,117.0,117.0,119.0,119.0,122.0,124.0,123.0,123.0,126.0
unfilled_spots,127.0,13.0,1.0,1.0,4.0,13.0,25.0,31.0,49.0,48.0,60.0,61.0,66.0,77.0,83.0,82.0,85.0,91.0,94.0,95.0,98.0,101.0,104.0,104.0,106.0,108.0,113.0,114.0,111.0,116.0,116.0,116.0,118.0,122.0,124.0,122.0,123.0,122.0
unfilled_spots,128.0,3.0,2.0,2.0,5.0,8.0,18.0,29.0,37.0,53.0,57.0,63.0,68.0,76.0,80.0,82.0,85.0,87.0,92.0,96.0,99.0,104.0,103.0,108.0,104.0,113.0,106.0,111.0,112.0,116.0,119.0,118.0,117.0,119.0,124.0,122.0,123.0,126.0
unfilled_spots,126.0,9.0,0.0,0.0,0.0,9.0,26.0,28.0,43.0,49.0,56.0,66.0,66.0,74.0,77.0,82.0,87.0,86.0,90.0,95.0,101.0,100.0,106.0,108.0,103.0,112.0,112.0,111.0,114.0,115.0,116.0,118.0,120.0,122.0,122.0,121.0,125.0,124.0
unfilled_spots,128.0,3.0,1.0,2.0,3.0,13.0,20.0,33.0,36.0,50.0,55.0,62.0,69.0,77.0,83.0,82.0,87.0,89.0,95.0,95.0,104.0,105.0,106.0,105.0,105.0,109.0,108.0,114.0,113.0,118.0,113.0,121.0,120.0,122.0,120.0,121.0,125.0,123.0
unfilled_spots,125.0,7.0,0.0,1.0,5.0,14.0,23.0,31.0,41.0,52.0,56.0,64.0,68.0,74.0,83.0,86.0,87.0,90.0,93.0,96.0,103.0,99.0,101.0,105.0,106.0,105.0,114.0,114.0,113.0,114.0,116.0,119.0,121.0,120.0,119.0,123.0,125.0,126.0
unfilled_spots,124.0,12.0,2.0,2.0,1.0,13.0,20.0,28.0,42.0,45.0,59.0,64.0,68.0,68.0,82.0,88.0,84.0,93.0,96.0,93.0,100.0,102.0,105.0,107.0,108.0,107.0,113.0,113.0,115.0,114.0,114.0,118.0,119.0,119.0,121.0,120.0,123.0,122.0
