Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
unmatched_applicants,1860.0,1214.0,1213.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1228.0,1226.0,1257.0,1309.0,1385.0,1405.0,1469.0,1530.0,1576.0,1654.0,1682.0,1731.0,1779.0,1817.0
unmatched_applicants,1867.0,1217.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1229.0,1235.0,1266.0,1302.0,1382.0,1418.0,1514.0,1534.0,1615.0,1665.0,1672.0,1724.0,1794.0,1823.0
unmatched_applicants,1853.0,1214.0,1214.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1215.0,1217.0,1237.0,1271.0,1321.0,1338.0,1409.0,1498.0,1521.0,1581.0,1641.0,1693.0,1724.0,1780.0,1793.0
unmatched_applicants,1881.0,1216.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1216.0,1213.0,1246.0,1297.0,1336.0,1363.0,1450.0,1469.0,1532.0,1588.0,1634.0,1681.0,1731.0,1775.0,1807.0
unmatched_applicants,1870.0,1216.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1213.0,1212.0,1237.0,1265.0,1294.0,1360.0,1419.0,1465.0,1514.0,1622.0,1646.0,1710.0,1710.0,1786.0,1816.0
unmatched_applicants,1843.0,1216.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1220.0,1233.0,1279.0,1342.0,1348.0,1435.0,1481.0,1569.0,1601.0,1638.0,1701.0,1720.0,1770.0,1812.0
unmatched_applicants,1866.0,1218.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1218.0,1249.0,1286.0,1324.0,1368.0,1432.0,1475.0,1538.0,1591.0,1631.0,1674.0,1738.0,1780.0,1815.0
unmatched_applicants,1830.0,1215.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1226.0,1234.0,1278.0,1298.0,1370.0,1414.0,1476.0,1528.0,1597.0,1647.0,1693.0,1736.0,1778.0,1807.0
unmatched_applicants,1885.0,1215.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1214.0,1251.0,1261.0,1301.0,1386.0,1407.0,1463.0,1551.0,1597.0,1657.0,1685.0,1738.0,1781.0,1802.0
unmatched_applicants,1840.0,1214.0,1213.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1228.0,1250.0,1280.0,1318.0,1376.0,1415.0,1481.0,1512.0,1608.0,1638.0,1687.0,1720.0,1785.0,1811.0
unfilled_spots,648.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,45.0,97.0,173.0,193.0,257.0,318.0,364.0,442.0,470.0,519.0,567.0,605.0
