Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
unmatched_applicants,2067.0,1265.0,1262.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1262.0,1276.0,1294.0,1336.0,1398.0,1442.0,1535.0,1590.0,1673.0,1735.0,1807.0,1858.0,1906.0
unmatched_applicants,2057.0,1276.0,1266.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1261.0,1258.0,1285.0,1305.0,1359.0,1408.0,1456.0,1522.0,1584.0,1688.0,1738.0,1805.0,1837.0,1904.0
unmatched_applicants,2074.0,1273.0,1262.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1264.0,1269.0,1291.0,1332.0,1382.0,1471.0,1538.0,1600.0,1669.0,1742.0,1828.0,1888.0,1922.0
unmatched_applicants,2069.0,1267.0,1259.0,1258.0,1259.0,1258.0,1258.0,1258.0,1258.0,1261.0,1262.0,1263.0,1301.0,1349.0,1376.0,1460.0,1546.0,1603.0,1666.0,1742.0,1803.0,1852.0,1910.0
unmatched_applicants,2052.0,1266.0,1262.0,1259.0,1261.0,1258.0,1258.0,1258.0,1258.0,1258.0,1261.0,1275.0,1291.0,1342.0,1393.0,1462.0,1538.0,1590.0,1702.0,1743.0,1800.0,1857.0,1934.0
unmatched_applicants,2049.0,1268.0,1262.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1260.0,1269.0,1279.0,1349.0,1415.0,1462.0,1546.0,1603.0,1676.0,1741.0,1797.0,1875.0,1921.0
unmatched_applicants,2043.0,1262.0,1261.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1265.0,1271.0,1284.0,1347.0,1393.0,1461.0,1541.0,1610.0,1686.0,1729.0,1800.0,1880.0,1904.0
unmatched_applicants,2044.0,1283.0,1261.0,1258.0,1258.0,1260.0,1258.0,1258.0,1258.0,1258.0,1258.0,1267.0,1293.0,1355.0,1403.0,1479.0,1554.0,1617.0,1671.0,1740.0,1820.0,1862.0,1906.0
unmatched_applicants,2063.0,1267.0,1261.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1260.0,1272.0,1298.0,1343.0,1398.0,1456.0,1561.0,1629.0,1697.0,1725.0,1810.0,1844.0,1926.0
unmatched_applicants,2061.0,1274.0,1261.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1261.0,1267.0,1311.0,1346.0,1380.0,1485.0,1557.0,1612.0,1686.0,1721.0,1794.0,1841.0,1935.0
unfilled_spots,809.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,36.0,78.0,140.0,184.0,277.0,332.0,415.0,477.0,549.0,600.0,648.0
unfilled_spots,799.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,27.0,47.0,101.0,150.0,198.0,264.0,326.0,430.0,480.0,547.0,579.0,646.0
