Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,460.0,225.0,203.0,201.0,201.0,201.0,201.0,201.0,201.0,204.0,215.0,217.0,231.0,253.0,262.0,272.0,295.0,307.0,322.0,344.0,339.0,359.0,364.0,370.0,385.0,388.0,396.0,406.0,418.0,420.0,423.0,427.0,427.0,434.0,442.0,446.0
unmatched_applicants,452.0,218.0,206.0,201.0,201.0,201.0,201.0,201.0,201.0,202.0,211.0,208.0,233.0,248.0,268.0,271.0,296.0,298.0,320.0,328.0,356.0,356.0,365.0,371.0,385.0,393.0,393.0,409.0,401.0,419.0,420.0,426.0,437.0,444.0,445.0,457.0
unmatched_applicants,453.0,219.0,205.0,201.0,201.0,201.0,201.0,201.0,201.0,207.0,201.0,217.0,222.0,257.0,275.0,285.0,295.0,306.0,321.0,327.0,342.0,346.0,367.0,375.0,384.0,395.0,405.0,402.0,399.0,419.0,426.0,428.0,436.0,438.0,447.0,443.0
unmatched_applicants,450.0,214.0,201.0,203.0,201.0,201.0,201.0,201.0,201.0,204.0,209.0,217.0,232.0,248.0,268.0,298.0,297.0,316.0,319.0,326.0,344.0,365.0,370.0,378.0,381.0,394.0,397.0,416.0,406.0,414.0,424.0,427.0,436.0,441.0,451.0,446.0
unmatched_applicants,446.0,210.0,203.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,207.0,226.0,231.0,252.0,263.0,277.0,303.0,310.0,336.0,329.0,356.0,362.0,367.0,374.0,385.0,393.0,403.0,403.0,410.0,420.0,420.0,434.0,442.0,439.0,449.0,448.0
unmatched_applicants,453.0,215.0,207.0,201.0,201.0,201.0,201.0,201.0,201.0,202.0,214.0,222.0,237.0,238.0,272.0,274.0,293.0,305.0,324.0,334.0,351.0,363.0,365.0,378.0,376.0,392.0,399.0,403.0,411.0,418.0,426.0,425.0,433.0,446.0,443.0,452.0
unmatched_applicants,454.0,220.0,205.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,206.0,217.0,240.0,256.0,264.0,287.0,297.0,316.0,317.0,345.0,345.0,355.0,360.0,378.0,389.0,395.0,396.0,406.0,415.0,414.0,421.0,430.0,427.0,442.0,446.0,450.0
unmatched_applicants,458.0,224.0,202.0,201.0,201.0,201.0,201.0,201.0,202.0,203.0,206.0,223.0,235.0,240.0,266.0,283.0,299.0,320.0,332.0,334.0,343.0,358.0,366.0,366.0,379.0,390.0,402.0,405.0,412.0,420.0,428.0,433.0,435.0,438.0,444.0,444.0
unmatched_applicants,451.0,220.0,208.0,202.0,201.0,201.0,201.0,201.0,201.0,201.0,203.0,220.0,237.0,242.0,256.0,285.0,304.0,314.0,319.0,332.0,343.0,357.0,364.0,377.0,383.0,393.0,398.0,407.0,417.0,421.0,425.0,433.0,437.0,434.0,441.0,445.0
unmatched_applicants,450.0,215.0,203.0,202.0,201.0,201.0,201.0,201.0,201.0,202.0,210.0,211.0,236.0,248.0,260.0,278.0,298.0,316.0,317.0,339.0,338.0,353.0,368.0,376.0,382.0,394.0,394.0,412.0,405.0,418.0,419.0,434.0,436.0,432.0,447.0,449.0
unfilled_spots,259.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,16.0,30.0,52.0,61.0,71.0,94.0,106.0,121.0,143.0,138.0,158.0,163.0,169.0,184.0,187.0,195.0,205.0,217.0,219.0,222.0,226.0,226.0,233.0,241.0,245.0
unfilled_spots,251.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,7.0,32.0,47.0,67.0,70.0,95.0,97.0,119.0,127.0,155.0,155.0,164.0,170.0,184.0,192.0,192.0,208.0,200.0,218.0,219.0,225.0,236.0,243.0,244.0,256.0
unfilled_spots,252.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,16.0,21.0,56.0,74.0,84.0,94.0,105.0,120.0,126.0,141.0,145.0,166.0,174.0,183.0,194.0,204.0,201.0,198.0,218.0,225.0,227.0,235.0,237.0,246.0,242.0
