Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
unmatched_applicants,1371.0,742.0,726.0,710.0,696.0,685.0,685.0,685.0,685.0,685.0,685.0,729.0,783.0,903.0,1013.0,1165.0,1285.0
unmatched_applicants,1379.0,742.0,743.0,711.0,696.0,694.0,685.0,685.0,685.0,685.0,695.0,725.0,803.0,902.0,1039.0,1126.0,1294.0
unmatched_applicants,1363.0,762.0,743.0,709.0,694.0,692.0,686.0,685.0,685.0,685.0,702.0,724.0,794.0,871.0,999.0,1147.0,1246.0
unmatched_applicants,1366.0,758.0,758.0,714.0,702.0,687.0,690.0,687.0,685.0,685.0,685.0,751.0,805.0,908.0,1027.0,1144.0,1278.0
unmatched_applicants,1425.0,767.0,733.0,713.0,692.0,687.0,694.0,685.0,685.0,685.0,688.0,723.0,813.0,907.0,1014.0,1156.0,1245.0
unmatched_applicants,1362.0,758.0,737.0,703.0,690.0,690.0,685.0,685.0,685.0,688.0,690.0,719.0,805.0,873.0,1000.0,1162.0,1260.0
unmatched_applicants,1368.0,780.0,735.0,713.0,690.0,688.0,685.0,685.0,685.0,685.0,685.0,743.0,801.0,897.0,1006.0,1162.0,1241.0
unmatched_applicants,1375.0,791.0,738.0,709.0,698.0,687.0,687.0,685.0,685.0,685.0,685.0,734.0,815.0,907.0,1022.0,1111.0,1281.0
unmatched_applicants,1376.0,741.0,741.0,707.0,695.0,691.0,685.0,688.0,685.0,686.0,690.0,711.0,800.0,883.0,998.0,1158.0,1284.0
unmatched_applicants,1390.0,750.0,724.0,711.0,686.0,687.0,685.0,685.0,685.0,685.0,687.0,718.0,785.0,904.0,1022.0,1158.0,1283.0
unfilled_spots,686.0,57.0,41.0,25.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,98.0,218.0,328.0,480.0,600.0
unfilled_spots,694.0,57.0,58.0,26.0,11.0,9.0,0.0,0.0,0.0,0.0,10.0,40.0,118.0,217.0,354.0,441.0,609.0
unfilled_spots,678.0,77.0,58.0,24.0,9.0,7.0,1.0,0.0,0.0,0.0,17.0,39.0,109.0,186.0,314.0,462.0,561.0
unfilled_spots,681.0,73.0,73.0,29.0,17.0,2.0,5.0,2.0,0.0,0.0,0.0,66.0,120.0,223.0,342.0,459.0,593.0
unfilled_spots,740.0,82.0,48.0,28.0,7.0,2.0,9.0,0.0,0.0,0.0,3.0,38.0,128.0,222.0,329.0,471.0,560.0
unfilled_spots,677.0,73.0,52.0,18.0,5.0,5.0,0.0,0.0,0.0,3.0,5.0,34.0,120.0,188.0,315.0,477.0,575.0
unfilled_spots,683.0,95.0,50.0,28.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,58.0,116.0,212.0,321.0,477.0,556.0
unfilled_spots,690.0,106.0,53.0,24.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,49.0,130.0,222.0,337.0,426.0,596.0
unfilled_spots,691.0,56.0,56.0,22.0,10.0,6.0,0.0,3.0,0.0,1.0,5.0,26.0,115.0,198.0,313.0,473.0,599.0
unfilled_spots,705.0,65.0,39.0,26.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,33.0,100.0,219.0,337.0,473.0,598.0
reviews_per_program,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,215.27739726027397,197.52739726027397,164.5205479452055,150.736301369863,155.1404109589041,167.263698630137,179.93835616438355,192.79109589041096,205.64383561643837
reviews_per_program,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,217.32876712328766,198.4554794520548,163.1335616438356,151.31849315068493,155.3972602739726,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837
reviews_per_program,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,213.37671232876713,197.70890410958904,166.8972602739726,149.17123287671234,154.45890410958904,167.29794520547946,179.93835616438355,192.79109589041096,205.64383561643837
reviews_per_program,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,214.88013698630138,196.236301369863,164.23972602739727,149.25342465753425,155.3835616438356,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837
reviews_per_program,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,214.1164383561644,198.736301369863,166.15753424657535,151.32191780821918,155.08561643835617,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837
reviews_per_program,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,216.8527397260274,199.76712328767124,165.83219178082192,149.71575342465752,155.25,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837
reviews_per_program,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,214.31506849315068,198.13013698630138,165.07191780821918,150.22260273972603,155.5205479452055,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837
reviews_per_program,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.1027397260274,216.08561643835617,200.08904109589042,163.89383561643837,148.82876712328766,155.61301369863014,167.24657534246575,179.93835616438355,192.79109589041096,205.64383561643837
reviews_per_program,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,215.7568493150685,199.3664383561644,166.18493150684932,152.6335616438356,155.6027397260274,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837
reviews_per_program,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.08561643835617,215.05479452054794,194.28082191780823,166.9623287671233,149.20890410958904,155.04794520547946,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986344257926991,0.9846937265002813,0.9495869970690115,0.8866845917205629,0.8168576250111023,0.7545758265182726,0.7006965855886719,0.6539834798827605,0.6131095123900879
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996336264321876,0.9920063948840927,0.9521715960564882,0.8854492163844682,0.8171240785149658,0.7545963229416467,0.7006965855886719,0.6539834798827605,0.6131095123900879
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9978683719690914,0.9882760458300026,0.950226485478284,0.8866845917205629,0.81743494093614,0.7544528479780278,0.7006965855886719,0.6539834798827605,0.6131095123900879
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9982347455369038,0.9875062912632857,0.9502797761790568,0.8850616476515757,0.8163469224620303,0.7545963229416467,0.7006965855886719,0.6539834798827605,0.6131095123900879
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9984012789768185,0.989667525239068,0.9531841193711698,0.8862001308044474,0.8170352606803446,0.7545963229416467,0.7006965855886719,0.6539834798827605,0.6131095123900879
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997002398081535,0.989016194451846,0.9488942179589661,0.8870479374076496,0.8173017141842082,0.7545963229416467,0.7006965855886719,0.6539834798827605,0.6131095123900879
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998734345856648,0.9883648636646238,0.9507327471356248,0.8863696921250878,0.8169020339284129,0.7545963229416467,0.7006965855886719,0.6539834798827605,0.6131095123900879
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999619352137338,0.9991673328004264,0.9894602836249519,0.9514255262456701,0.8874597291863479,0.8169242383870681,0.7545758265182726,0.7006965855886719,0.6539834798827605,0.6131095123900879
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9988342659205969,0.9885128933889925,0.9530775379696244,0.8858852312089722,0.8164579447553069,0.7545963229416467,0.7006965855886719,0.6539834798827605,0.6131095123900879
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995812873510715,0.9989008792965628,0.9890754063415934,0.951558752997602,0.887338613957319,0.8168798294697576,0.7545963229416467,0.7006965855886719,0.6539834798827605,0.6131095123900879
pct_interview_given_nosignal,0.5770442469553769,0.5506095123900879,0.5206501465494271,0.4864108713029576,0.446904015249339,0.4008126831867839,0.346341108931037,0.2809752198241407,0.2022974213222015,0.11843858246735944,0.04484031822161318,0.00937028155253575,0.0014921396216360245,6.661337596589395e-05,0.0,0.0,0.0
pct_interview_given_nosignal,0.5770442469553769,0.5506095123900879,0.5206501465494271,0.4864108713029576,0.446904015249339,0.4008126831867839,0.346341108931037,0.2809752198241407,0.20140924297598958,0.11021183053557154,0.04114803395378935,0.011635136335376144,0.0008526512123634425,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.5770442469553769,0.5506095123900879,0.5206501465494271,0.4864108713029576,0.446904015249339,0.4008126831867839,0.346341108931037,0.2809752198241407,0.20297835805429731,0.11440847322142286,0.04392676335122378,0.00937028155253575,0.00010658140154543032,0.0004662936317612577,0.0,0.0,0.0
pct_interview_given_nosignal,0.5770442469553769,0.5506095123900879,0.5206501465494271,0.4864108713029576,0.446904015249339,0.4008126831867839,0.346341108931037,0.2809752198241407,0.20265269266068628,0.11527444710897948,0.043850633778691334,0.012345679012345678,0.0027178257394084734,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.5770442469553769,0.5506095123900879,0.5206501465494271,0.4864108713029576,0.446904015249339,0.4008126831867839,0.346341108931037,0.2809752198241407,0.2025046629363176,0.11284305888622435,0.03970157207567279,0.01025845989874767,0.0010658140154543032,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.5770442469553769,0.5506095123900879,0.5206501465494271,0.4864108713029576,0.446904015249339,0.4008126831867839,0.346341108931037,0.2809752198241407,0.2013500310862421,0.11357580602184919,0.04583000266453504,0.00870414779287681,0.00042632560618172127,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.5770442469553769,0.5506095123900879,0.5206501465494271,0.4864108713029576,0.446904015249339,0.4008126831867839,0.346341108931037,0.2809752198241407,0.2022086034875803,0.11430855315747403,0.043203532412165506,0.009947597477573497,0.0013855582200905942,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.5770442469553769,0.5506095123900879,0.5206501465494271,0.4864108713029576,0.446904015249339,0.4008126831867839,0.346341108931037,0.281001865174527,0.20182372620422181,0.11307620570210498,0.04221384796924365,0.007949196198596678,0.001332267519317879,6.661337596589395e-05,0.0,0.0,0.0
pct_interview_given_nosignal,0.5770442469553769,0.5506095123900879,0.5206501465494271,0.4864108713029576,0.446904015249339,0.4008126831867839,0.346341108931037,0.2809752198241407,0.20211978565295913,0.11414201971755929,0.0398538312207377,0.010835775823785415,0.0024513722355448972,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.5770442469553769,0.5506095123900879,0.5206501465494271,0.4864108713029576,0.446904015249339,0.4008126831867839,0.346341108931037,0.28126831867839064,0.20206057376321165,0.1135091926458833,0.04202352403791253,0.008171240785149659,0.0014388489208633094,0.0,0.0,0.0,0.0
pct_interview_given_application,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769
pct_interview_given_application,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769
pct_interview_given_application,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769
pct_interview_given_application,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769
pct_interview_given_application,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769
pct_interview_given_application,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769
pct_interview_given_application,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769
pct_interview_given_application,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769
pct_interview_given_application,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769
pct_interview_given_application,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769,0.5770442469553769
pct_of_app_match_via_signal_given_matched,0.0,0.9697774825639323,0.9920713577799801,0.9963851462372658,0.9996728819103696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
