Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
unmatched_applicants,13260.0,6232.0,6196.0,6190.0,6259.0,6810.0,7858.0,8763.0,9619.0,10235.0,10779.0,11297.0,11789.0,12181.0,12513.0,12837.0,13036.0
unmatched_applicants,13216.0,6252.0,6197.0,6190.0,6246.0,6847.0,7796.0,8715.0,9614.0,10326.0,10823.0,11429.0,11832.0,12167.0,12475.0,12745.0,13026.0
unmatched_applicants,13285.0,6240.0,6195.0,6190.0,6267.0,6798.0,7741.0,8753.0,9621.0,10274.0,10849.0,11373.0,11766.0,12244.0,12569.0,12792.0,13042.0
unmatched_applicants,13229.0,6228.0,6196.0,6190.0,6255.0,6853.0,7783.0,8749.0,9546.0,10267.0,10932.0,11422.0,11814.0,12183.0,12520.0,12811.0,13014.0
unmatched_applicants,13271.0,6236.0,6190.0,6190.0,6246.0,6756.0,7681.0,8717.0,9588.0,10312.0,10805.0,11371.0,11813.0,12177.0,12515.0,12764.0,12991.0
unmatched_applicants,13211.0,6240.0,6195.0,6190.0,6260.0,6829.0,7774.0,8713.0,9619.0,10282.0,10918.0,11350.0,11800.0,12175.0,12441.0,12801.0,13055.0
unmatched_applicants,13242.0,6254.0,6195.0,6190.0,6235.0,6817.0,7755.0,8790.0,9507.0,10322.0,10934.0,11351.0,11840.0,12142.0,12560.0,12787.0,13034.0
unmatched_applicants,13246.0,6223.0,6193.0,6190.0,6280.0,6815.0,7747.0,8742.0,9546.0,10289.0,10904.0,11405.0,11858.0,12191.0,12446.0,12790.0,13028.0
unmatched_applicants,13218.0,6226.0,6193.0,6190.0,6240.0,6770.0,7776.0,8729.0,9569.0,10192.0,10864.0,11387.0,11833.0,12165.0,12519.0,12804.0,13034.0
unmatched_applicants,13323.0,6232.0,6198.0,6190.0,6233.0,6855.0,7790.0,8704.0,9584.0,10312.0,10927.0,11393.0,11817.0,12169.0,12465.0,12777.0,13055.0
unfilled_spots,7070.0,42.0,6.0,0.0,69.0,620.0,1668.0,2573.0,3429.0,4045.0,4589.0,5107.0,5599.0,5991.0,6323.0,6647.0,6846.0
unfilled_spots,7026.0,62.0,7.0,0.0,56.0,657.0,1606.0,2525.0,3424.0,4136.0,4633.0,5239.0,5642.0,5977.0,6285.0,6555.0,6836.0
unfilled_spots,7095.0,50.0,5.0,0.0,77.0,608.0,1551.0,2563.0,3431.0,4084.0,4659.0,5183.0,5576.0,6054.0,6379.0,6602.0,6852.0
unfilled_spots,7039.0,38.0,6.0,0.0,65.0,663.0,1593.0,2559.0,3356.0,4077.0,4742.0,5232.0,5624.0,5993.0,6330.0,6621.0,6824.0
unfilled_spots,7081.0,46.0,0.0,0.0,56.0,566.0,1491.0,2527.0,3398.0,4122.0,4615.0,5181.0,5623.0,5987.0,6325.0,6574.0,6801.0
unfilled_spots,7021.0,50.0,5.0,0.0,70.0,639.0,1584.0,2523.0,3429.0,4092.0,4728.0,5160.0,5610.0,5985.0,6251.0,6611.0,6865.0
unfilled_spots,7052.0,64.0,5.0,0.0,45.0,627.0,1565.0,2600.0,3317.0,4132.0,4744.0,5161.0,5650.0,5952.0,6370.0,6597.0,6844.0
unfilled_spots,7056.0,33.0,3.0,0.0,90.0,625.0,1557.0,2552.0,3356.0,4099.0,4714.0,5215.0,5668.0,6001.0,6256.0,6600.0,6838.0
unfilled_spots,7028.0,36.0,3.0,0.0,50.0,580.0,1586.0,2539.0,3379.0,4002.0,4674.0,5197.0,5643.0,5975.0,6329.0,6614.0,6844.0
unfilled_spots,7133.0,42.0,8.0,0.0,43.0,665.0,1600.0,2514.0,3394.0,4122.0,4737.0,5203.0,5627.0,5979.0,6275.0,6587.0,6865.0
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,283.5316622691293,97.03957783641161,113.00131926121372,135.60158311345646,158.20184696569922,180.80211081794195,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,278.31398416886543,101.33245382585751,113.00131926121372,135.60158311345646,158.20184696569922,180.80211081794195,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,286.9168865435356,97.56200527704486,113.00131926121372,135.60158311345646,158.20184696569922,180.80211081794195,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,287.5395778364116,99.7137203166227,113.00131926121372,135.60158311345646,158.20184696569922,180.80211081794195,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,275.1094986807388,96.8245382585752,113.00131926121372,135.60158311345646,158.20184696569922,180.80211081794195,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,282.08575197889184,99.04617414248021,113.00131926121372,135.60158311345646,158.20184696569922,180.80211081794195,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,383.302110817942,287.0910290237467,98.86147757255937,113.00131926121372,135.60158311345646,158.20184696569922,180.80211081794195,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,285.59630606860156,95.8311345646438,113.00131926121372,135.60158311345646,158.20184696569922,180.80211081794195,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,285.2981530343008,96.99604221635884,113.00131926121372,135.60158311345646,158.20184696569922,180.80211081794195,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,278.94986807387863,101.42348284960423,113.00131926121372,135.60158311345646,158.20184696569922,180.80211081794195,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
pct_interview_given_signal,0.0,1.0,1.0,0.9759500321055397,0.7974724184227424,0.638666744498278,0.5322222870818983,0.45619053178448427,0.3991667153114237,0.3548148580545989,0.319333372249139,0.2903030656810354,0.26611114354094917,0.24564105557626076,0.22809526589224213,0.21288891483275932,0.19958335765571186
pct_interview_given_signal,0.0,1.0,1.0,0.9736345416690989,0.7967135602124803,0.638666744498278,0.5322222870818983,0.45619053178448427,0.3991667153114237,0.3548148580545989,0.319333372249139,0.2903030656810354,0.26611114354094917,0.24564105557626076,0.22809526589224213,0.21288891483275932,0.19958335765571186
pct_interview_given_signal,0.0,1.0,1.0,0.9755414161461677,0.7973118907244178,0.638666744498278,0.5322222870818983,0.45619053178448427,0.3991667153114237,0.3548148580545989,0.319333372249139,0.2903030656810354,0.26611114354094917,0.24564105557626076,0.22809526589224213,0.21288891483275932,0.19958335765571186
pct_interview_given_signal,0.0,1.0,1.0,0.9783433541532893,0.796771933920962,0.638666744498278,0.5322222870818983,0.45619053178448427,0.3991667153114237,0.3548148580545989,0.319333372249139,0.2903030656810354,0.26611114354094917,0.24564105557626076,0.22809526589224213,0.21288891483275932,0.19958335765571186
pct_interview_given_signal,0.0,1.0,1.0,0.974393399879361,0.7973702644328994,0.638666744498278,0.5322222870818983,0.45619053178448427,0.3991667153114237,0.3548148580545989,0.319333372249139,0.2903030656810354,0.26611114354094917,0.24564105557626076,0.22809526589224213,0.21288891483275932,0.19958335765571186
pct_interview_given_signal,0.0,1.0,1.0,0.9739264102115074,0.7971075827447318,0.638666744498278,0.5322222870818983,0.45619053178448427,0.3991667153114237,0.3548148580545989,0.319333372249139,0.2903030656810354,0.26611114354094917,0.24564105557626076,0.22809526589224213,0.21288891483275932,0.19958335765571186
pct_interview_given_signal,0.0,1.0,0.9999708131457592,0.9753662950207227,0.7968157142023232,0.638666744498278,0.5322222870818983,0.45619053178448427,0.3991667153114237,0.3548148580545989,0.319333372249139,0.2903030656810354,0.26611114354094917,0.24564105557626076,0.22809526589224213,0.21288891483275932,0.19958335765571186
pct_interview_given_signal,0.0,1.0,1.0,0.9751133422839686,0.7976475395481875,0.638666744498278,0.5322222870818983,0.45619053178448427,0.3991667153114237,0.3548148580545989,0.319333372249139,0.2903030656810354,0.26611114354094917,0.24564105557626076,0.22809526589224213,0.21288891483275932,0.19958335765571186
pct_interview_given_signal,0.0,1.0,1.0,0.9758916583970579,0.7975453855583445,0.638666744498278,0.5322222870818983,0.45619053178448427,0.3991667153114237,0.3548148580545989,0.319333372249139,0.2903030656810354,0.26611114354094917,0.24564105557626076,0.22809526589224213,0.21288891483275932,0.19958335765571186
pct_interview_given_signal,0.0,1.0,1.0,0.9761640690366392,0.7965384390870351,0.638666744498278,0.5322222870818983,0.45619053178448427,0.3991667153114237,0.3548148580545989,0.319333372249139,0.2903030656810354,0.26611114354094917,0.24564105557626076,0.22809526589224213,0.21288891483275932,0.19958335765571186
