Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
unmatched_applicants,817.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,503.0,499.0,518.0,546.0,549.0,567.0,590.0,600.0,618.0,648.0,647.0,665.0,679.0,689.0,694.0,712.0,723.0,731.0,737.0,753.0,756.0,763.0,771.0,778.0,792.0,787.0,792.0
unmatched_applicants,811.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,494.0,499.0,503.0,519.0,541.0,541.0,574.0,592.0,610.0,618.0,636.0,656.0,666.0,673.0,695.0,696.0,720.0,725.0,736.0,734.0,741.0,758.0,760.0,779.0,780.0,788.0,785.0,786.0
unmatched_applicants,816.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,499.0,507.0,518.0,544.0,557.0,575.0,589.0,595.0,624.0,633.0,644.0,660.0,682.0,698.0,703.0,708.0,716.0,734.0,740.0,747.0,762.0,767.0,769.0,780.0,790.0,794.0,794.0
unmatched_applicants,809.0,493.0,495.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,494.0,500.0,516.0,522.0,556.0,559.0,597.0,612.0,623.0,633.0,655.0,674.0,680.0,692.0,706.0,722.0,729.0,733.0,739.0,749.0,760.0,773.0,770.0,775.0,780.0,789.0,792.0
unmatched_applicants,815.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,498.0,501.0,501.0,520.0,532.0,556.0,570.0,575.0,600.0,620.0,635.0,645.0,671.0,688.0,689.0,704.0,711.0,730.0,732.0,739.0,751.0,757.0,770.0,774.0,772.0,783.0,789.0,794.0
unmatched_applicants,818.0,493.0,494.0,493.0,493.0,493.0,493.0,493.0,496.0,494.0,500.0,502.0,522.0,538.0,545.0,566.0,587.0,594.0,616.0,634.0,647.0,674.0,686.0,691.0,702.0,715.0,721.0,729.0,736.0,753.0,766.0,761.0,771.0,770.0,783.0,801.0,798.0
unmatched_applicants,811.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,499.0,498.0,523.0,534.0,551.0,583.0,574.0,599.0,618.0,630.0,642.0,668.0,676.0,695.0,700.0,710.0,724.0,730.0,734.0,745.0,765.0,770.0,771.0,774.0,784.0,789.0,802.0
unmatched_applicants,814.0,493.0,495.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,497.0,503.0,512.0,530.0,550.0,572.0,584.0,597.0,621.0,641.0,655.0,663.0,685.0,682.0,700.0,710.0,721.0,733.0,745.0,753.0,752.0,771.0,769.0,783.0,788.0,793.0,796.0
unmatched_applicants,813.0,493.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,504.0,502.0,520.0,536.0,551.0,573.0,589.0,597.0,626.0,636.0,643.0,662.0,681.0,692.0,709.0,720.0,724.0,738.0,736.0,741.0,755.0,765.0,773.0,777.0,783.0,799.0,792.0
unmatched_applicants,812.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,495.0,510.0,517.0,526.0,550.0,572.0,587.0,610.0,613.0,638.0,650.0,661.0,682.0,690.0,704.0,713.0,720.0,740.0,743.0,755.0,766.0,776.0,769.0,777.0,792.0,795.0,805.0
unfilled_spots,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,6.0,25.0,53.0,56.0,74.0,97.0,107.0,125.0,155.0,154.0,172.0,186.0,196.0,201.0,219.0,230.0,238.0,244.0,260.0,263.0,270.0,278.0,285.0,299.0,294.0,299.0
unfilled_spots,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,10.0,26.0,48.0,48.0,81.0,99.0,117.0,125.0,143.0,163.0,173.0,180.0,202.0,203.0,227.0,232.0,243.0,241.0,248.0,265.0,267.0,286.0,287.0,295.0,292.0,293.0
unfilled_spots,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,25.0,51.0,64.0,82.0,96.0,102.0,131.0,140.0,151.0,167.0,189.0,205.0,210.0,215.0,223.0,241.0,247.0,254.0,269.0,274.0,276.0,287.0,297.0,301.0,301.0
unfilled_spots,316.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,23.0,29.0,63.0,66.0,104.0,119.0,130.0,140.0,162.0,181.0,187.0,199.0,213.0,229.0,236.0,240.0,246.0,256.0,267.0,280.0,277.0,282.0,287.0,296.0,299.0
unfilled_spots,322.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,8.0,27.0,39.0,63.0,77.0,82.0,107.0,127.0,142.0,152.0,178.0,195.0,196.0,211.0,218.0,237.0,239.0,246.0,258.0,264.0,277.0,281.0,279.0,290.0,296.0,301.0
unfilled_spots,325.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,9.0,29.0,45.0,52.0,73.0,94.0,101.0,123.0,141.0,154.0,181.0,193.0,198.0,209.0,222.0,228.0,236.0,243.0,260.0,273.0,268.0,278.0,277.0,290.0,308.0,305.0
unfilled_spots,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,30.0,41.0,58.0,90.0,81.0,106.0,125.0,137.0,149.0,175.0,183.0,202.0,207.0,217.0,231.0,237.0,241.0,252.0,272.0,277.0,278.0,281.0,291.0,296.0,309.0
unfilled_spots,321.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,19.0,37.0,57.0,79.0,91.0,104.0,128.0,148.0,162.0,170.0,192.0,189.0,207.0,217.0,228.0,240.0,252.0,260.0,259.0,278.0,276.0,290.0,295.0,300.0,303.0
unfilled_spots,320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,27.0,43.0,58.0,80.0,96.0,104.0,133.0,143.0,150.0,169.0,188.0,199.0,216.0,227.0,231.0,245.0,243.0,248.0,262.0,272.0,280.0,284.0,290.0,306.0,299.0
unfilled_spots,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,17.0,24.0,33.0,57.0,79.0,94.0,117.0,120.0,145.0,157.0,168.0,189.0,197.0,211.0,220.0,227.0,247.0,250.0,262.0,273.0,283.0,276.0,284.0,299.0,302.0,312.0
reviews_per_program,226.86857142857144,226.86857142857144,226.86857142857144,226.86857142857144,225.74857142857144,210.33142857142857,143.54857142857142,77.77142857142857,55.57714285714286,56.18857142857143,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857,186.14857142857142,191.96571428571428,197.78285714285715,203.6,209.41714285714286
reviews_per_program,226.86857142857144,226.86857142857144,226.86857142857144,226.86857142857144,224.44571428571427,206.5142857142857,148.70285714285714,76.43428571428572,57.89142857142857,53.434285714285714,59.02857142857143,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857,186.14857142857142,191.96571428571428,197.78285714285715,203.6,209.41714285714286
reviews_per_program,226.86857142857144,226.86857142857144,226.86857142857144,226.86857142857144,222.18285714285713,201.88571428571427,143.42857142857142,77.48,53.988571428571426,54.40571428571429,59.15428571428571,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857,186.14857142857142,191.96571428571428,197.78285714285715,203.6,209.41714285714286
reviews_per_program,226.86857142857144,226.86857142857144,226.86857142857144,226.86857142857144,226.86857142857144,207.68,143.69714285714286,71.41142857142857,53.52571428571429,52.354285714285716,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857,186.14857142857142,191.96571428571428,197.78285714285715,203.6,209.41714285714286
reviews_per_program,226.86857142857144,226.86857142857144,226.86857142857144,226.86857142857144,225.72,205.13714285714286,140.82285714285715,82.62285714285714,56.74285714285714,52.354285714285716,59.02285714285714,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857,186.14857142857142,191.96571428571428,197.78285714285715,203.6,209.41714285714286
reviews_per_program,226.86857142857144,226.86857142857144,226.86857142857144,226.86857142857144,225.65142857142857,201.26857142857142,141.2057142857143,70.88,50.794285714285714,54.434285714285714,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857,186.14857142857142,191.96571428571428,197.78285714285715,203.6,209.41714285714286
reviews_per_program,226.86857142857144,226.86857142857144,226.86857142857144,226.86857142857144,223.3657142857143,205.38857142857142,141.43428571428572,79.78285714285714,55.24,53.331428571428575,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857,186.14857142857142,191.96571428571428,197.78285714285715,203.6,209.41714285714286
reviews_per_program,226.86857142857144,226.86857142857144,226.86857142857144,226.86857142857144,225.75428571428571,206.61714285714285,132.77714285714285,76.54857142857144,56.8,53.331428571428575,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857,186.14857142857142,191.96571428571428,197.78285714285715,203.6,209.41714285714286
reviews_per_program,226.86857142857144,226.86857142857144,226.86857142857144,226.86857142857144,224.42285714285714,204.37714285714284,146.28,83.74857142857142,56.18857142857143,55.25714285714286,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857,186.14857142857142,191.96571428571428,197.78285714285715,203.6,209.41714285714286
reviews_per_program,226.86857142857144,226.86857142857144,226.86857142857144,226.86857142857144,225.68,199.94285714285715,147.8057142857143,79.34285714285714,57.36571428571428,53.38857142857143,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857,186.14857142857142,191.96571428571428,197.78285714285715,203.6,209.41714285714286
pct_interview_given_signal,0.0,1.0333988212180747,1.024557956777996,1.0163719711853307,1.0108055009823183,1.0011787819253437,0.9464636542239686,0.8648610721302273,0.7703831041257367,0.6854398602925126,0.618860510805501,0.5626004643686373,0.5157170923379175,0.4760465467734623,0.44204322200392926,0.412573673870334,0.38678781925343814,0.36403559459147117,0.343811394891945,0.3257160583186847,0.3094302554027505,0.29469548133595286,0.28130023218431865,0.2690697873067396,0.25785854616895876,0.2475442043222004,0.23802327338673115,0.22920759659463,0.22102161100196463,0.21340017613982792,0.206286836935167,0.19963242284048419,0.19339390962671907,0.1875334881228791,0.18201779729573558,0.17681728880157171,0.1719056974459725
pct_interview_given_signal,0.0,1.0284872298624754,1.0201375245579567,1.0186640471512771,1.0095776031434185,0.9958742632612967,0.9556319580877538,0.863738422677519,0.7684184675834971,0.6875136433093211,0.6182711198428291,0.5626004643686373,0.5157170923379175,0.4760465467734623,0.44204322200392926,0.412573673870334,0.38678781925343814,0.36403559459147117,0.343811394891945,0.3257160583186847,0.3094302554027505,0.29469548133595286,0.28130023218431865,0.2690697873067396,0.25785854616895876,0.2475442043222004,0.23802327338673115,0.22920759659463,0.22102161100196463,0.21340017613982792,0.206286836935167,0.19963242284048419,0.19339390962671907,0.1875334881228791,0.18201779729573558,0.17681728880157171,0.1719056974459725
pct_interview_given_signal,0.0,1.0294695481335954,1.0211198428290766,1.0157170923379175,1.0095776031434185,0.9988212180746562,0.9482645710543549,0.8650014033118159,0.7706286836935167,0.6874044968347522,0.618664047151277,0.5626004643686373,0.5157170923379175,0.4760465467734623,0.44204322200392926,0.412573673870334,0.38678781925343814,0.36403559459147117,0.343811394891945,0.3257160583186847,0.3094302554027505,0.29469548133595286,0.28130023218431865,0.2690697873067396,0.25785854616895876,0.2475442043222004,0.23802327338673115,0.22920759659463,0.22102161100196463,0.21340017613982792,0.206286836935167,0.19963242284048419,0.19339390962671907,0.1875334881228791,0.18201779729573558,0.17681728880157171,0.1719056974459725
pct_interview_given_signal,0.0,1.0225933202357564,1.0216110019646365,1.0199738048461036,1.0085952848722985,0.9941060903732809,0.9535036018336608,0.8697726634858266,0.7702603143418467,0.68762278978389,0.618860510805501,0.5626004643686373,0.5157170923379175,0.4760465467734623,0.44204322200392926,0.412573673870334,0.38678781925343814,0.36403559459147117,0.343811394891945,0.3257160583186847,0.3094302554027505,0.29469548133595286,0.28130023218431865,0.2690697873067396,0.25785854616895876,0.2475442043222004,0.23802327338673115,0.22920759659463,0.22102161100196463,0.21340017613982792,0.206286836935167,0.19963242284048419,0.19339390962671907,0.1875334881228791,0.18201779729573558,0.17681728880157171,0.1719056974459725
pct_interview_given_signal,0.0,1.030451866404715,1.0211198428290766,1.0176817288801572,1.0110510805500983,0.9976424361493124,0.9467910936476752,0.8642997474038732,0.7706286836935167,0.68762278978389,0.618762278978389,0.5626004643686373,0.5157170923379175,0.4760465467734623,0.44204322200392926,0.412573673870334,0.38678781925343814,0.36403559459147117,0.343811394891945,0.3257160583186847,0.3094302554027505,0.29469548133595286,0.28130023218431865,0.2690697873067396,0.25785854616895876,0.2475442043222004,0.23802327338673115,0.22920759659463,0.22102161100196463,0.21340017613982792,0.206286836935167,0.19963242284048419,0.19339390962671907,0.1875334881228791,0.18201779729573558,0.17681728880157171,0.1719056974459725
pct_interview_given_signal,0.0,1.0225933202357564,1.0235756385068762,1.0173542894564505,1.012278978388998,0.9944990176817289,0.9554682383759004,0.868088689306764,0.7713654223968566,0.6871862038856145,0.618860510805501,0.5626004643686373,0.5157170923379175,0.4760465467734623,0.44204322200392926,0.412573673870334,0.38678781925343814,0.36403559459147117,0.343811394891945,0.3257160583186847,0.3094302554027505,0.29469548133595286,0.28130023218431865,0.2690697873067396,0.25785854616895876,0.2475442043222004,0.23802327338673115,0.22920759659463,0.22102161100196463,0.21340017613982792,0.206286836935167,0.19963242284048419,0.19339390962671907,0.1875334881228791,0.18201779729573558,0.17681728880157171,0.1719056974459725
pct_interview_given_signal,0.0,1.0265225933202358,1.0221021611001964,1.0166994106090372,1.0108055009823183,0.9976424361493124,0.954649639816634,0.8658433904013472,0.7711198428290766,0.6870770574110456,0.618860510805501,0.5626004643686373,0.5157170923379175,0.4760465467734623,0.44204322200392926,0.412573673870334,0.38678781925343814,0.36403559459147117,0.343811394891945,0.3257160583186847,0.3094302554027505,0.29469548133595286,0.28130023218431865,0.2690697873067396,0.25785854616895876,0.2475442043222004,0.23802327338673115,0.22920759659463,0.22102161100196463,0.21340017613982792,0.206286836935167,0.19963242284048419,0.19339390962671907,0.1875334881228791,0.18201779729573558,0.17681728880157171,0.1719056974459725
pct_interview_given_signal,0.0,1.030451866404715,1.0142436149312377,1.0193189259986903,1.012033398821218,0.993516699410609,0.9515389652914211,0.864019085040696,0.7708742632612967,0.6868587644619079,0.618860510805501,0.5626004643686373,0.5157170923379175,0.4760465467734623,0.44204322200392926,0.412573673870334,0.38678781925343814,0.36403559459147117,0.343811394891945,0.3257160583186847,0.3094302554027505,0.29469548133595286,0.28130023218431865,0.2690697873067396,0.25785854616895876,0.2475442043222004,0.23802327338673115,0.22920759659463,0.22102161100196463,0.21340017613982792,0.206286836935167,0.19963242284048419,0.19339390962671907,0.1875334881228791,0.18201779729573558,0.17681728880157171,0.1719056974459725
