Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
unmatched_applicants,369.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,277.0,276.0,279.0,281.0,284.0,290.0,298.0,298.0,309.0,313.0,320.0,322.0,336.0,345.0,339.0,352.0,352.0
unmatched_applicants,368.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,278.0,279.0,280.0,285.0,291.0,295.0,300.0,300.0,309.0,317.0,328.0,331.0,339.0,345.0,352.0,354.0
unmatched_applicants,365.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,276.0,283.0,284.0,288.0,290.0,300.0,296.0,307.0,314.0,316.0,330.0,330.0,337.0,344.0,345.0,357.0
unmatched_applicants,372.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,278.0,276.0,282.0,291.0,294.0,295.0,292.0,305.0,314.0,322.0,333.0,330.0,338.0,344.0,351.0,355.0
unmatched_applicants,367.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,277.0,286.0,282.0,295.0,295.0,305.0,317.0,311.0,319.0,332.0,331.0,336.0,336.0,346.0,350.0
unmatched_applicants,368.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,277.0,280.0,282.0,290.0,295.0,295.0,308.0,312.0,312.0,323.0,324.0,336.0,337.0,345.0,351.0,348.0
unmatched_applicants,371.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,274.0,278.0,283.0,286.0,292.0,299.0,305.0,306.0,315.0,313.0,321.0,335.0,332.0,345.0,346.0,357.0
unmatched_applicants,363.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,279.0,278.0,278.0,277.0,281.0,288.0,293.0,300.0,303.0,318.0,318.0,324.0,332.0,332.0,348.0,355.0,352.0
unmatched_applicants,363.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,278.0,276.0,283.0,283.0,289.0,292.0,297.0,302.0,307.0,318.0,319.0,328.0,328.0,338.0,342.0,347.0,352.0
unmatched_applicants,370.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,275.0,274.0,284.0,283.0,290.0,290.0,302.0,312.0,305.0,309.0,324.0,329.0,337.0,339.0,341.0,349.0,355.0
