Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,2222.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1799.0,1818.0,1819.0,1846.0,1872.0,1903.0,1951.0,1994.0,2038.0,2076.0,2109.0
unmatched_applicants,2203.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1803.0,1806.0,1822.0,1841.0,1896.0,1910.0,1960.0,1995.0,2047.0,2064.0,2118.0
unmatched_applicants,2212.0,1798.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1798.0,1797.0,1801.0,1813.0,1814.0,1873.0,1882.0,1928.0,1973.0,1995.0,2043.0,2059.0,2112.0
unmatched_applicants,2204.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1799.0,1801.0,1809.0,1825.0,1835.0,1887.0,1919.0,1968.0,2007.0,2042.0,2087.0,2085.0
unmatched_applicants,2216.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1798.0,1811.0,1824.0,1827.0,1872.0,1865.0,1932.0,1969.0,2001.0,2029.0,2079.0,2118.0
unmatched_applicants,2215.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1798.0,1810.0,1819.0,1827.0,1847.0,1881.0,1918.0,1948.0,2015.0,2032.0,2093.0,2115.0
unmatched_applicants,2211.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1799.0,1800.0,1803.0,1809.0,1821.0,1851.0,1875.0,1930.0,1938.0,1993.0,2034.0,2089.0,2109.0
unmatched_applicants,2221.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1798.0,1798.0,1807.0,1809.0,1843.0,1857.0,1877.0,1950.0,1973.0,1987.0,2030.0,2079.0,2109.0
unmatched_applicants,2217.0,1797.0,1798.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1803.0,1800.0,1806.0,1834.0,1843.0,1890.0,1911.0,1953.0,1983.0,2035.0,2062.0,2119.0
unmatched_applicants,2210.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1797.0,1806.0,1802.0,1834.0,1848.0,1894.0,1919.0,1961.0,1990.0,2042.0,2096.0,2127.0
