Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
unmatched_applicants,4503.0,3520.0,3520.0,3520.0,3520.0,3521.0,3547.0,3608.0,3690.0,3821.0,3916.0,3982.0,4066.0,4163.0,4185.0,4269.0,4309.0,4339.0,4395.0
unmatched_applicants,4475.0,3520.0,3520.0,3520.0,3520.0,3522.0,3550.0,3608.0,3720.0,3822.0,3900.0,3972.0,4071.0,4149.0,4204.0,4250.0,4302.0,4346.0,4393.0
unmatched_applicants,4495.0,3520.0,3520.0,3520.0,3520.0,3525.0,3544.0,3616.0,3728.0,3798.0,3906.0,3992.0,4061.0,4147.0,4192.0,4249.0,4294.0,4358.0,4390.0
unmatched_applicants,4486.0,3520.0,3520.0,3520.0,3520.0,3522.0,3542.0,3622.0,3701.0,3809.0,3903.0,3990.0,4058.0,4170.0,4195.0,4263.0,4303.0,4347.0,4413.0
unmatched_applicants,4499.0,3520.0,3520.0,3520.0,3520.0,3520.0,3532.0,3598.0,3692.0,3785.0,3894.0,3999.0,4068.0,4144.0,4200.0,4267.0,4305.0,4372.0,4394.0
unmatched_applicants,4495.0,3520.0,3520.0,3520.0,3520.0,3521.0,3560.0,3601.0,3705.0,3817.0,3894.0,3994.0,4053.0,4138.0,4210.0,4260.0,4310.0,4353.0,4396.0
unmatched_applicants,4506.0,3520.0,3520.0,3520.0,3520.0,3520.0,3542.0,3581.0,3708.0,3782.0,3902.0,3947.0,4069.0,4146.0,4193.0,4247.0,4332.0,4357.0,4419.0
unmatched_applicants,4505.0,3520.0,3520.0,3520.0,3520.0,3520.0,3550.0,3601.0,3677.0,3800.0,3891.0,4004.0,4071.0,4147.0,4228.0,4240.0,4324.0,4322.0,4388.0
unmatched_applicants,4482.0,3520.0,3520.0,3520.0,3520.0,3522.0,3542.0,3619.0,3702.0,3814.0,3916.0,4013.0,4044.0,4124.0,4201.0,4242.0,4304.0,4373.0,4392.0
unmatched_applicants,4503.0,3520.0,3520.0,3520.0,3520.0,3523.0,3549.0,3619.0,3699.0,3811.0,3880.0,4004.0,4067.0,4147.0,4201.0,4254.0,4320.0,4347.0,4407.0
unfilled_spots,983.0,0.0,0.0,0.0,0.0,1.0,27.0,88.0,170.0,301.0,396.0,462.0,546.0,643.0,665.0,749.0,789.0,819.0,875.0
unfilled_spots,955.0,0.0,0.0,0.0,0.0,2.0,30.0,88.0,200.0,302.0,380.0,452.0,551.0,629.0,684.0,730.0,782.0,826.0,873.0
unfilled_spots,975.0,0.0,0.0,0.0,0.0,5.0,24.0,96.0,208.0,278.0,386.0,472.0,541.0,627.0,672.0,729.0,774.0,838.0,870.0
unfilled_spots,966.0,0.0,0.0,0.0,0.0,2.0,22.0,102.0,181.0,289.0,383.0,470.0,538.0,650.0,675.0,743.0,783.0,827.0,893.0
unfilled_spots,979.0,0.0,0.0,0.0,0.0,0.0,12.0,78.0,172.0,265.0,374.0,479.0,548.0,624.0,680.0,747.0,785.0,852.0,874.0
unfilled_spots,975.0,0.0,0.0,0.0,0.0,1.0,40.0,81.0,185.0,297.0,374.0,474.0,533.0,618.0,690.0,740.0,790.0,833.0,876.0
unfilled_spots,986.0,0.0,0.0,0.0,0.0,0.0,22.0,61.0,188.0,262.0,382.0,427.0,549.0,626.0,673.0,727.0,812.0,837.0,899.0
unfilled_spots,985.0,0.0,0.0,0.0,0.0,0.0,30.0,81.0,157.0,280.0,371.0,484.0,551.0,627.0,708.0,720.0,804.0,802.0,868.0
unfilled_spots,962.0,0.0,0.0,0.0,0.0,2.0,22.0,99.0,182.0,294.0,396.0,493.0,524.0,604.0,681.0,722.0,784.0,853.0,872.0
unfilled_spots,983.0,0.0,0.0,0.0,0.0,3.0,29.0,99.0,179.0,291.0,360.0,484.0,547.0,627.0,681.0,734.0,800.0,827.0,887.0
reviews_per_program,460.22033898305085,460.22033898305085,333.6991525423729,67.22881355932203,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644
reviews_per_program,460.22033898305085,460.22033898305085,370.10169491525426,67.44491525423729,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644
reviews_per_program,460.22033898305085,460.22033898305085,355.9279661016949,74.02118644067797,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644
reviews_per_program,460.22033898305085,460.22033898305085,364.5381355932203,73.95762711864407,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644
reviews_per_program,460.22033898305085,460.22033898305085,353.5974576271187,68.99152542372882,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644
reviews_per_program,460.22033898305085,460.22033898305085,360.5974576271187,72.49152542372882,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644
reviews_per_program,460.22033898305085,460.22033898305085,372.7669491525424,69.09322033898304,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644
reviews_per_program,460.22033898305085,460.22033898305085,356.45338983050846,72.19491525423729,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644
reviews_per_program,460.22033898305085,460.22033898305085,372.1991525423729,70.66949152542372,87.66101694915254,109.57627118644068,131.4915254237288,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644
