Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,5192.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4651.0,4648.0,4666.0,4675.0,4698.0,4738.0,4779.0,4798.0,4867.0,4890.0,4935.0,4986.0,5009.0,5039.0,5088.0,5112.0
unmatched_applicants,5181.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4650.0,4650.0,4657.0,4664.0,4705.0,4729.0,4757.0,4824.0,4859.0,4891.0,4934.0,4990.0,5012.0,5051.0,5076.0,5109.0
unmatched_applicants,5191.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4651.0,4663.0,4674.0,4696.0,4739.0,4789.0,4828.0,4849.0,4895.0,4945.0,4967.0,5018.0,5047.0,5088.0,5100.0
unmatched_applicants,5179.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4650.0,4649.0,4650.0,4679.0,4707.0,4731.0,4786.0,4838.0,4859.0,4898.0,4936.0,4983.0,5018.0,5038.0,5059.0,5097.0
unmatched_applicants,5189.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4652.0,4675.0,4704.0,4743.0,4778.0,4803.0,4850.0,4906.0,4930.0,4955.0,4994.0,5066.0,5074.0,5102.0
unmatched_applicants,5191.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4658.0,4665.0,4714.0,4727.0,4769.0,4811.0,4855.0,4894.0,4942.0,4977.0,5008.0,5048.0,5078.0,5112.0
unmatched_applicants,5184.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4651.0,4648.0,4653.0,4687.0,4702.0,4739.0,4784.0,4814.0,4867.0,4889.0,4929.0,4978.0,5021.0,5040.0,5066.0,5094.0
unmatched_applicants,5178.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4652.0,4651.0,4655.0,4665.0,4707.0,4727.0,4764.0,4826.0,4895.0,4897.0,4939.0,4981.0,5012.0,5032.0,5083.0,5107.0
unmatched_applicants,5183.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4652.0,4653.0,4680.0,4694.0,4738.0,4782.0,4815.0,4863.0,4906.0,4927.0,4991.0,5016.0,5065.0,5077.0,5115.0
unmatched_applicants,5195.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4648.0,4650.0,4661.0,4682.0,4708.0,4735.0,4777.0,4822.0,4861.0,4910.0,4958.0,4991.0,5014.0,5033.0,5074.0,5110.0
unfilled_spots,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,27.0,50.0,90.0,131.0,150.0,219.0,242.0,287.0,338.0,361.0,391.0,440.0,464.0
unfilled_spots,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,16.0,57.0,81.0,109.0,176.0,211.0,243.0,286.0,342.0,364.0,403.0,428.0,461.0
unfilled_spots,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,26.0,48.0,91.0,141.0,180.0,201.0,247.0,297.0,319.0,370.0,399.0,440.0,452.0
unfilled_spots,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,31.0,59.0,83.0,138.0,190.0,211.0,250.0,288.0,335.0,370.0,390.0,411.0,449.0
unfilled_spots,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,56.0,95.0,130.0,155.0,202.0,258.0,282.0,307.0,346.0,418.0,426.0,454.0
unfilled_spots,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,17.0,66.0,79.0,121.0,163.0,207.0,246.0,294.0,329.0,360.0,400.0,430.0,464.0
unfilled_spots,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,39.0,54.0,91.0,136.0,166.0,219.0,241.0,281.0,330.0,373.0,392.0,418.0,446.0
unfilled_spots,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,17.0,59.0,79.0,116.0,178.0,247.0,249.0,291.0,333.0,364.0,384.0,435.0,459.0
unfilled_spots,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,32.0,46.0,90.0,134.0,167.0,215.0,258.0,279.0,343.0,368.0,417.0,429.0,467.0
