Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
unmatched_applicants,120.0,93.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,93.0,98.0,101.0,106.0,105.0,114.0,113.0
unmatched_applicants,122.0,94.0,94.0,92.0,91.0,91.0,91.0,91.0,92.0,93.0,96.0,98.0,102.0,112.0,109.0,117.0
unmatched_applicants,124.0,91.0,91.0,93.0,91.0,91.0,91.0,91.0,93.0,93.0,99.0,97.0,102.0,108.0,107.0,119.0
unmatched_applicants,122.0,95.0,92.0,92.0,92.0,91.0,91.0,91.0,91.0,94.0,93.0,98.0,104.0,103.0,123.0,123.0
unmatched_applicants,124.0,92.0,91.0,93.0,92.0,91.0,91.0,92.0,93.0,93.0,93.0,101.0,109.0,110.0,119.0,117.0
unmatched_applicants,119.0,91.0,95.0,91.0,91.0,91.0,91.0,91.0,91.0,95.0,101.0,97.0,105.0,103.0,115.0,121.0
unmatched_applicants,120.0,93.0,93.0,91.0,91.0,91.0,91.0,91.0,93.0,93.0,101.0,102.0,100.0,105.0,113.0,120.0
unmatched_applicants,124.0,91.0,91.0,92.0,91.0,91.0,91.0,92.0,91.0,92.0,94.0,101.0,112.0,109.0,113.0,118.0
unmatched_applicants,118.0,92.0,91.0,91.0,91.0,91.0,91.0,93.0,93.0,91.0,93.0,95.0,103.0,100.0,116.0,112.0
unmatched_applicants,122.0,91.0,93.0,91.0,91.0,91.0,91.0,91.0,91.0,92.0,98.0,100.0,100.0,108.0,108.0,117.0
unfilled_spots,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,10.0,15.0,14.0,23.0,22.0
unfilled_spots,31.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,7.0,11.0,21.0,18.0,26.0
unfilled_spots,33.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,6.0,11.0,17.0,16.0,28.0
unfilled_spots,31.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0,13.0,12.0,32.0,32.0
unfilled_spots,33.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,10.0,18.0,19.0,28.0,26.0
unfilled_spots,28.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,14.0,12.0,24.0,30.0
unfilled_spots,29.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,11.0,9.0,14.0,22.0,29.0
unfilled_spots,33.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,10.0,21.0,18.0,22.0,27.0
unfilled_spots,27.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,4.0,12.0,9.0,25.0,21.0
unfilled_spots,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,9.0,9.0,17.0,17.0,26.0
reviews_per_program,58.666666666666664,58.666666666666664,58.666666666666664,58.666666666666664,58.666666666666664,57.19230769230769,51.67948717948718,48.58974358974359,43.11538461538461,41.833333333333336,41.93589743589744,42.91025641025641,44.64102564102564,47.80769230769231,51.42307692307692,55.0
reviews_per_program,58.666666666666664,58.666666666666664,58.666666666666664,58.666666666666664,58.666666666666664,57.62820512820513,53.53846153846154,47.51282051282051,44.48717948717949,42.56410256410256,41.01282051282051,43.02564102564103,44.53846153846154,47.92307692307692,51.44871794871795,55.0
reviews_per_program,58.666666666666664,58.666666666666664,58.666666666666664,58.666666666666664,58.666666666666664,56.91025641025641,50.705128205128204,47.756410256410255,45.02564102564103,41.76923076923077,42.333333333333336,42.11538461538461,45.34615384615385,47.98717948717949,51.333333333333336,55.0
reviews_per_program,58.666666666666664,58.666666666666664,58.666666666666664,58.666666666666664,58.1025641025641,56.55128205128205,51.38461538461539,48.08974358974359,43.8974358974359,41.88461538461539,41.53846153846154,42.30769230769231,44.61538461538461,48.0,51.333333333333336,55.0
reviews_per_program,58.666666666666664,58.666666666666664,58.666666666666664,58.666666666666664,58.03846153846154,56.57692307692308,52.38461538461539,46.666666666666664,45.43589743589744,43.88461538461539,41.666666666666664,41.756410256410255,45.0,47.833333333333336,51.333333333333336,55.0
reviews_per_program,58.666666666666664,58.666666666666664,58.666666666666664,58.666666666666664,58.666666666666664,57.782051282051285,52.65384615384615,46.61538461538461,44.5,41.743589743589745,41.85897435897436,42.1025641025641,44.6025641025641,47.666666666666664,51.333333333333336,55.0
reviews_per_program,58.666666666666664,58.666666666666664,58.666666666666664,58.666666666666664,58.05128205128205,57.243589743589745,53.88461538461539,46.19230769230769,43.67948717948718,41.37179487179487,42.8974358974359,41.3974358974359,44.756410256410255,47.756410256410255,51.333333333333336,55.0
reviews_per_program,58.666666666666664,58.666666666666664,58.666666666666664,58.666666666666664,58.06410256410256,57.705128205128204,50.256410256410255,47.07692307692308,43.333333333333336,42.8974358974359,41.217948717948715,42.19230769230769,44.166666666666664,47.92307692307692,51.333333333333336,55.0
reviews_per_program,58.666666666666664,58.666666666666664,58.666666666666664,58.666666666666664,58.666666666666664,57.743589743589745,52.782051282051285,46.46153846153846,44.30769230769231,42.48717948717949,42.30769230769231,41.85897435897436,45.01282051282051,47.8974358974359,51.333333333333336,55.0
reviews_per_program,58.666666666666664,58.666666666666664,58.666666666666664,58.666666666666664,58.14102564102564,53.35897435897436,50.666666666666664,45.756410256410255,44.65384615384615,42.717948717948715,43.17948717948718,41.85897435897436,45.01282051282051,47.98717948717949,51.333333333333336,55.03846153846154
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9944055944055944,0.9685314685314685,0.936063936063936,0.9003496503496503,0.8512043512043512,0.7811188811188812,0.7333121424030515,0.6786130536130536,0.628294782140936,0.5834165834165834,0.5454545454545454
