Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
unmatched_applicants,724.0,562.0,562.0,562.0,562.0,562.0,563.0,566.0,574.0,578.0,594.0,603.0,620.0,622.0,637.0,643.0,653.0,652.0,662.0,668.0,672.0,681.0,687.0,688.0,694.0,696.0,700.0,700.0,703.0,705.0,706.0,713.0,716.0,716.0,720.0
unmatched_applicants,725.0,562.0,562.0,562.0,562.0,562.0,564.0,574.0,573.0,586.0,594.0,603.0,626.0,624.0,641.0,649.0,643.0,663.0,663.0,675.0,679.0,679.0,684.0,688.0,693.0,693.0,698.0,701.0,702.0,709.0,709.0,708.0,718.0,718.0,717.0
unmatched_applicants,727.0,562.0,562.0,562.0,562.0,562.0,562.0,568.0,570.0,582.0,594.0,618.0,617.0,627.0,641.0,642.0,653.0,653.0,666.0,674.0,676.0,683.0,683.0,691.0,694.0,693.0,701.0,703.0,703.0,706.0,708.0,710.0,713.0,716.0,718.0
unmatched_applicants,723.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,575.0,586.0,600.0,608.0,615.0,630.0,639.0,648.0,655.0,660.0,660.0,671.0,674.0,681.0,685.0,691.0,691.0,700.0,698.0,704.0,708.0,706.0,712.0,711.0,718.0,715.0,721.0
unmatched_applicants,723.0,562.0,562.0,562.0,562.0,562.0,562.0,565.0,574.0,587.0,594.0,616.0,620.0,625.0,633.0,647.0,648.0,666.0,662.0,673.0,676.0,678.0,682.0,685.0,690.0,698.0,696.0,703.0,705.0,707.0,711.0,715.0,718.0,719.0,717.0
unmatched_applicants,723.0,562.0,562.0,562.0,562.0,562.0,562.0,569.0,581.0,587.0,598.0,601.0,607.0,633.0,637.0,641.0,653.0,651.0,657.0,664.0,667.0,683.0,685.0,684.0,692.0,694.0,694.0,696.0,705.0,708.0,709.0,714.0,716.0,719.0,718.0
unmatched_applicants,724.0,562.0,562.0,562.0,562.0,562.0,562.0,568.0,572.0,586.0,600.0,606.0,614.0,623.0,633.0,640.0,651.0,659.0,664.0,669.0,673.0,677.0,685.0,687.0,694.0,692.0,696.0,702.0,705.0,706.0,709.0,712.0,716.0,716.0,716.0
unmatched_applicants,725.0,562.0,562.0,562.0,562.0,562.0,564.0,564.0,574.0,588.0,604.0,615.0,618.0,626.0,632.0,644.0,653.0,657.0,668.0,672.0,678.0,684.0,684.0,687.0,692.0,697.0,700.0,698.0,703.0,707.0,712.0,712.0,711.0,717.0,723.0
unmatched_applicants,723.0,562.0,562.0,562.0,562.0,562.0,562.0,568.0,581.0,585.0,595.0,600.0,617.0,633.0,633.0,647.0,649.0,651.0,665.0,669.0,675.0,679.0,683.0,682.0,694.0,698.0,699.0,706.0,701.0,701.0,711.0,711.0,715.0,716.0,718.0
unmatched_applicants,725.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,576.0,589.0,601.0,614.0,620.0,622.0,635.0,643.0,650.0,661.0,659.0,671.0,669.0,681.0,686.0,694.0,689.0,690.0,699.0,698.0,702.0,707.0,711.0,712.0,718.0,717.0,716.0
unfilled_spots,162.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,12.0,16.0,32.0,41.0,58.0,60.0,75.0,81.0,91.0,90.0,100.0,106.0,110.0,119.0,125.0,126.0,132.0,134.0,138.0,138.0,141.0,143.0,144.0,151.0,154.0,154.0,158.0
unfilled_spots,163.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,11.0,24.0,32.0,41.0,64.0,62.0,79.0,87.0,81.0,101.0,101.0,113.0,117.0,117.0,122.0,126.0,131.0,131.0,136.0,139.0,140.0,147.0,147.0,146.0,156.0,156.0,155.0
unfilled_spots,165.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,20.0,32.0,56.0,55.0,65.0,79.0,80.0,91.0,91.0,104.0,112.0,114.0,121.0,121.0,129.0,132.0,131.0,139.0,141.0,141.0,144.0,146.0,148.0,151.0,154.0,156.0
unfilled_spots,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,24.0,38.0,46.0,53.0,68.0,77.0,86.0,93.0,98.0,98.0,109.0,112.0,119.0,123.0,129.0,129.0,138.0,136.0,142.0,146.0,144.0,150.0,149.0,156.0,153.0,159.0
unfilled_spots,161.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,25.0,32.0,54.0,58.0,63.0,71.0,85.0,86.0,104.0,100.0,111.0,114.0,116.0,120.0,123.0,128.0,136.0,134.0,141.0,143.0,145.0,149.0,153.0,156.0,157.0,155.0
