Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
unmatched_applicants,677.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,497.0,502.0,519.0,530.0,547.0,567.0,589.0,596.0,615.0,620.0
unmatched_applicants,670.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,495.0,494.0,511.0,526.0,529.0,555.0,569.0,581.0,601.0,614.0,629.0
unmatched_applicants,679.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,504.0,511.0,521.0,532.0,547.0,558.0,587.0,588.0,614.0,632.0
unmatched_applicants,676.0,494.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,500.0,510.0,512.0,536.0,544.0,558.0,587.0,593.0,607.0,617.0
unmatched_applicants,668.0,493.0,493.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,499.0,507.0,515.0,538.0,552.0,573.0,581.0,596.0,614.0,627.0
unmatched_applicants,664.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,497.0,510.0,523.0,530.0,550.0,560.0,578.0,604.0,611.0,618.0
unmatched_applicants,669.0,493.0,495.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,496.0,503.0,522.0,529.0,551.0,554.0,573.0,596.0,610.0,618.0
unmatched_applicants,673.0,494.0,495.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,500.0,507.0,513.0,531.0,537.0,565.0,581.0,591.0,604.0,605.0
unmatched_applicants,668.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,501.0,508.0,518.0,538.0,545.0,551.0,580.0,602.0,615.0,628.0
unmatched_applicants,673.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,499.0,498.0,508.0,515.0,521.0,551.0,557.0,585.0,596.0,614.0,619.0
unfilled_spots,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,9.0,26.0,37.0,54.0,74.0,96.0,103.0,122.0,127.0
unfilled_spots,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,18.0,33.0,36.0,62.0,76.0,88.0,108.0,121.0,136.0
unfilled_spots,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,18.0,28.0,39.0,54.0,65.0,94.0,95.0,121.0,139.0
unfilled_spots,183.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,17.0,19.0,43.0,51.0,65.0,94.0,100.0,114.0,124.0
unfilled_spots,175.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,14.0,22.0,45.0,59.0,80.0,88.0,103.0,121.0,134.0
unfilled_spots,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,30.0,37.0,57.0,67.0,85.0,111.0,118.0,125.0
unfilled_spots,176.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10.0,29.0,36.0,58.0,61.0,80.0,103.0,117.0,125.0
unfilled_spots,180.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,14.0,20.0,38.0,44.0,72.0,88.0,98.0,111.0,112.0
