Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
unmatched_applicants,3939.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3521.0,3525.0,3532.0,3581.0,3605.0,3674.0,3708.0,3743.0,3828.0
unmatched_applicants,3939.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3521.0,3527.0,3545.0,3567.0,3605.0,3657.0,3728.0,3769.0,3821.0
unmatched_applicants,3952.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3521.0,3534.0,3557.0,3615.0,3653.0,3721.0,3744.0,3813.0
unmatched_applicants,3939.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3526.0,3528.0,3536.0,3569.0,3614.0,3663.0,3714.0,3733.0,3825.0
unmatched_applicants,3962.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3540.0,3533.0,3563.0,3607.0,3633.0,3729.0,3759.0,3822.0
unmatched_applicants,3943.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3539.0,3566.0,3604.0,3651.0,3696.0,3777.0,3807.0
unmatched_applicants,3941.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3524.0,3539.0,3584.0,3627.0,3668.0,3701.0,3746.0,3800.0
unmatched_applicants,3950.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3525.0,3536.0,3564.0,3621.0,3648.0,3697.0,3760.0,3798.0
unmatched_applicants,3923.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3521.0,3524.0,3532.0,3546.0,3602.0,3647.0,3705.0,3754.0,3801.0
unmatched_applicants,3928.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3529.0,3554.0,3576.0,3601.0,3664.0,3706.0,3749.0,3814.0
unfilled_spots,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,61.0,85.0,154.0,188.0,223.0,308.0
unfilled_spots,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,25.0,47.0,85.0,137.0,208.0,249.0,301.0
unfilled_spots,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,37.0,95.0,133.0,201.0,224.0,293.0
unfilled_spots,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,16.0,49.0,94.0,143.0,194.0,213.0,305.0
unfilled_spots,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,43.0,87.0,113.0,209.0,239.0,302.0
unfilled_spots,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,46.0,84.0,131.0,176.0,257.0,287.0
unfilled_spots,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,64.0,107.0,148.0,181.0,226.0,280.0
unfilled_spots,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,44.0,101.0,128.0,177.0,240.0,278.0
unfilled_spots,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,12.0,26.0,82.0,127.0,185.0,234.0,281.0
unfilled_spots,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,34.0,56.0,81.0,144.0,186.0,229.0,294.0
reviews_per_program,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,455.40677966101697,183.86864406779662,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339
reviews_per_program,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,464.91101694915255,186.1271186440678,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339
reviews_per_program,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,461.0169491525424,179.5550847457627,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339
reviews_per_program,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,547.8813559322034,455.0,182.40677966101694,153.40677966101694,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576,284.89830508474574,306.8135593220339,328.728813559322,350.64406779661016,372.5593220338983,394.47457627118644,416.3898305084746,438.3050847457627,460.22033898305085,482.135593220339
