Parameter,0,1,2,3,4
unmatched_applicants,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,201.0,201.0,201.0,202.0,201.0
unmatched_applicants,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,201.0,201.0,201.0,201.0,201.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,1.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
reviews_per_program,37.91139240506329,37.91139240506329,37.91139240506329,37.91139240506329,37.91139240506329
reviews_per_program,37.91139240506329,37.91139240506329,37.91139240506329,37.91139240506329,37.91139240506329
reviews_per_program,37.91139240506329,37.91139240506329,37.91139240506329,37.91139240506329,37.91139240506329
reviews_per_program,37.91139240506329,37.91139240506329,37.91139240506329,37.91139240506329,37.91139240506329
reviews_per_program,37.91139240506329,37.91139240506329,37.91139240506329,37.91139240506329,37.91139240506329
reviews_per_program,37.91139240506329,37.91139240506329,37.91139240506329,37.91139240506329,37.91139240506329
reviews_per_program,37.91139240506329,37.91139240506329,37.91139240506329,37.91139240506329,37.91139240506329
reviews_per_program,37.91139240506329,37.91139240506329,37.91139240506329,37.91139240506329,37.91139240506329
reviews_per_program,37.91139240506329,37.91139240506329,37.91139240506329,37.91139240506329,37.91139240506329
reviews_per_program,37.91139240506329,37.91139240506329,37.91139240506329,37.91139240506329,37.91139240506329
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9321608040201005,0.9974874371859297,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9597989949748744,0.9874371859296482,0.9974811083123426,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9673366834170855,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9422110552763819,0.9974874371859297,0.9974874371859297,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9422110552763819,0.9849246231155779,0.9974874371859297,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9748743718592965,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.964824120603015,0.9949748743718593,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9698492462311558,0.9899497487437185,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.964824120603015,0.9874371859296482,0.9974874371859297,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9748743718592965,0.9849246231155779,1.0,1.0
