Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
unmatched_applicants,2217.0,841.0,880.0,848.0,833.0,833.0,833.0,833.0,833.0,833.0,836.0,836.0,945.0,1052.0,1178.0,1237.0,1380.0,1528.0,1602.0,1709.0,1826.0,1870.0,1968.0,2028.0
unmatched_applicants,2217.0,854.0,868.0,855.0,837.0,833.0,833.0,833.0,833.0,833.0,844.0,860.0,941.0,1025.0,1155.0,1311.0,1408.0,1527.0,1601.0,1686.0,1801.0,1902.0,1969.0,2037.0
unmatched_applicants,2190.0,839.0,876.0,846.0,839.0,833.0,833.0,833.0,833.0,833.0,839.0,862.0,921.0,1068.0,1133.0,1287.0,1415.0,1494.0,1607.0,1705.0,1826.0,1885.0,1977.0,2070.0
unmatched_applicants,2214.0,855.0,873.0,850.0,838.0,836.0,833.0,833.0,833.0,834.0,835.0,851.0,960.0,1063.0,1166.0,1275.0,1429.0,1548.0,1623.0,1703.0,1776.0,1846.0,1981.0,2028.0
unmatched_applicants,2214.0,864.0,865.0,840.0,843.0,833.0,833.0,833.0,833.0,833.0,845.0,849.0,935.0,1061.0,1169.0,1283.0,1430.0,1483.0,1598.0,1714.0,1830.0,1874.0,1991.0,2004.0
unmatched_applicants,2205.0,850.0,871.0,842.0,835.0,833.0,833.0,833.0,833.0,833.0,837.0,857.0,949.0,1026.0,1161.0,1295.0,1425.0,1521.0,1612.0,1719.0,1760.0,1879.0,1953.0,2042.0
unmatched_applicants,2212.0,854.0,886.0,844.0,836.0,833.0,833.0,833.0,833.0,833.0,833.0,863.0,929.0,1033.0,1160.0,1289.0,1415.0,1485.0,1609.0,1730.0,1760.0,1878.0,1970.0,2044.0
unmatched_applicants,2216.0,897.0,871.0,845.0,840.0,833.0,833.0,833.0,833.0,834.0,837.0,862.0,920.0,1033.0,1168.0,1269.0,1399.0,1498.0,1624.0,1736.0,1818.0,1898.0,1981.0,2038.0
unmatched_applicants,2224.0,864.0,869.0,848.0,834.0,839.0,835.0,833.0,833.0,833.0,839.0,865.0,900.0,1015.0,1169.0,1265.0,1428.0,1547.0,1636.0,1685.0,1781.0,1892.0,1936.0,2026.0
unmatched_applicants,2220.0,869.0,869.0,838.0,838.0,835.0,833.0,833.0,833.0,833.0,833.0,862.0,926.0,1069.0,1152.0,1274.0,1395.0,1494.0,1619.0,1739.0,1785.0,1897.0,1965.0,2039.0
unfilled_spots,1384.0,8.0,47.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,112.0,219.0,345.0,404.0,547.0,695.0,769.0,876.0,993.0,1037.0,1135.0,1195.0
unfilled_spots,1384.0,21.0,35.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,108.0,192.0,322.0,478.0,575.0,694.0,768.0,853.0,968.0,1069.0,1136.0,1204.0
unfilled_spots,1357.0,6.0,43.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,88.0,235.0,300.0,454.0,582.0,661.0,774.0,872.0,993.0,1052.0,1144.0,1237.0
unfilled_spots,1381.0,22.0,40.0,17.0,5.0,3.0,0.0,0.0,0.0,1.0,2.0,18.0,127.0,230.0,333.0,442.0,596.0,715.0,790.0,870.0,943.0,1013.0,1148.0,1195.0
unfilled_spots,1381.0,31.0,32.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,102.0,228.0,336.0,450.0,597.0,650.0,765.0,881.0,997.0,1041.0,1158.0,1171.0
unfilled_spots,1372.0,17.0,38.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,116.0,193.0,328.0,462.0,592.0,688.0,779.0,886.0,927.0,1046.0,1120.0,1209.0
unfilled_spots,1379.0,21.0,53.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,96.0,200.0,327.0,456.0,582.0,652.0,776.0,897.0,927.0,1045.0,1137.0,1211.0
unfilled_spots,1383.0,64.0,38.0,12.0,7.0,0.0,0.0,0.0,0.0,1.0,4.0,29.0,87.0,200.0,335.0,436.0,566.0,665.0,791.0,903.0,985.0,1065.0,1148.0,1205.0
unfilled_spots,1391.0,31.0,36.0,15.0,1.0,6.0,2.0,0.0,0.0,0.0,6.0,32.0,67.0,182.0,336.0,432.0,595.0,714.0,803.0,852.0,948.0,1059.0,1103.0,1193.0
unfilled_spots,1387.0,36.0,36.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,29.0,93.0,236.0,319.0,441.0,562.0,661.0,786.0,906.0,952.0,1064.0,1132.0,1206.0
reviews_per_program,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,322.3150684931507,252.13013698630138,171.263698630137,146.8664383561644,154.23287671232876,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014
reviews_per_program,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,334.17123287671234,319.19520547945206,262.33561643835617,171.41780821917808,146.17465753424656,154.23287671232876,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014
