Parameter,0,1,2,3,4,5,6
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,59.23076923076923,59.23076923076923,59.23076923076923,59.23076923076923,57.61538461538461,53.30769230769231,52.92307692307692
reviews_per_program,59.23076923076923,59.23076923076923,59.23076923076923,59.23076923076923,54.15384615384615,51.23076923076923,53.92307692307692
reviews_per_program,59.23076923076923,59.23076923076923,59.23076923076923,59.23076923076923,53.30769230769231,53.07692307692308,53.15384615384615
reviews_per_program,59.23076923076923,59.23076923076923,59.23076923076923,59.23076923076923,55.69230769230769,51.84615384615385,52.61538461538461
reviews_per_program,59.23076923076923,59.23076923076923,59.23076923076923,59.23076923076923,54.0,52.84615384615385,52.92307692307692
reviews_per_program,59.23076923076923,59.23076923076923,59.23076923076923,57.30769230769231,53.61538461538461,53.15384615384615,54.61538461538461
reviews_per_program,59.23076923076923,59.23076923076923,59.23076923076923,56.92307692307692,56.76923076923077,51.23076923076923,53.61538461538461
reviews_per_program,59.23076923076923,59.23076923076923,59.23076923076923,59.23076923076923,51.30769230769231,51.15384615384615,51.92307692307692
reviews_per_program,59.23076923076923,59.23076923076923,59.23076923076923,59.23076923076923,56.30769230769231,52.61538461538461,54.0
reviews_per_program,59.23076923076923,59.23076923076923,59.23076923076923,56.92307692307692,51.38461538461539,51.38461538461539,55.0
