Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
unmatched_applicants,2142.0,848.0,752.0,725.0,701.0,688.0,691.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,701.0,710.0,766.0,866.0,956.0,1008.0,1113.0,1176.0,1246.0,1364.0,1425.0,1501.0,1587.0,1636.0,1687.0,1754.0,1843.0,1850.0,1906.0,1958.0,2013.0,2076.0,2108.0
unmatched_applicants,2144.0,825.0,753.0,709.0,695.0,686.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,714.0,755.0,864.0,948.0,1015.0,1121.0,1164.0,1291.0,1388.0,1444.0,1508.0,1544.0,1610.0,1683.0,1769.0,1800.0,1867.0,1901.0,1981.0,1989.0,2031.0,2092.0
unmatched_applicants,2166.0,833.0,761.0,704.0,690.0,689.0,685.0,686.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,711.0,734.0,769.0,854.0,915.0,1018.0,1115.0,1198.0,1275.0,1363.0,1418.0,1502.0,1564.0,1676.0,1704.0,1780.0,1814.0,1873.0,1923.0,1968.0,1995.0,2049.0,2095.0
unmatched_applicants,2122.0,843.0,741.0,713.0,699.0,686.0,685.0,687.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,694.0,697.0,735.0,784.0,859.0,898.0,1046.0,1103.0,1192.0,1288.0,1359.0,1424.0,1518.0,1545.0,1645.0,1718.0,1755.0,1818.0,1867.0,1921.0,1964.0,2018.0,2071.0,2098.0
unmatched_applicants,2143.0,842.0,740.0,707.0,692.0,686.0,688.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,687.0,734.0,773.0,843.0,868.0,1011.0,1098.0,1177.0,1282.0,1341.0,1439.0,1505.0,1559.0,1646.0,1723.0,1751.0,1805.0,1888.0,1921.0,1957.0,2038.0,2059.0,2129.0
unmatched_applicants,2120.0,832.0,771.0,716.0,697.0,696.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,693.0,706.0,774.0,824.0,912.0,1040.0,1092.0,1211.0,1288.0,1343.0,1428.0,1508.0,1555.0,1626.0,1710.0,1738.0,1814.0,1893.0,1924.0,1948.0,2008.0,2073.0,2118.0
unmatched_applicants,2127.0,817.0,768.0,713.0,700.0,687.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,693.0,702.0,726.0,766.0,869.0,939.0,1029.0,1088.0,1168.0,1257.0,1371.0,1426.0,1519.0,1583.0,1639.0,1710.0,1748.0,1813.0,1895.0,1924.0,1992.0,2006.0,2050.0,2078.0
unmatched_applicants,2136.0,823.0,775.0,723.0,695.0,687.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,692.0,690.0,728.0,792.0,826.0,904.0,1037.0,1071.0,1209.0,1243.0,1334.0,1436.0,1497.0,1554.0,1655.0,1715.0,1826.0,1843.0,1872.0,1940.0,1955.0,1983.0,2046.0,2099.0
unmatched_applicants,2166.0,804.0,764.0,725.0,701.0,688.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,690.0,700.0,733.0,772.0,822.0,922.0,990.0,1084.0,1179.0,1251.0,1335.0,1437.0,1492.0,1551.0,1656.0,1702.0,1746.0,1796.0,1874.0,1930.0,1955.0,2006.0,2047.0,2102.0
unmatched_applicants,2134.0,846.0,768.0,719.0,705.0,694.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,686.0,694.0,715.0,789.0,819.0,899.0,1014.0,1104.0,1213.0,1251.0,1368.0,1445.0,1516.0,1586.0,1634.0,1676.0,1751.0,1801.0,1850.0,1902.0,2009.0,2036.0,2053.0,2075.0
unfilled_spots,1457.0,163.0,67.0,40.0,16.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,25.0,81.0,181.0,271.0,323.0,428.0,491.0,561.0,679.0,740.0,816.0,902.0,951.0,1002.0,1069.0,1158.0,1165.0,1221.0,1273.0,1328.0,1391.0,1423.0
unfilled_spots,1459.0,140.0,68.0,24.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,70.0,179.0,263.0,330.0,436.0,479.0,606.0,703.0,759.0,823.0,859.0,925.0,998.0,1084.0,1115.0,1182.0,1216.0,1296.0,1304.0,1346.0,1407.0
